Wavelength (nm),Absorbance (AU) 2024-09-25 00:01:10,Absorbance (AU) 2024-09-25 00:16:19,Absorbance (AU) 2024-09-25 00:31:29,Absorbance (AU) 2024-09-25 00:46:39,Absorbance (AU) 2024-09-25 01:01:48,Absorbance (AU) 2024-09-25 01:16:58,Absorbance (AU) 2024-09-25 01:32:07,Absorbance (AU) 2024-09-25 01:47:17,Absorbance (AU) 2024-09-25 02:02:26,Absorbance (AU) 2024-09-25 02:17:36,Absorbance (AU) 2024-09-25 02:32:46,Absorbance (AU) 2024-09-25 02:47:55,Absorbance (AU) 2024-09-25 03:03:05,Absorbance (AU) 2024-09-25 03:18:14,Absorbance (AU) 2024-09-25 03:33:24,Absorbance (AU) 2024-09-25 03:48:33,Absorbance (AU) 2024-09-25 04:03:43,Absorbance (AU) 2024-09-25 04:18:53,Absorbance (AU) 2024-09-25 04:34:02,Absorbance (AU) 2024-09-25 04:49:12,Absorbance (AU) 2024-09-25 05:04:22,Absorbance (AU) 2024-09-25 05:19:31,Absorbance (AU) 2024-09-25 05:34:41,Absorbance (AU) 2024-09-25 05:49:50,Absorbance (AU) 2024-09-25 06:05:00,Absorbance (AU) 2024-09-25 06:20:09,Absorbance (AU) 2024-09-25 06:35:19,Absorbance (AU) 2024-09-25 06:50:29,Absorbance (AU) 2024-09-25 07:05:38,Absorbance (AU) 2024-09-25 07:20:48,Absorbance (AU) 2024-09-25 07:35:58,Absorbance (AU) 2024-09-25 07:51:07,Absorbance (AU) 2024-09-25 08:06:17,Absorbance (AU) 2024-09-25 08:21:26,Absorbance (AU) 2024-09-25 08:36:36,Absorbance (AU) 2024-09-25 08:51:46,Absorbance (AU) 2024-09-25 09:06:55,Absorbance (AU) 2024-09-25 09:22:05,Absorbance (AU) 2024-09-25 09:37:14,Absorbance (AU) 2024-09-25 09:52:24,Absorbance (AU) 2024-09-25 10:07:34,Absorbance (AU) 2024-09-25 10:22:43,Absorbance (AU) 2024-09-25 10:37:53,Absorbance (AU) 2024-09-25 10:53:03,Absorbance (AU) 2024-09-25 11:08:12,Absorbance (AU) 2024-09-25 11:23:22,Absorbance (AU) 2024-09-25 11:38:32,Absorbance (AU) 2024-09-25 11:53:41,Absorbance (AU) 2024-09-25 12:08:51,Absorbance (AU) 2024-09-25 12:24:00,Absorbance (AU) 2024-09-25 12:39:10,Absorbance (AU) 2024-09-25 12:54:16,Absorbance (AU) 2024-09-25 13:09:25,Absorbance (AU) 2024-09-25 13:24:35,Absorbance (AU) 2024-09-25 13:39:45,Absorbance (AU) 2024-09-25 13:54:54,Absorbance (AU) 2024-09-25 14:10:04,Absorbance (AU) 2024-09-25 14:25:13,Absorbance (AU) 2024-09-25 14:40:23,Absorbance (AU) 2024-09-25 14:55:33,Absorbance (AU) 2024-09-25 15:10:42,Absorbance (AU) 2024-09-25 15:25:52,Absorbance (AU) 2024-09-25 15:41:02,Absorbance (AU) 2024-09-25 15:56:11,Absorbance (AU) 2024-09-25 16:11:21,Absorbance (AU) 2024-09-25 16:26:31,Absorbance (AU) 2024-09-25 16:41:41
1099.050291,1.808001,1.81003,1.807135,1.804545,1.807905,1.80945,1.809353,1.806174,1.80887,1.807423,1.811777,1.810321,1.81353,1.814312,1.808291,1.811582,1.812847,1.811097,1.811971,1.811097,1.814899,1.815095,1.81353,1.813335,1.81236,1.818241,1.816272,1.822804,1.827719,1.827114,1.827416,1.823603,1.824303,1.830247,1.831466,1.833506,1.830349,1.829538,1.832587,1.836069,1.83167,1.835452,1.833506,1.828728,1.831466,1.831161,1.830552,1.837407,1.838854,1.83989,1.796775,1.835042,1.840305,1.841969,1.839993,1.841657,1.843013,1.828931,1.828627,1.829133,1.829133,1.836789,1.845002,1.845843,1.842386,1.848691,1.846895
1101.45679,1.816252,1.811882,1.8066,1.810628,1.812365,1.811689,1.812462,1.816057,1.813819,1.812075,1.819484,1.817229,1.814207,1.811979,1.814401,1.814693,1.823138,1.815374,1.820863,1.820173,1.818993,1.825325,1.820764,1.822741,1.823435,1.822543,1.825026,1.829128,1.830538,1.831042,1.832458,1.829128,1.837041,1.833371,1.832256,1.8351,1.8351,1.8351,1.838579,1.835916,1.836223,1.837246,1.833371,1.836529,1.836018,1.835712,1.842294,1.844059,1.84302,1.841776,1.799218,1.840123,1.84002,1.850242,1.849083,1.850559,1.847821,1.837143,1.830437,1.837348,1.838271,1.840949,1.848662,1.849188,1.852358,1.849398,1.851722
1103.861448,1.822767,1.819142,1.813904,1.817972,1.817097,1.819532,1.814966,1.815643,1.818557,1.819044,1.82257,1.823949,1.821686,1.821686,1.822964,1.819825,1.82672,1.825729,1.826423,1.826621,1.822472,1.826919,1.827914,1.82198,1.830911,1.827814,1.827416,1.833929,1.835648,1.838904,1.836663,1.83071,1.843111,1.833122,1.839108,1.840848,1.840541,1.834131,1.841054,1.84373,1.842699,1.843523,1.844453,1.840848,1.840131,1.847776,1.847255,1.847359,1.846735,1.84861,1.806355,1.849133,1.846943,1.852807,1.854286,1.856301,1.854392,1.844143,1.843111,1.839517,1.844247,1.847255,1.853441,1.854392,1.856301,1.858752,1.858859
1106.264265,1.829255,1.820225,1.827078,1.824814,1.821879,1.822953,1.824716,1.823149,1.826486,1.831442,1.827177,1.827177,1.831143,1.829651,1.826979,1.829949,1.828264,1.827769,1.829255,1.827769,1.835447,1.828759,1.83254,1.835548,1.83214,1.834643,1.83314,1.840202,1.843469,1.843366,1.84676,1.843264,1.846451,1.841832,1.847484,1.851014,1.846244,1.84676,1.84265,1.847277,1.84738,1.852268,1.845317,1.846244,1.850806,1.849453,1.849453,1.853944,1.852791,1.8551,1.809669,1.851014,1.854364,1.859863,1.863926,1.858588,1.859012,1.847587,1.845729,1.846554,1.847794,1.854574,1.85965,1.859544,1.862532,1.868352,1.86296
1108.665241,1.832626,1.83025,1.826222,1.831337,1.832229,1.830942,1.837516,1.832427,1.832626,1.835014,1.837717,1.835713,1.836514,1.840235,1.840336,1.839226,1.841043,1.839427,1.839125,1.842158,1.83973,1.840033,1.841043,1.839024,1.836714,1.839427,1.844191,1.842868,1.848493,1.849421,1.852631,1.850764,1.852942,1.849318,1.853046,1.85849,1.851593,1.852215,1.856808,1.859755,1.855655,1.862086,1.856283,1.856493,1.860601,1.855864,1.859122,1.860178,1.859861,1.863043,1.819238,1.865712,1.863575,1.869045,1.863469,1.870234,1.867644,1.855655,1.854505,1.856493,1.860496,1.857858,1.870559,1.872077,1.868506,1.873166,1.876447
1111.064375,1.841471,1.839364,1.84137,1.841773,1.841471,1.842579,1.843184,1.840265,1.841571,1.840968,1.844397,1.844195,1.845817,1.84531,1.846122,1.847344,1.846631,1.844195,1.84765,1.84531,1.848671,1.84816,1.850824,1.850516,1.849592,1.852781,1.853918,1.862173,1.855473,1.858391,1.861962,1.861119,1.861962,1.860068,1.861435,1.865243,1.864606,1.867159,1.867693,1.866413,1.869728,1.8662,1.863229,1.867907,1.867159,1.863334,1.8678,1.872743,1.870372,1.874476,1.834487,1.87296,1.879168,1.880706,1.879827,1.879717,1.882029,1.868655,1.86588,1.868227,1.870265,1.873501,1.877526,1.887474,1.878401,1.879827,1.884133
1113.461668,1.853646,1.853133,1.855912,1.852108,1.84976,1.859333,1.856118,1.856118,1.854366,1.85303,1.856325,1.854366,1.85519,1.859021,1.853646,1.855293,1.858709,1.860688,1.858813,1.857153,1.859229,1.862257,1.862886,1.861628,1.860479,1.858397,1.865834,1.865834,1.869867,1.874045,1.871148,1.8704,1.874045,1.875339,1.875555,1.871255,1.878591,1.87783,1.87783,1.877938,1.881538,1.879898,1.87383,1.87783,1.880772,1.874261,1.878156,1.881757,1.886384,1.886274,1.836032,1.886274,1.886828,1.88716,1.890167,1.889385,1.89207,1.879244,1.882635,1.877504,1.87642,1.880553,1.889051,1.888383,1.893644,1.893982,1.896923
1115.857119,1.867182,1.866341,1.86834,1.86834,1.871516,1.868129,1.866971,1.867708,1.869185,1.869819,1.869925,1.871941,1.871622,1.87226,1.872792,1.869819,1.873859,1.872792,1.8745,1.876108,1.87525,1.877398,1.880424,1.879233,1.877398,1.875786,1.875786,1.883471,1.882162,1.888855,1.886649,1.881075,1.8872,1.887861,1.888302,1.890961,1.889408,1.8872,1.888302,1.892185,1.88753,1.895652,1.887971,1.890295,1.89185,1.892854,1.890406,1.898356,1.899035,1.899488,1.855456,1.904616,1.903586,1.901304,1.907608,1.909459,1.907377,1.890406,1.892185,1.891294,1.892519,1.896214,1.90634,1.908764,1.910271,1.909343,1.908416
1118.250729,1.886216,1.886216,1.886762,1.889061,1.883064,1.887636,1.884365,1.883389,1.888952,1.888184,1.891705,1.893365,1.892479,1.893033,1.891594,1.889831,1.891484,1.892479,1.892036,1.890491,1.894476,1.893033,1.891705,1.891705,1.899958,1.89392,1.894921,1.903123,1.901877,1.90199,1.90369,1.902669,1.907683,1.906082,1.907111,1.912988,1.910097,1.906424,1.904258,1.910674,1.911945,1.912872,1.90631,1.911136,1.912524,1.909061,1.91742,1.916483,1.913452,1.914732,1.873742,1.921424,1.923202,1.921069,1.921897,1.923558,1.924749,1.910789,1.908716,1.908946,1.915548,1.915082,1.925943,1.920951,1.924987,1.925226,1.92834
1120.642498,1.914486,1.905788,1.904883,1.905109,1.909429,1.91241,1.90806,1.904883,1.906242,1.907605,1.911032,1.911491,1.911605,1.910115,1.909086,1.911261,1.914601,1.915412,1.919251,1.914833,1.913216,1.913562,1.917851,1.915527,1.910459,1.916339,1.916455,1.919368,1.925846,1.92751,1.927629,1.922889,1.927629,1.932904,1.929301,1.926083,1.927153,1.930259,1.934233,1.934838,1.935323,1.936051,1.930858,1.92644,1.931579,1.92966,1.933024,1.936051,1.937755,1.935565,1.897706,1.939833,1.937267,1.942045,1.945756,1.949498,1.942414,1.937389,1.927987,1.935929,1.933387,1.941429,1.945631,1.942538,1.949123,1.942538,1.947
1123.032425,1.9406,1.934071,1.933112,1.934191,1.936116,1.928704,1.935755,1.934191,1.932873,1.9406,1.938656,1.939505,1.939627,1.93805,1.935273,1.933951,1.940844,1.935153,1.941454,1.936719,1.936237,1.94182,1.9406,1.938292,1.940113,1.944885,1.942431,1.945501,1.950831,1.949586,1.953082,1.944762,1.951205,1.94822,1.952581,1.955345,1.956228,1.954338,1.957366,1.959778,1.956101,1.959524,1.957239,1.955597,1.957113,1.955975,1.957366,1.967356,1.96246,1.962204,1.923754,1.962204,1.971522,1.967485,1.970085,1.968913,1.971391,1.958761,1.959524,1.957999,1.95686,1.961692,1.968004,1.973357,1.972045,1.9752,1.977316
1125.420511,1.961728,1.962364,1.961856,1.961983,1.961221,1.96903,1.961728,1.959195,1.963383,1.962491,1.961856,1.964532,1.967354,1.962491,1.966582,1.966069,1.964021,1.966197,1.965428,1.967998,1.968255,1.968384,1.965428,1.971491,1.968384,1.971881,1.970065,1.974359,1.976193,1.977509,1.976325,1.980019,1.981611,1.979754,1.97896,1.983744,1.982677,1.98321,1.982144,1.986022,1.979754,1.988042,1.982677,1.981744,1.987637,1.984547,1.992791,1.988717,1.988717,1.997731,1.951311,1.991973,1.999529,1.996078,1.999806,2.000639,1.997317,1.991701,1.98321,1.9783,1.987367,1.991837,1.998283,2.002448,2.001612,2.004686,2.00203
1127.806756,1.996158,1.991808,1.99262,1.997115,1.992485,1.996021,1.992079,1.995339,1.995203,1.989919,1.992891,1.994658,1.999036,1.996841,1.998212,1.998899,1.999862,1.992349,1.999036,1.997526,1.996431,1.999311,2.00138,2.003459,1.996978,1.999724,1.996705,2.002765,2.007788,2.007647,2.012018,2.008912,2.010462,2.013579,2.014433,2.013011,2.012443,2.017579,2.011452,2.012585,2.018298,2.012727,2.013579,2.014149,2.014719,2.015432,2.019161,2.021327,2.024086,2.017436,1.981517,2.023941,2.024815,2.028626,2.025838,2.031877,2.029658,2.015432,2.020748,2.014433,2.015718,2.020171,2.02745,2.03084,2.027744,2.03381,2.0374
1130.191159,2.02246,2.023182,2.023182,2.022893,2.018871,2.027099,2.020303,2.019586,2.031788,2.024049,2.026371,2.022749,2.031788,2.022172,2.018728,2.023615,2.024484,2.027974,2.027099,2.026662,2.023905,2.023038,2.024194,2.027391,2.027974,2.024919,2.032083,2.036528,2.031346,2.031346,2.032378,2.038169,2.034744,2.0343,2.043585,2.037721,2.04117,2.044798,2.03519,2.041923,2.04298,2.040869,2.036528,2.043131,2.04298,2.040418,2.047539,2.046775,2.047997,2.050912,2.020016,2.052146,2.0523,2.05122,2.056958,2.05649,2.058992,2.042074,2.03519,2.041471,2.046623,2.048303,2.060249,2.064676,2.052455,2.064199,2.063248
1132.573721,2.050538,2.048708,2.053298,2.048252,2.05299,2.053605,2.051762,2.048556,2.051456,2.05115,2.052683,2.048404,2.05299,2.048404,2.050844,2.047948,2.052529,2.055147,2.05115,2.048708,2.051916,2.057004,2.061526,2.050233,2.05299,2.056384,2.061056,2.062781,2.06784,2.065304,2.064829,2.064514,2.056229,2.059961,2.066253,2.06562,2.065936,2.071514,2.066729,2.073765,2.068477,2.069913,2.064672,2.068955,2.071674,2.067681,2.075865,2.078791,2.073765,2.078302,2.028782,2.082887,2.087189,2.082229,2.085861,2.084372,2.083876,2.074571,2.070552,2.071514,2.071834,2.077814,2.083382,2.087855,2.085695,2.088521,2.08969
1134.954442,2.07774,2.073558,2.072279,2.07196,2.073718,2.072918,2.07452,2.070368,2.075323,2.07452,2.072599,2.074199,2.079035,2.075805,2.077902,2.074841,2.073078,2.075162,2.080659,2.073078,2.075162,2.0818,2.080334,2.082616,2.080172,2.079684,2.0818,2.083926,2.089038,2.088707,2.090534,2.08524,2.094884,2.082453,2.087713,2.08821,2.093206,2.09522,2.096906,2.097751,2.097413,2.097751,2.090534,2.093708,2.093541,2.101832,2.101832,2.099787,2.099107,2.100809,2.068624,2.109068,2.104747,2.110634,2.1082,2.111682,2.102859,2.097244,2.095052,2.095725,2.100298,2.107161,2.108374,2.111682,2.106125,2.115367,2.107854
1137.333321,2.098077,2.097573,2.10044,2.097236,2.101627,2.095895,2.093889,2.091562,2.093556,2.097069,2.091727,2.09439,2.095727,2.095225,2.099088,2.099933,2.100779,2.09439,2.099764,2.098414,2.098414,2.103668,2.102306,2.101457,2.099595,2.098583,2.100271,2.101966,2.106062,2.104692,2.114545,2.106062,2.107264,2.10418,2.107264,2.111757,2.113323,2.11507,2.116824,2.114545,2.115771,2.119646,2.113672,2.113498,2.116297,2.109505,2.118939,2.121774,2.125523,2.122307,2.083186,2.126241,2.124985,2.123912,2.13312,2.129486,2.128041,2.117352,2.116649,2.115771,2.117176,2.113847,2.132938,2.128041,2.132027,2.123198,2.135315
1139.710359,2.114295,2.115687,2.109458,2.112561,2.113947,2.1136,2.110317,2.111697,2.112042,2.117083,2.11308,2.110145,2.117433,2.111006,2.111697,2.117958,2.114642,2.111697,2.113254,2.111869,2.118835,2.119011,2.122891,2.112561,2.119011,2.117783,2.117258,2.122714,2.121476,2.118659,2.122006,2.125557,2.130037,2.128958,2.123423,2.132748,2.123069,2.132204,2.127344,2.136937,2.12824,2.135475,2.130578,2.128061,2.132385,2.127165,2.137486,2.140428,2.133837,2.145812,2.091289,2.146747,2.147309,2.140059,2.138771,2.146934,2.144879,2.136937,2.136388,2.128958,2.129497,2.13712,2.141352,2.14432,2.146185,2.151263,2.151263
1142.085556,2.126608,2.126076,2.127141,2.129636,2.12519,2.121842,2.125367,2.124307,2.121316,2.12643,2.123073,2.125721,2.123249,2.130172,2.122721,2.125544,2.132684,2.127141,2.126963,2.133585,2.135755,2.132684,2.1291,2.125367,2.123425,2.129278,2.134307,2.136662,2.139944,2.146026,2.1383,2.139944,2.146583,2.129993,2.141227,2.149941,2.141594,2.14086,2.146955,2.144174,2.142146,2.149006,2.146397,2.147513,2.14584,2.142514,2.145099,2.155596,2.155217,2.156166,2.116261,2.155596,2.158642,2.15163,2.15826,2.156356,2.165576,2.145655,2.149567,2.132325,2.144544,2.150503,2.151818,2.154648,2.162095,2.163252,2.162481
1144.458911,2.135819,2.140708,2.132948,2.137624,2.137804,2.140526,2.132055,2.135639,2.134023,2.134202,2.135639,2.135999,2.138166,2.132948,2.134023,2.1351,2.141802,2.139617,2.1351,2.131698,2.141437,2.139073,2.141255,2.136721,2.145101,2.138347,2.14235,2.145837,2.150468,2.147499,2.151027,2.137443,2.145469,2.150096,2.151774,2.149352,2.143448,2.149352,2.151214,2.151214,2.152334,2.156658,2.152522,2.157225,2.150468,2.150096,2.159501,2.161215,2.158551,2.161406,2.124973,2.162937,2.170476,2.163704,2.171062,2.171257,2.172431,2.157036,2.167367,2.149352,2.153833,2.163704,2.163896,2.164665,2.1664,2.170476,2.166207
1145.644899,2.14747,2.137268,2.142339,2.133861,2.148208,2.137268,2.133147,2.132968,2.139978,2.143069,2.138892,2.134934,2.141611,2.141429,2.133503,2.141611,2.143069,2.143434,2.142157,2.144714,2.141066,2.144531,2.143069,2.148947,2.144348,2.148578,2.141975,2.143982,2.146182,2.151731,2.149873,2.150801,2.150244,2.153596,2.150987,2.158107,2.158296,2.150987,2.157352,2.154158,2.160949,2.155282,2.153783,2.153223,2.160379,2.16152,2.158863,2.165153,2.162473,2.166884,2.117556,2.169591,2.162664,2.165153,2.168043,2.166114,2.17173,2.153783,2.152849,2.156786,2.160759,2.162664,2.172706,2.171146,2.168043,2.176828,2.18099
1148.015492,2.151141,2.144726,2.141825,2.148013,2.143273,2.142548,2.155596,2.142911,2.152251,2.143273,2.143092,2.142729,2.148013,2.145272,2.150035,2.149299,2.14838,2.150957,2.150035,2.147281,2.150035,2.143999,2.149483,2.149483,2.146184,2.152436,2.152992,2.157465,2.158779,2.153548,2.157091,2.168278,2.152992,2.155596,2.160662,2.164453,2.162364,2.160851,2.157465,2.162933,2.168855,2.156716,2.159531,2.160662,2.163123,2.159155,2.16617,2.16751,2.178973,2.170396,2.13359,2.167319,2.172331,2.180748,2.173107,2.177597,2.176617,2.159531,2.166744,2.159908,2.159908,2.17001,2.178973,2.176813,2.176421,2.189333,2.180551
1150.384244,2.152632,2.149697,2.153922,2.148602,2.146964,2.150979,2.147509,2.147146,2.152448,2.147509,2.154846,2.146601,2.154106,2.14842,2.148784,2.155216,2.155031,2.149149,2.155401,2.152264,2.151712,2.159681,2.15208,2.150612,2.153737,2.150795,2.158934,2.157629,2.16118,2.159121,2.156885,2.166848,2.168371,2.162873,2.165329,2.163816,2.168562,2.172205,2.169518,2.171435,2.167418,2.177239,2.159308,2.16514,2.170284,2.169327,2.173168,2.172205,2.167418,2.178409,2.134609,2.171435,2.176266,2.176655,2.175296,2.185695,2.17549,2.168181,2.168753,2.164005,2.169518,2.173168,2.185496,2.181741,2.178018,2.187286,2.181741
1152.751154,2.155243,2.151942,2.150301,2.14921,2.151942,2.148847,2.150301,2.153773,2.147218,2.158014,2.152125,2.157273,2.150119,2.158755,2.154691,2.15857,2.15857,2.163045,2.151942,2.154691,2.15414,2.167378,2.152857,2.158384,2.153223,2.163045,2.16342,2.162671,2.162109,2.165866,2.169275,2.16342,2.162671,2.169465,2.169085,2.164735,2.173479,2.168325,2.17252,2.167189,2.168325,2.167189,2.165677,2.169275,2.170036,2.170227,2.179666,2.174055,2.175789,2.184563,2.137213,2.179083,2.181227,2.180056,2.179472,2.187131,2.188918,2.173479,2.171754,2.173095,2.177917,2.178888,2.18299,2.186339,2.188122,2.179472,2.191712
1155.116224,2.158026,2.150355,2.147828,2.149993,2.152533,2.151624,2.152351,2.154174,2.152169,2.151443,2.156371,2.162099,2.15582,2.158579,2.155637,2.14927,2.151988,2.157289,2.154356,2.162285,2.153991,2.151624,2.158579,2.156554,2.161355,2.159133,2.16715,2.157473,2.163402,2.166773,2.16715,2.160984,2.168469,2.166022,2.169414,2.169414,2.171309,2.17036,2.175893,2.179169,2.175509,2.173022,2.167903,2.181302,2.168091,2.174934,2.177624,2.180719,2.175893,2.176854,2.145853,2.173595,2.177817,2.183055,2.183251,2.183055,2.187568,2.171499,2.167526,2.173213,2.172451,2.175509,2.180137,2.183251,2.187765,2.186386,2.186583
1157.479452,2.157106,2.160407,2.152924,2.154374,2.158753,2.154737,2.150758,2.153105,2.155101,2.157106,2.162807,2.154737,2.156923,2.15857,2.158387,2.16096,2.163363,2.160223,2.15912,2.158937,2.156376,2.163734,2.162437,2.168022,2.164476,2.165034,2.161882,2.166339,2.176154,2.170087,2.176154,2.170464,2.177301,2.177301,2.172352,2.17311,2.177109,2.171596,2.168772,2.179988,2.178834,2.171785,2.17292,2.176918,2.174439,2.170464,2.172352,2.178642,2.179988,2.179988,2.145389,2.177683,2.181339,2.197276,2.186586,2.190318,2.181919,2.176345,2.172163,2.17311,2.178067,2.187565,2.182112,2.193286,2.192096,2.192889,2.189726
1159.840838,2.164099,2.162073,2.161706,2.157323,2.155148,2.160057,2.151726,2.156053,2.153704,2.158779,2.160057,2.152444,2.152264,2.158779,2.165578,2.162993,2.156778,2.154425,2.161156,2.164099,2.158414,2.158961,2.16762,2.156234,2.163177,2.168738,2.160606,2.165763,2.172109,2.171545,2.170982,2.160789,2.177786,2.178739,2.174182,2.177025,2.170045,2.172485,2.174182,2.177405,2.17893,2.182959,2.170607,2.170795,2.172861,2.17456,2.181036,2.182767,2.184891,2.183538,2.144256,2.183152,2.184698,2.189172,2.187416,2.190739,2.189563,2.176454,2.173427,2.176644,2.183924,2.180269,2.191132,2.193891,2.184698,2.184118,2.190543
1162.200383,2.168558,2.157934,2.155048,2.158658,2.153254,2.166892,2.159021,2.155228,2.160657,2.150577,2.155588,2.165233,2.159384,2.160293,2.157753,2.159747,2.163397,2.159384,2.159021,2.161203,2.159565,2.16358,2.160293,2.166154,2.157572,2.164314,2.168002,2.169858,2.169115,2.169301,2.168002,2.171535,2.171162,2.168187,2.174533,2.169115,2.179449,2.175663,2.173782,2.179829,2.179259,2.177173,2.174157,2.17812,2.178689,2.177362,2.174345,2.183077,2.18002,2.188479,2.140726,2.184806,2.181737,2.19023,2.183077,2.185962,2.188091,2.182885,2.167447,2.178879,2.189645,2.176606,2.192771,2.193164,2.19062,2.18984,2.195328
1164.558087,2.158743,2.157482,2.160007,2.160007,2.160188,2.16055,2.154615,2.154972,2.155509,2.158022,2.165285,2.160732,2.159646,2.167304,2.158202,2.165651,2.16055,2.163276,2.159827,2.163823,2.164919,2.165102,2.163458,2.170442,2.159284,2.154257,2.159465,2.166752,2.167672,2.181703,2.174912,2.173044,2.176788,2.180185,2.175849,2.176788,2.175474,2.17754,2.174724,2.179617,2.179428,2.174912,2.174163,2.171741,2.176412,2.178861,2.1766,2.183991,2.182465,2.17905,2.143503,2.187638,2.185523,2.182655,2.183418,2.192679,2.189764,2.188796,2.1766,2.177917,2.177917,2.182465,2.185715,2.189183,2.187831,2.187638,2.18841
1166.91395,2.167792,2.155156,2.159088,2.151083,2.165599,2.162331,2.157654,2.163599,2.164507,2.160526,2.163781,2.156581,2.158549,2.166329,2.154978,2.15676,2.163962,2.169627,2.168892,2.158729,2.163055,2.167792,2.165235,2.160166,2.166146,2.161789,2.167426,2.169076,2.170548,2.173508,2.182319,2.175554,2.175181,2.177423,2.180052,2.180618,2.176114,2.179676,2.177423,2.181184,2.17574,2.184408,2.174623,2.182888,2.172025,2.179864,2.181184,2.184598,2.183647,2.185742,2.140118,2.182888,2.179864,2.195589,2.189577,2.188999,2.195784,2.180429,2.17761,2.16926,2.181562,2.182319,2.188999,2.186889,2.194224,2.196762,2.192863
1169.267971,2.168358,2.169637,2.166357,2.165631,2.160585,2.162921,2.165088,2.163461,2.166357,2.15755,2.160048,2.16274,2.16672,2.157372,2.162201,2.164183,2.170369,2.163101,2.160048,2.163461,2.164907,2.165088,2.165631,2.157906,2.156306,2.16274,2.16545,2.170736,2.170186,2.167629,2.17963,2.175716,2.180004,2.178508,2.17963,2.177762,2.172022,2.174235,2.179817,2.167812,2.177389,2.181318,2.17516,2.177948,2.177575,2.178508,2.184146,2.192935,2.187183,2.181318,2.147178,2.19005,2.192549,2.184335,2.184146,2.197203,2.191779,2.181882,2.176459,2.176831,2.184903,2.177203,2.189858,2.188709,2.187946,2.190241,2.193708
1171.620151,2.163514,2.167658,2.162082,2.160655,2.162798,2.166573,2.172391,2.165131,2.165311,2.154992,2.160833,2.167296,2.164412,2.159587,2.164951,2.166393,2.166754,2.166754,2.158522,2.165672,2.169109,2.168746,2.168021,2.159232,2.171112,2.169654,2.167839,2.164951,2.169472,2.176806,2.177731,2.1702,2.180146,2.175145,2.179402,2.176621,2.183889,2.184641,2.179402,2.179216,2.173857,2.184453,2.175329,2.177546,2.183138,2.181266,2.186906,2.186528,2.189373,2.197441,2.144225,2.189373,2.193388,2.18295,2.192046,2.198605,2.191089,2.183889,2.178473,2.177916,2.177916,2.192237,2.19128,2.188233,2.19262,2.193196,2.19512
1173.970489,2.158356,2.16528,2.166175,2.153453,2.168873,2.162604,2.164743,2.160652,2.160298,2.163672,2.17177,2.166893,2.168152,2.161538,2.163316,2.16385,2.169776,2.164029,2.16385,2.1705,2.170863,2.166175,2.165101,2.168513,2.169415,2.168873,2.167612,2.168332,2.179651,2.17707,2.174869,2.171588,2.178912,2.180577,2.177253,2.174686,2.17799,2.182807,2.174503,2.177806,2.177253,2.179097,2.178359,2.177437,2.186926,2.177253,2.191844,2.181319,2.188433,2.182994,2.143469,2.192415,2.18881,2.185986,2.192986,2.192224,2.197974,2.177437,2.177437,2.181505,2.184861,2.191273,2.189378,2.191273,2.19836,2.194706,2.196433
1176.318986,2.170318,2.175749,2.166021,2.160182,2.164954,2.166913,2.16727,2.16071,2.165843,2.156333,2.166913,2.165665,2.166378,2.164243,2.167627,2.166378,2.163357,2.164066,2.166021,2.166734,2.169778,2.170678,2.161943,2.167449,2.168164,2.172482,2.173749,2.17212,2.17794,2.175749,2.179407,2.180327,2.180143,2.182542,2.18421,2.181248,2.174112,2.18738,2.173206,2.182542,2.18514,2.191327,2.177574,2.181802,2.181802,2.178857,2.182912,2.184954,2.182912,2.192083,2.150278,2.187006,2.193789,2.193409,2.191894,2.196264,2.193219,2.181802,2.176843,2.175384,2.186445,2.18514,2.192461,2.189443,2.193979,2.200487,2.200294
1178.665642,2.169666,2.168061,2.160999,2.163987,2.165223,2.172714,2.172714,2.165046,2.169488,2.163106,2.166817,2.165223,2.168596,2.165931,2.163634,2.173434,2.16735,2.167706,2.165223,2.170381,2.169666,2.168417,2.162051,2.172714,2.168952,2.167883,2.172175,2.174697,2.168239,2.174517,2.179239,2.182539,2.181987,2.175602,2.180153,2.182539,2.184199,2.188841,2.183092,2.182723,2.181436,2.186235,2.176327,2.187164,2.187909,2.182171,2.186978,2.188282,2.191839,2.191463,2.147042,2.186978,2.196185,2.191276,2.191463,2.185308,2.199425,2.186607,2.192969,2.180336,2.192592,2.185864,2.18735,2.194858,2.193535,2.191088,2.199234
1181.010457,2.170587,2.172372,2.166685,2.170765,2.167038,2.16387,2.161247,2.167746,2.1681,2.166685,2.166862,2.167038,2.168986,2.170587,2.171121,2.171657,2.17255,2.173446,2.173446,2.162469,2.172729,2.171121,2.174523,2.171657,2.173805,2.164748,2.172372,2.181226,2.172372,2.183789,2.181408,2.184708,2.181774,2.178678,2.18859,2.184524,2.184524,2.182872,2.184708,2.180496,2.185445,2.186368,2.181591,2.186552,2.185261,2.181591,2.185445,2.189706,2.191945,2.189892,2.14938,2.198544,2.188033,2.193069,2.189892,2.197406,2.195138,2.180314,2.18434,2.183239,2.188033,2.188033,2.201021,2.19232,2.195515,2.191011,2.199685
