Wavelength (nm),Absorbance (AU) 2024-10-04 00:01:06,Absorbance (AU) 2024-10-04 00:16:12,Absorbance (AU) 2024-10-04 00:31:18,Absorbance (AU) 2024-10-04 00:46:24,Absorbance (AU) 2024-10-04 01:01:30,Absorbance (AU) 2024-10-04 01:16:35,Absorbance (AU) 2024-10-04 01:31:41,Absorbance (AU) 2024-10-04 01:46:47,Absorbance (AU) 2024-10-04 02:01:53,Absorbance (AU) 2024-10-04 02:16:59,Absorbance (AU) 2024-10-04 02:32:05,Absorbance (AU) 2024-10-04 02:47:10,Absorbance (AU) 2024-10-04 03:02:16,Absorbance (AU) 2024-10-04 03:17:22,Absorbance (AU) 2024-10-04 03:32:28,Absorbance (AU) 2024-10-04 03:47:34,Absorbance (AU) 2024-10-04 04:02:40,Absorbance (AU) 2024-10-04 04:17:45,Absorbance (AU) 2024-10-04 04:32:51,Absorbance (AU) 2024-10-04 04:47:57,Absorbance (AU) 2024-10-04 05:03:03,Absorbance (AU) 2024-10-04 05:18:09,Absorbance (AU) 2024-10-04 05:33:14,Absorbance (AU) 2024-10-04 05:48:20,Absorbance (AU) 2024-10-04 06:03:26,Absorbance (AU) 2024-10-04 06:18:32,Absorbance (AU) 2024-10-04 06:33:37,Absorbance (AU) 2024-10-04 06:48:43,Absorbance (AU) 2024-10-04 07:03:49,Absorbance (AU) 2024-10-04 07:18:55,Absorbance (AU) 2024-10-04 07:34:01,Absorbance (AU) 2024-10-04 07:49:07,Absorbance (AU) 2024-10-04 08:04:13,Absorbance (AU) 2024-10-04 08:19:18,Absorbance (AU) 2024-10-04 08:34:24,Absorbance (AU) 2024-10-04 08:49:30,Absorbance (AU) 2024-10-04 09:04:36,Absorbance (AU) 2024-10-04 09:19:42,Absorbance (AU) 2024-10-04 09:34:48,Absorbance (AU) 2024-10-04 09:49:54,Absorbance (AU) 2024-10-04 10:04:59,Absorbance (AU) 2024-10-04 10:20:05,Absorbance (AU) 2024-10-04 10:35:11,Absorbance (AU) 2024-10-04 10:50:17,Absorbance (AU) 2024-10-04 11:05:23,Absorbance (AU) 2024-10-04 11:20:28,Absorbance (AU) 2024-10-04 11:35:34,Absorbance (AU) 2024-10-04 11:50:40,Absorbance (AU) 2024-10-04 12:05:46,Absorbance (AU) 2024-10-04 12:20:52,Absorbance (AU) 2024-10-04 12:35:58,Absorbance (AU) 2024-10-04 12:51:04,Absorbance (AU) 2024-10-04 13:06:10,Absorbance (AU) 2024-10-04 13:21:15,Absorbance (AU) 2024-10-04 13:36:21,Absorbance (AU) 2024-10-04 13:51:27,Absorbance (AU) 2024-10-04 14:06:33,Absorbance (AU) 2024-10-04 14:21:39,Absorbance (AU) 2024-10-04 14:36:45,Absorbance (AU) 2024-10-04 14:51:51,Absorbance (AU) 2024-10-04 15:06:56,Absorbance (AU) 2024-10-04 15:22:02,Absorbance (AU) 2024-10-04 15:37:08,Absorbance (AU) 2024-10-04 15:52:14,Absorbance (AU) 2024-10-04 16:07:20,Absorbance (AU) 2024-10-04 16:22:26,Absorbance (AU) 2024-10-04 16:37:31,Absorbance (AU) 2024-10-04 16:52:37
1063.949127,1.750349,1.748489,1.749463,1.752931,1.749197,1.749285,1.753556,1.754362,1.759952,1.760043,1.764146,1.762683,1.761133,1.764972,1.770422,1.761953,1.762135,1.763048,1.763139,1.764421,1.764972,1.764696,1.768289,1.765339,1.764972,1.760133,1.759952,1.758322,1.75977,1.767088,1.764146,1.754362,1.759136,1.758683,1.761497,1.7549,1.752663,1.754004,1.747254,1.753825,1.751683,1.748489,1.750882,1.755708,1.750083,1.739567,1.741737,1.746813,1.750172,1.746637,1.752574,1.749285,1.752663,1.756337,1.753378,1.762226,1.757418,1.757238,1.753735,1.749906,1.759408,1.757238,1.75968,1.761133,1.759045,1.763322,1.769122,1.771539
1066.382326,1.751624,1.746315,1.751802,1.75207,1.753766,1.751624,1.75556,1.75529,1.756369,1.760529,1.761986,1.764271,1.762168,1.763721,1.764271,1.761439,1.763173,1.766845,1.76574,1.763081,1.766753,1.76703,1.763996,1.76962,1.765189,1.756999,1.760347,1.754841,1.756999,1.765005,1.763996,1.75709,1.757631,1.75709,1.760984,1.755111,1.756819,1.751535,1.749139,1.754035,1.751535,1.747548,1.756009,1.749404,1.748608,1.735973,1.74351,1.744472,1.747107,1.744297,1.750291,1.749581,1.755649,1.758534,1.751802,1.759259,1.754841,1.754393,1.755919,1.74746,1.75727,1.760984,1.76062,1.761348,1.760257,1.759078,1.766753,1.771015
1067.598235,1.749555,1.746728,1.749289,1.749821,1.749466,1.750886,1.755802,1.755173,1.758689,1.759051,1.764061,1.761959,1.765529,1.765162,1.765529,1.762689,1.763603,1.765162,1.765162,1.765254,1.76507,1.763786,1.767464,1.764978,1.764703,1.765621,1.759504,1.763237,1.755802,1.768574,1.761321,1.753829,1.758598,1.757243,1.759413,1.756882,1.756522,1.755533,1.748227,1.755712,1.753919,1.750442,1.757063,1.75053,1.752667,1.733719,1.744358,1.745059,1.745673,1.745761,1.751776,1.750708,1.757063,1.757423,1.754904,1.760593,1.760139,1.757785,1.755084,1.746552,1.756702,1.762689,1.76123,1.759957,1.761412,1.764061,1.764336,1.764611
1070.028672,1.749215,1.749835,1.747888,1.755818,1.74948,1.75474,1.760156,1.755818,1.75295,1.759702,1.761885,1.767206,1.763987,1.768222,1.765547,1.762889,1.761429,1.766191,1.762341,1.769519,1.770076,1.766283,1.764262,1.769056,1.765639,1.764445,1.762706,1.761976,1.757891,1.766652,1.761885,1.755369,1.760883,1.760156,1.760883,1.755099,1.755459,1.757259,1.748772,1.754292,1.752236,1.748595,1.75492,1.752861,1.750723,1.738629,1.741839,1.747624,1.751969,1.74948,1.754113,1.751612,1.758705,1.756989,1.753576,1.757079,1.756718,1.759974,1.758705,1.749126,1.759158,1.761702,1.764078,1.761976,1.76472,1.762889,1.768037,1.771007
1072.457267,1.750657,1.750302,1.75476,1.755837,1.751724,1.755298,1.75845,1.757547,1.757187,1.76345,1.76611,1.765926,1.762902,1.771385,1.767953,1.763724,1.765099,1.769341,1.766846,1.760988,1.768046,1.766938,1.763999,1.76962,1.766846,1.763999,1.763907,1.764274,1.75845,1.764091,1.764549,1.759899,1.763816,1.760716,1.764732,1.763633,1.755927,1.759536,1.753686,1.758812,1.75485,1.75208,1.756736,1.757728,1.752526,1.738489,1.745275,1.745626,1.752347,1.752436,1.751813,1.753239,1.760716,1.762993,1.755747,1.75827,1.759899,1.760262,1.754312,1.751101,1.764365,1.760625,1.767215,1.761443,1.764915,1.765926,1.769341,1.768878
1074.884022,1.753376,1.754269,1.757589,1.75409,1.759395,1.7603,1.761026,1.761571,1.759938,1.767982,1.765315,1.764948,1.764765,1.770295,1.769646,1.76789,1.766325,1.769739,1.769276,1.768075,1.768814,1.766509,1.769091,1.769091,1.770852,1.769924,1.76559,1.762937,1.76559,1.768814,1.769461,1.75804,1.764673,1.760663,1.767245,1.75651,1.75633,1.757229,1.757139,1.761935,1.755971,1.754358,1.75822,1.759485,1.757499,1.741843,1.746648,1.75204,1.750353,1.752218,1.75651,1.755074,1.761753,1.763028,1.7566,1.76559,1.761208,1.762481,1.757499,1.755074,1.758943,1.763667,1.764857,1.762572,1.767061,1.767429,1.771131,1.772341
1077.308934,1.75433,1.757102,1.755044,1.759892,1.75854,1.762337,1.757372,1.762882,1.764066,1.766717,1.767819,1.767268,1.767544,1.774678,1.775426,1.772349,1.766167,1.773279,1.773372,1.772628,1.772442,1.768832,1.770587,1.774304,1.773,1.767544,1.766259,1.766167,1.76261,1.774491,1.770217,1.766534,1.765344,1.765344,1.768187,1.761974,1.757192,1.762973,1.755938,1.763155,1.76143,1.754598,1.76143,1.759622,1.760977,1.747432,1.749631,1.750779,1.757102,1.750602,1.761068,1.757102,1.76261,1.764796,1.759802,1.766076,1.764887,1.76571,1.760977,1.755491,1.761158,1.766717,1.767452,1.768187,1.767544,1.769109,1.774678,1.777395
1079.732006,1.757716,1.763122,1.758882,1.764756,1.759421,1.76005,1.765394,1.766306,1.766671,1.769054,1.773488,1.772097,1.774975,1.774603,1.775255,1.773024,1.771265,1.778154,1.776562,1.774138,1.778154,1.774975,1.773859,1.774789,1.776188,1.77256,1.771265,1.772005,1.768687,1.773859,1.774324,1.766123,1.772838,1.768595,1.767037,1.766854,1.765576,1.767495,1.761854,1.763666,1.762578,1.757358,1.768044,1.765211,1.761312,1.74658,1.749118,1.757985,1.75495,1.75593,1.763938,1.760771,1.763666,1.769146,1.761854,1.769514,1.768228,1.768136,1.763212,1.760501,1.765758,1.772097,1.772653,1.77025,1.77256,1.770619,1.777685,1.773488
1082.153236,1.762659,1.761668,1.763652,1.764557,1.765737,1.763652,1.769385,1.771682,1.769019,1.772234,1.77659,1.775474,1.779112,1.778644,1.774917,1.775846,1.776869,1.776311,1.776776,1.776497,1.779018,1.778737,1.779487,1.782592,1.776963,1.777056,1.778176,1.774268,1.772973,1.776032,1.77436,1.773527,1.774546,1.773065,1.77399,1.77288,1.76774,1.770854,1.758619,1.765827,1.76701,1.76041,1.765101,1.763201,1.765646,1.75065,1.756302,1.757905,1.762479,1.759603,1.765555,1.765646,1.770027,1.769019,1.764829,1.771129,1.77159,1.772788,1.764195,1.759782,1.767831,1.775381,1.775753,1.773805,1.775474,1.781084,1.780613,1.78212
1084.572625,1.768305,1.765855,1.768487,1.77343,1.769124,1.766942,1.771134,1.773706,1.774998,1.777779,1.777872,1.781234,1.77927,1.784527,1.783395,1.781703,1.774721,1.785,1.78236,1.780204,1.786705,1.781796,1.784055,1.784905,1.784527,1.777407,1.78011,1.778524,1.775831,1.782924,1.777314,1.77546,1.777036,1.778058,1.780391,1.774721,1.773338,1.774536,1.763959,1.77426,1.765403,1.764861,1.772327,1.771684,1.767486,1.756634,1.761444,1.758765,1.76785,1.76441,1.768305,1.771318,1.775275,1.773706,1.771318,1.77426,1.7775,1.775275,1.771959,1.768942,1.77546,1.776572,1.77983,1.778897,1.780017,1.780672,1.78642,1.787275
1086.990173,1.76941,1.766693,1.770137,1.773334,1.773701,1.767688,1.777756,1.777201,1.781009,1.782224,1.783817,1.787022,1.7874,1.7874,1.786171,1.783067,1.782317,1.781663,1.785228,1.784475,1.786077,1.784005,1.786832,1.789393,1.789013,1.783817,1.782973,1.778312,1.779891,1.785605,1.784569,1.780263,1.783629,1.781289,1.779612,1.777849,1.775263,1.776369,1.770957,1.778776,1.772967,1.768684,1.773334,1.777571,1.773425,1.760687,1.763098,1.764443,1.770137,1.768412,1.769047,1.76941,1.774987,1.779519,1.773334,1.77859,1.778683,1.777293,1.774068,1.766603,1.780263,1.783817,1.782037,1.782692,1.784663,1.78185,1.787969,1.789203
1089.405879,1.77269,1.772599,1.772781,1.772872,1.777176,1.776441,1.781152,1.778559,1.785351,1.784789,1.787702,1.788646,1.78507,1.791395,1.792157,1.788174,1.787702,1.788741,1.789213,1.791681,1.788268,1.79073,1.787325,1.793397,1.788552,1.790255,1.788552,1.783573,1.784508,1.791681,1.788741,1.779483,1.783853,1.782733,1.785633,1.782361,1.776624,1.779021,1.778097,1.779668,1.778005,1.776349,1.779483,1.778097,1.775339,1.761273,1.768881,1.769242,1.772326,1.768249,1.7769,1.777452,1.780409,1.7832,1.77819,1.785727,1.782733,1.78376,1.778467,1.775065,1.783947,1.787043,1.79092,1.787702,1.787137,1.792347,1.796561,1.793397
1091.819744,1.779891,1.78109,1.78257,1.784055,1.781552,1.782107,1.782941,1.781737,1.786947,1.792126,1.792789,1.792789,1.794596,1.798327,1.797847,1.792979,1.792789,1.794786,1.793264,1.792979,1.793454,1.796792,1.793169,1.795358,1.79431,1.789858,1.795358,1.789105,1.787322,1.79431,1.79033,1.787697,1.788823,1.789482,1.792315,1.786292,1.782756,1.78452,1.777962,1.7848,1.78146,1.776863,1.782848,1.782385,1.780444,1.770058,1.770598,1.773492,1.777687,1.773674,1.782385,1.780629,1.786666,1.78779,1.783962,1.789858,1.787228,1.786386,1.783962,1.779891,1.786854,1.792126,1.791936,1.795167,1.794977,1.794405,1.7945,1.797943
1094.231768,1.783971,1.782496,1.784803,1.789081,1.785544,1.788241,1.79133,1.789829,1.79482,1.794063,1.799772,1.802848,1.801404,1.800251,1.803041,1.799676,1.796052,1.802945,1.802366,1.798051,1.807894,1.802655,1.798815,1.804491,1.800251,1.797765,1.797575,1.798911,1.791612,1.800251,1.796337,1.788147,1.794157,1.7918,1.795578,1.789736,1.788334,1.789081,1.784433,1.783048,1.785915,1.786658,1.785359,1.788801,1.788054,1.777644,1.776553,1.782312,1.779926,1.779834,1.786379,1.783694,1.793307,1.791706,1.786008,1.792459,1.791612,1.795104,1.792082,1.786008,1.793496,1.795483,1.796242,1.797956,1.797194,1.800923,1.806821,1.803717
1096.64195,1.78904,1.785526,1.791742,1.791275,1.792583,1.794272,1.794648,1.797384,1.796061,1.80071,1.804446,1.804542,1.802526,1.804158,1.806085,1.801092,1.801378,1.805313,1.805699,1.802335,1.806955,1.804735,1.806181,1.805602,1.804446,1.795495,1.800138,1.795967,1.799187,1.805988,1.804254,1.797384,1.798427,1.794178,1.805313,1.79446,1.792116,1.794178,1.789226,1.797668,1.793239,1.786725,1.795307,1.791742,1.790156,1.780763,1.782406,1.782955,1.791275,1.78654,1.787928,1.792303,1.794178,1.797858,1.793427,1.799853,1.796156,1.7971,1.797384,1.795401,1.800615,1.801856,1.803005,1.801856,1.799187,1.798522,1.810258,1.812996
1099.050291,1.794246,1.795368,1.791454,1.798374,1.799696,1.800737,1.799602,1.797997,1.802828,1.80752,1.811194,1.811291,1.805598,1.814214,1.813237,1.812166,1.807423,1.810127,1.808773,1.808966,1.810805,1.810902,1.809933,1.818636,1.812652,1.805503,1.809353,1.803495,1.805503,1.810515,1.809159,1.801022,1.806558,1.800264,1.807231,1.801307,1.799791,1.79828,1.797433,1.798752,1.79406,1.790712,1.799885,1.801117,1.795181,1.782092,1.789325,1.790342,1.792941,1.791454,1.796963,1.792662,1.801212,1.802637,1.794153,1.80945,1.801876,1.807135,1.800359,1.792476,1.805982,1.803781,1.80858,1.807423,1.806654,1.810708,1.815487,1.813823
1101.45679,1.800158,1.802232,1.802043,1.804696,1.804696,1.806219,1.808514,1.806791,1.807556,1.806887,1.813722,1.813819,1.814304,1.818698,1.820567,1.816642,1.814888,1.821949,1.819484,1.816545,1.817033,1.814596,1.820567,1.819484,1.813625,1.812365,1.813916,1.813819,1.809954,1.819189,1.812172,1.809281,1.813043,1.809377,1.806887,1.806505,1.806696,1.807747,1.799031,1.804981,1.805171,1.800722,1.802421,1.80261,1.804031,1.790762,1.795295,1.796506,1.797533,1.797813,1.803367,1.803651,1.804601,1.807747,1.802894,1.812075,1.807556,1.809377,1.805933,1.799688,1.812656,1.815472,1.814499,1.811979,1.814888,1.817718,1.811785,1.817522
1103.861448,1.808063,1.80503,1.806544,1.810065,1.809683,1.810735,1.811597,1.814483,1.815837,1.818849,1.819727,1.822275,1.822669,1.817583,1.825135,1.822275,1.819825,1.822374,1.822472,1.821196,1.823653,1.821097,1.821196,1.822275,1.822964,1.820021,1.818557,1.816903,1.814097,1.821686,1.824245,1.811981,1.818947,1.818849,1.819434,1.814001,1.812749,1.80892,1.809016,1.812749,1.80873,1.807398,1.816321,1.809874,1.805597,1.796149,1.799773,1.800053,1.806544,1.804464,1.808063,1.808539,1.81487,1.818849,1.809016,1.815837,1.814001,1.815546,1.814194,1.809588,1.814001,1.812845,1.819337,1.820608,1.820118,1.82257,1.824048,1.825432
1106.264265,1.813669,1.815587,1.817224,1.815107,1.81732,1.819351,1.819448,1.819448,1.824814,1.826881,1.827473,1.828561,1.828462,1.830446,1.829155,1.82985,1.82403,1.836051,1.834744,1.830844,1.831043,1.828759,1.828363,1.830944,1.82866,1.824226,1.823834,1.824618,1.827769,1.826881,1.82866,1.822953,1.826684,1.821392,1.826191,1.822855,1.81761,1.822269,1.813382,1.821684,1.815876,1.813765,1.819836,1.817707,1.815779,1.800476,1.804767,1.807306,1.812618,1.812046,1.813765,1.814627,1.824324,1.824716,1.816164,1.826092,1.824618,1.824128,1.819739,1.817514,1.823344,1.823442,1.826289,1.829651,1.831542,1.8256,1.835045,1.83324
1108.665241,1.823201,1.822522,1.824855,1.823007,1.825636,1.825538,1.830152,1.830645,1.831634,1.835713,1.836714,1.838119,1.833918,1.841651,1.841043,1.836113,1.837115,1.837516,1.840134,1.839629,1.838521,1.839831,1.837918,1.839125,1.839024,1.838018,1.836113,1.837015,1.829954,1.841955,1.839427,1.828576,1.833222,1.833619,1.834416,1.832824,1.825929,1.831238,1.824368,1.831337,1.828674,1.821747,1.826907,1.829264,1.823784,1.807841,1.817126,1.820973,1.823687,1.817797,1.824758,1.82107,1.832031,1.829166,1.828576,1.830942,1.83342,1.835913,1.832526,1.823493,1.837115,1.830349,1.837315,1.835813,1.831634,1.835214,1.845314,1.845212
1111.064375,1.836272,1.837367,1.837865,1.839764,1.831626,1.842579,1.844094,1.842175,1.842679,1.846224,1.851235,1.852781,1.846326,1.851853,1.851132,1.850618,1.848671,1.8499,1.848569,1.851956,1.851956,1.848671,1.852162,1.849183,1.848773,1.850003,1.848773,1.846021,1.843891,1.852368,1.849592,1.841873,1.847344,1.843285,1.849695,1.842175,1.8446,1.845513,1.837566,1.839965,1.835577,1.832807,1.840767,1.839364,1.836371,1.827906,1.827321,1.82986,1.836272,1.831921,1.831331,1.834586,1.840366,1.844499,1.841069,1.84531,1.848569,1.846631,1.842276,1.836173,1.845919,1.847752,1.848058,1.848671,1.842881,1.846326,1.851338,1.852574
1113.461668,1.851699,1.852928,1.85221,1.854263,1.85736,1.852415,1.856532,1.859021,1.858293,1.864041,1.862257,1.867421,1.862466,1.867421,1.868695,1.865728,1.859125,1.86668,1.863306,1.868164,1.868376,1.867103,1.867633,1.866362,1.868589,1.863726,1.862152,1.861628,1.857982,1.866468,1.862152,1.858501,1.860375,1.858086,1.862257,1.852518,1.850882,1.857671,1.845808,1.85262,1.850473,1.847425,1.856635,1.854881,1.851392,1.840095,1.840195,1.846515,1.850372,1.8447,1.856118,1.851494,1.856015,1.863096,1.850882,1.860166,1.860688,1.858397,1.852108,1.850984,1.860375,1.858501,1.862361,1.864778,1.865622,1.862571,1.860792,1.868802
1115.857119,1.866866,1.867287,1.872366,1.871091,1.870666,1.873859,1.873539,1.876215,1.871834,1.875464,1.881401,1.883689,1.881945,1.882271,1.888302,1.883143,1.876215,1.88358,1.880641,1.882162,1.885331,1.881184,1.87999,1.882598,1.88151,1.883362,1.879125,1.879016,1.875679,1.88238,1.882054,1.873645,1.882271,1.880424,1.882816,1.874073,1.874286,1.873859,1.867813,1.872047,1.873005,1.858951,1.87418,1.869185,1.866131,1.857611,1.861435,1.867918,1.868024,1.869502,1.870454,1.868446,1.874393,1.873966,1.872153,1.873005,1.878153,1.878908,1.872686,1.870454,1.876968,1.880315,1.882054,1.878045,1.883908,1.880099,1.88742,1.885551
1118.250729,1.8927,1.890491,1.891705,1.890491,1.894365,1.895478,1.896035,1.896147,1.902216,1.902669,1.903009,1.908372,1.905739,1.905625,1.907111,1.90369,1.901764,1.903917,1.906882,1.900634,1.906653,1.900634,1.904713,1.907111,1.906996,1.903463,1.900973,1.897376,1.898048,1.904258,1.903009,1.897041,1.90086,1.901425,1.898946,1.900522,1.897152,1.8976,1.888842,1.897824,1.890051,1.887855,1.895143,1.895032,1.890491,1.881118,1.88578,1.889061,1.890712,1.88698,1.891263,1.889831,1.89816,1.8976,1.890822,1.897712,1.897824,1.899396,1.897712,1.892147,1.900296,1.903804,1.905739,1.900634,1.904713,1.901764,1.904713,1.911829
1120.642498,1.918551,1.914717,1.920891,1.922889,1.926321,1.922418,1.925846,1.921125,1.924188,1.927987,1.929301,1.927868,1.936172,1.934838,1.939466,1.932663,1.930019,1.937389,1.932663,1.927868,1.934838,1.93206,1.930618,1.937511,1.937999,1.931339,1.930019,1.930858,1.925134,1.930498,1.933145,1.921243,1.925965,1.925016,1.927034,1.920773,1.921478,1.924779,1.917269,1.921008,1.918317,1.910688,1.923125,1.917851,1.919485,1.905562,1.914833,1.910917,1.921713,1.915643,1.920187,1.918901,1.918434,1.927749,1.920187,1.929779,1.926677,1.927629,1.922301,1.915527,1.924779,1.928942,1.927629,1.928226,1.933507,1.932181,1.938365,1.932181
1123.032425,1.950083,1.952706,1.953082,1.95648,1.951081,1.955975,1.95183,1.958126,1.954841,1.960033,1.96182,1.968653,1.963486,1.967485,1.968653,1.966708,1.959396,1.963229,1.962332,1.962716,1.964643,1.963872,1.96246,1.962588,1.965675,1.963486,1.962332,1.955975,1.956607,1.962716,1.958253,1.96246,1.961053,1.959269,1.961436,1.955093,1.957746,1.957492,1.948716,1.95686,1.954212,1.94822,1.953082,1.957619,1.953709,1.938413,1.939627,1.947229,1.953584,1.943902,1.951705,1.95183,1.957872,1.954338,1.953835,1.955471,1.954212,1.959778,1.958888,1.951081,1.953584,1.958634,1.960033,1.958253,1.959269,1.956986,1.971129,1.965159
1125.420511,1.984145,1.985217,1.985217,1.988852,1.991837,1.982277,1.992791,1.994705,1.992109,1.996766,1.997455,2.002867,2.002448,1.995391,1.998421,1.991429,1.995666,2.002867,1.995391,1.995117,2.000778,1.9932,1.995803,1.995666,1.993884,1.996353,1.997317,1.990613,1.988042,1.997317,1.999529,1.990749,1.991973,1.994294,1.995254,1.994021,1.989393,1.987367,1.987907,1.989123,1.979621,1.980549,1.994021,1.986829,1.986963,1.976456,1.976456,1.980416,1.986425,1.982011,1.986156,1.985753,1.986694,1.992791,1.986694,1.990342,1.985351,1.994158,1.989935,1.984547,1.992927,1.997869,1.996215,1.994568,1.999529,1.995528,2.004406,1.998975
1127.806756,2.021038,2.026131,2.027744,2.028185,2.026717,2.021762,2.023941,2.030101,2.031581,2.029216,2.033214,2.03381,2.03665,2.035153,2.043604,2.029658,2.035003,2.034854,2.0374,2.03635,2.0371,2.034705,2.038453,2.042538,2.0362,2.030988,2.028626,2.028332,2.031136,2.033363,2.033959,2.029363,2.030692,2.024961,2.035452,2.022632,2.021762,2.022487,2.024086,2.028774,2.016576,2.017149,2.024086,2.023795,2.023504,2.009616,2.012443,2.014719,2.033214,2.019738,2.02745,2.022922,2.030692,2.031433,2.01629,2.030249,2.025692,2.032471,2.029068,2.020315,2.027891,2.029806,2.027597,2.028479,2.031877,2.031877,2.035751,2.041021
1130.191159,2.057271,2.061351,2.055711,2.060879,2.05649,2.057739,2.066108,2.070273,2.067546,2.064994,2.066268,2.066268,2.073505,2.069952,2.073667,2.06579,2.064835,2.075618,2.064676,2.066587,2.072857,2.070595,2.072533,2.068988,2.070434,2.073019,2.070918,2.065471,2.062141,2.067706,2.070273,2.057114,2.063248,2.061667,2.062773,2.064199,2.05962,2.063882,2.060092,2.061036,2.066746,2.054468,2.067066,2.056802,2.058209,2.050451,2.058679,2.055711,2.054002,2.049069,2.054157,2.0523,2.066108,2.061194,2.058052,2.06309,2.068827,2.072371,2.057427,2.055089,2.067066,2.064676,2.070273,2.068667,2.063723,2.067226,2.068667,2.068506
1132.573721,2.096941,2.098133,2.100013,2.092206,2.094906,2.099328,2.100698,2.099842,2.102245,2.10744,2.097622,2.095244,2.100527,2.107266,2.114288,2.106396,2.103279,2.106222,2.107614,2.104662,2.108312,2.102245,2.105701,2.106918,2.098474,2.102245,2.100698,2.104315,2.096601,2.101042,2.092542,2.095244,2.102762,2.093385,2.099499,2.090192,2.095075,2.098474,2.089858,2.095075,2.095075,2.083711,2.091534,2.093048,2.09036,2.081901,2.086524,2.083546,2.087688,2.088188,2.090025,2.082723,2.097452,2.092711,2.09187,2.10397,2.100356,2.09406,2.091366,2.087522,2.097282,2.097452,2.100698,2.097452,2.096431,2.098474,2.110236,2.103279
1134.954442,2.119085,2.132076,2.128428,2.121044,2.132443,2.130796,2.135386,2.132076,2.126435,2.141895,2.13668,2.137792,2.133177,2.141333,2.133544,2.14396,2.131344,2.133912,2.133361,2.132993,2.13705,2.131162,2.12861,2.137607,2.136495,2.132993,2.127884,2.130249,2.130249,2.135571,2.136495,2.130979,2.126978,2.137236,2.132626,2.130979,2.120153,2.127521,2.124271,2.123013,2.122655,2.125893,2.12734,2.125712,2.121581,2.109068,2.109589,2.121223,2.119974,2.122475,2.121938,2.118907,2.132443,2.12734,2.118374,2.12861,2.131893,2.13171,2.124271,2.11678,2.130614,2.128428,2.128428,2.126435,2.128792,2.129156,2.133361,2.136125
1137.333321,2.155012,2.150241,2.153289,2.155204,2.151191,2.157129,2.153671,2.15655,2.163344,2.150051,2.161782,2.16042,2.157901,2.160031,2.168856,2.15655,2.161782,2.164127,2.162953,2.153289,2.15348,2.156165,2.156743,2.159449,2.161392,2.154629,2.151572,2.151953,2.156358,2.163148,2.153289,2.15348,2.154054,2.153671,2.161977,2.149862,2.156743,2.148158,2.138999,2.145334,2.146273,2.149104,2.155396,2.152716,2.145146,2.128943,2.140667,2.143835,2.147969,2.138999,2.144209,2.151762,2.160225,2.157901,2.150621,2.147215,2.150241,2.151572,2.155973,2.140296,2.156936,2.148347,2.155396,2.155396,2.148536,2.162758,2.157708,2.154821
1139.710359,2.175375,2.168236,2.184467,2.175175,2.178989,2.175575,2.18101,2.176376,2.179796,2.180807,2.18508,2.178385,2.177982,2.174975,2.177379,2.179796,2.177178,2.176777,2.190636,2.176175,2.182837,2.18857,2.175375,2.18304,2.176576,2.173977,2.179594,2.175575,2.176777,2.180403,2.179594,2.172187,2.17338,2.171989,2.17758,2.174177,2.166077,2.165491,2.161405,2.16745,2.170405,2.156975,2.171791,2.167646,2.171592,2.158126,2.156592,2.159088,2.166273,2.155826,2.178183,2.167842,2.170998,2.166469,2.169023,2.175975,2.159666,2.172386,2.173977,2.165491,2.165295,2.176977,2.166077,2.176777,2.178183,2.171592,2.176175,2.180605
1142.085556,2.197387,2.198852,2.193229,2.189726,2.185234,2.184422,2.188292,2.186455,2.185437,2.188087,2.201164,2.190959,2.193023,2.202219,2.202853,2.196761,2.184422,2.187679,2.193436,2.196344,2.189931,2.191165,2.196344,2.193229,2.191371,2.189521,2.189521,2.186658,2.180386,2.197178,2.193851,2.194473,2.189111,2.193436,2.192609,2.191371,2.185641,2.180185,2.180989,2.181996,2.182198,2.179583,2.191783,2.177783,2.181996,2.169085,2.176387,2.178382,2.176985,2.186251,2.181392,2.179583,2.181795,2.186862,2.176586,2.187679,2.189726,2.186658,2.183815,2.180587,2.180185,2.185031,2.199062,2.183005,2.183005,2.18727,2.188087,2.193643
1144.458911,2.210273,2.201179,2.201807,2.207079,2.205385,2.199091,2.200551,2.209206,2.205174,2.208992,2.211986,2.210059,2.202226,2.218472,2.211772,2.211986,2.210487,2.206443,2.215001,2.213922,2.207928,2.206655,2.212201,2.215649,2.210059,2.20454,2.197635,2.191247,2.202226,2.207928,2.209419,2.194738,2.207716,2.201807,2.205808,2.194945,2.191656,2.194532,2.194532,2.200342,2.194532,2.193092,2.193914,2.197843,2.199925,2.180338,2.189409,2.196184,2.184951,2.187986,2.194532,2.197843,2.192476,2.198258,2.190633,2.202646,2.202017,2.192681,2.191247,2.192476,2.187783,2.194532,2.196805,2.191861,2.207928,2.197843,2.198674,2.20076
