Wavelength (nm),Absorbance (AU) 2024-09-25 00:02:15,Absorbance (AU) 2024-09-25 00:17:24,Absorbance (AU) 2024-09-25 00:32:34,Absorbance (AU) 2024-09-25 00:47:43,Absorbance (AU) 2024-09-25 01:02:53,Absorbance (AU) 2024-09-25 01:18:03,Absorbance (AU) 2024-09-25 01:33:12,Absorbance (AU) 2024-09-25 01:48:22,Absorbance (AU) 2024-09-25 02:03:31,Absorbance (AU) 2024-09-25 02:18:41,Absorbance (AU) 2024-09-25 02:33:50,Absorbance (AU) 2024-09-25 02:49:00,Absorbance (AU) 2024-09-25 03:04:10,Absorbance (AU) 2024-09-25 03:19:19,Absorbance (AU) 2024-09-25 03:34:29,Absorbance (AU) 2024-09-25 03:49:38,Absorbance (AU) 2024-09-25 04:04:48,Absorbance (AU) 2024-09-25 04:19:58,Absorbance (AU) 2024-09-25 04:35:07,Absorbance (AU) 2024-09-25 04:50:17,Absorbance (AU) 2024-09-25 05:05:27,Absorbance (AU) 2024-09-25 05:20:36,Absorbance (AU) 2024-09-25 05:35:46,Absorbance (AU) 2024-09-25 05:50:55,Absorbance (AU) 2024-09-25 06:06:05,Absorbance (AU) 2024-09-25 06:21:14,Absorbance (AU) 2024-09-25 06:36:24,Absorbance (AU) 2024-09-25 06:51:34,Absorbance (AU) 2024-09-25 07:06:43,Absorbance (AU) 2024-09-25 07:21:53,Absorbance (AU) 2024-09-25 07:37:03,Absorbance (AU) 2024-09-25 07:52:12,Absorbance (AU) 2024-09-25 08:07:22,Absorbance (AU) 2024-09-25 08:22:31,Absorbance (AU) 2024-09-25 08:37:41,Absorbance (AU) 2024-09-25 08:52:51,Absorbance (AU) 2024-09-25 09:08:00,Absorbance (AU) 2024-09-25 09:23:10,Absorbance (AU) 2024-09-25 09:38:19,Absorbance (AU) 2024-09-25 09:53:29,Absorbance (AU) 2024-09-25 10:08:39,Absorbance (AU) 2024-09-25 10:23:48,Absorbance (AU) 2024-09-25 10:38:58,Absorbance (AU) 2024-09-25 10:54:08,Absorbance (AU) 2024-09-25 11:09:17,Absorbance (AU) 2024-09-25 11:24:27,Absorbance (AU) 2024-09-25 11:39:37,Absorbance (AU) 2024-09-25 11:54:46,Absorbance (AU) 2024-09-25 12:09:56,Absorbance (AU) 2024-09-25 12:25:05,Absorbance (AU) 2024-09-25 12:40:15,Absorbance (AU) 2024-09-25 12:55:21,Absorbance (AU) 2024-09-25 13:10:30,Absorbance (AU) 2024-09-25 13:25:40,Absorbance (AU) 2024-09-25 13:40:50,Absorbance (AU) 2024-09-25 13:55:59,Absorbance (AU) 2024-09-25 14:11:09,Absorbance (AU) 2024-09-25 14:26:18,Absorbance (AU) 2024-09-25 14:41:28,Absorbance (AU) 2024-09-25 14:56:38,Absorbance (AU) 2024-09-25 15:11:47,Absorbance (AU) 2024-09-25 15:26:57,Absorbance (AU) 2024-09-25 15:42:07,Absorbance (AU) 2024-09-25 15:57:16,Absorbance (AU) 2024-09-25 16:12:26,Absorbance (AU) 2024-09-25 16:27:36,Absorbance (AU) 2024-09-25 16:42:47
1067.598235,1.772106,1.767557,1.769315,1.767926,1.768574,1.766266,1.767834,1.769037,1.772386,1.770058,1.770895,1.773415,1.774165,1.774352,1.772106,1.772854,1.775385,1.774634,1.773134,1.780779,1.776515,1.772947,1.775197,1.772854,1.7785,1.779923,1.776138,1.782592,1.783837,1.7874,1.790115,1.789726,1.787883,1.790407,1.794515,1.791577,1.791675,1.793142,1.789921,1.790504,1.790212,1.794712,1.790797,1.794221,1.793534,1.792554,1.792652,1.80295,1.796782,1.797969,1.781065,1.798564,1.797969,1.80205,1.803652,1.806472,1.80718,1.786916,1.789046,1.791382,1.793142,1.797573,1.799955,1.80799,1.80799,1.804054,1.809106
1070.028672,1.767483,1.769148,1.769984,1.767298,1.767667,1.767667,1.771007,1.769519,1.772125,1.769241,1.770914,1.770076,1.776158,1.772219,1.771846,1.778142,1.778236,1.775217,1.775029,1.775688,1.776441,1.778142,1.777763,1.777574,1.779374,1.779279,1.778995,1.786263,1.786456,1.787229,1.793656,1.787132,1.793754,1.793165,1.7916,1.793852,1.7916,1.793656,1.794539,1.79651,1.794343,1.793754,1.792774,1.792382,1.793656,1.794441,1.795524,1.797796,1.796115,1.798787,1.781658,1.804181,1.803277,1.802977,1.802576,1.804281,1.807004,1.792578,1.791503,1.787809,1.793067,1.799582,1.801176,1.807004,1.811478,1.809643,1.812809
1072.457267,1.775784,1.773158,1.767399,1.770455,1.768971,1.770548,1.766478,1.770827,1.772691,1.770455,1.775314,1.774375,1.773813,1.775408,1.773064,1.775784,1.775878,1.77682,1.77616,1.775784,1.777008,1.77871,1.777575,1.779563,1.78261,1.780418,1.784621,1.78906,1.786545,1.788381,1.788381,1.787801,1.791686,1.79325,1.794721,1.796296,1.793544,1.792859,1.796888,1.795213,1.796099,1.796691,1.797086,1.79374,1.794525,1.795804,1.799662,1.798273,1.799265,1.79867,1.787897,1.804459,1.803856,1.801854,1.804258,1.802954,1.807889,1.792761,1.788575,1.793838,1.795902,1.797284,1.810836,1.812471,1.813085,1.812368,1.810326
1074.884022,1.7729,1.772527,1.771503,1.768536,1.770852,1.775239,1.772434,1.772993,1.769832,1.776837,1.774864,1.778063,1.772993,1.776555,1.773741,1.778725,1.781762,1.776461,1.779956,1.779956,1.779008,1.779577,1.781381,1.783862,1.779766,1.783862,1.779482,1.787997,1.789352,1.790031,1.791392,1.792952,1.793931,1.794127,1.797076,1.792464,1.794421,1.792074,1.796091,1.796682,1.794029,1.794519,1.793735,1.795697,1.799947,1.79757,1.796879,1.801838,1.803037,1.797373,1.78655,1.798559,1.804339,1.810197,1.804841,1.806048,1.807966,1.795796,1.793441,1.792659,1.795796,1.803237,1.808674,1.809892,1.811419,1.808067,1.813361
1077.308934,1.779657,1.773372,1.770402,1.76957,1.772163,1.776081,1.771142,1.773558,1.774958,1.774118,1.775332,1.774958,1.776269,1.779468,1.779468,1.776175,1.781646,1.780225,1.780888,1.778148,1.781362,1.782026,1.783168,1.784599,1.783549,1.784886,1.784408,1.791536,1.789791,1.792216,1.792897,1.790953,1.795144,1.797008,1.795536,1.794166,1.797894,1.7975,1.803249,1.796812,1.79691,1.800662,1.79319,1.798091,1.797894,1.797008,1.800167,1.804748,1.799672,1.806252,1.786035,1.803349,1.806051,1.808266,1.810898,1.809681,1.808771,1.798782,1.791536,1.791147,1.799573,1.80096,1.811711,1.811711,1.813546,1.814262,1.813546
1079.732006,1.779094,1.776936,1.775721,1.777967,1.772375,1.775535,1.776375,1.778436,1.774696,1.777592,1.777685,1.78183,1.781735,1.778248,1.778154,1.777404,1.784297,1.784488,1.779094,1.782493,1.780412,1.784012,1.780884,1.788409,1.788505,1.787162,1.788986,1.788025,1.789564,1.798224,1.797929,1.796458,1.794993,1.7997,1.796948,1.798322,1.796556,1.80257,1.802173,1.802768,1.801083,1.805958,1.801182,1.799996,1.803265,1.802371,1.804659,1.808064,1.805958,1.810686,1.791108,1.806458,1.809171,1.811293,1.809373,1.8118,1.81424,1.803166,1.795383,1.798617,1.800194,1.808064,1.81251,1.812713,1.812612,1.815772,1.817207
1082.153236,1.781366,1.780801,1.778457,1.776218,1.777522,1.77659,1.779768,1.77566,1.780519,1.780801,1.778925,1.786576,1.785434,1.7842,1.783916,1.786005,1.7861,1.781931,1.785529,1.787817,1.789829,1.787913,1.789157,1.786195,1.790117,1.789061,1.788774,1.797286,1.792719,1.7967,1.80062,1.797872,1.801309,1.800915,1.798852,1.801605,1.802692,1.80388,1.805371,1.804079,1.804377,1.807766,1.800817,1.800325,1.801112,1.799931,1.810375,1.810174,1.809068,1.806367,1.795531,1.810275,1.81209,1.81554,1.810275,1.81656,1.818197,1.801309,1.800521,1.803286,1.803484,1.808767,1.813609,1.820252,1.820149,1.817378,1.820458
1084.572625,1.784338,1.779736,1.781515,1.781421,1.782078,1.78189,1.781046,1.787655,1.786895,1.784055,1.786325,1.790231,1.788798,1.787846,1.787085,1.788608,1.789371,1.78775,1.788417,1.788131,1.788226,1.79119,1.787085,1.788798,1.794173,1.794366,1.79514,1.795043,1.80246,1.798346,1.799811,1.802165,1.806515,1.803347,1.808208,1.805325,1.803446,1.807012,1.808507,1.806019,1.808806,1.808108,1.803742,1.805126,1.80741,1.806615,1.808407,1.813426,1.813729,1.813224,1.80187,1.811009,1.814841,1.817788,1.819628,1.818911,1.818605,1.807908,1.804038,1.804533,1.810608,1.809006,1.814943,1.82055,1.826544,1.820858,1.824675
1086.990173,1.785982,1.787211,1.790631,1.787211,1.784005,1.786265,1.786077,1.788348,1.784569,1.788728,1.790059,1.790059,1.788918,1.790536,1.790727,1.791108,1.794656,1.790727,1.791777,1.796973,1.796489,1.79533,1.793118,1.793886,1.796199,1.797554,1.797263,1.802035,1.807554,1.808746,1.80597,1.803801,1.812642,1.809243,1.813445,1.80805,1.809542,1.809243,1.811239,1.809542,1.813847,1.815057,1.807455,1.809343,1.813043,1.811039,1.812441,1.818196,1.81546,1.814653,1.801155,1.813948,1.816877,1.825266,1.821665,1.823616,1.822486,1.808249,1.80518,1.813345,1.813747,1.817384,1.820949,1.824131,1.827026,1.822281,1.826197
1089.405879,1.793015,1.790635,1.790255,1.78893,1.788835,1.786666,1.791585,1.791776,1.790825,1.79092,1.795408,1.791015,1.795984,1.792061,1.795024,1.79608,1.792633,1.79311,1.79608,1.796176,1.795792,1.796561,1.798103,1.797621,1.799457,1.796272,1.798296,1.809453,1.805604,1.8058,1.808364,1.808859,1.809057,1.808166,1.811639,1.809651,1.811938,1.817154,1.814739,1.80975,1.813336,1.817962,1.813136,1.81867,1.817154,1.81504,1.819278,1.821718,1.815844,1.820802,1.803839,1.82009,1.82448,1.827054,1.821311,1.826332,1.82757,1.810247,1.806095,1.811839,1.818164,1.822535,1.82985,1.826847,1.830994,1.82985,1.829434
1091.819744,1.79118,1.794119,1.793834,1.7945,1.791463,1.795836,1.796027,1.791558,1.793359,1.792694,1.796122,1.797367,1.800446,1.797655,1.798135,1.7945,1.802963,1.798327,1.801606,1.80209,1.802187,1.802963,1.798615,1.801219,1.799096,1.805105,1.806669,1.811496,1.809716,1.814976,1.813979,1.811297,1.814776,1.819997,1.815775,1.81368,1.813481,1.817379,1.821616,1.814577,1.819997,1.822123,1.812785,1.818082,1.818585,1.822021,1.820704,1.826099,1.820603,1.825587,1.80765,1.828256,1.830009,1.827125,1.827125,1.833746,1.83094,1.819391,1.814876,1.815875,1.819593,1.822427,1.827741,1.831666,1.834267,1.83385,1.833329
1094.231768,1.797575,1.798624,1.796052,1.798815,1.798051,1.797098,1.800155,1.799198,1.80006,1.799676,1.801211,1.800443,1.803621,1.803427,1.80006,1.804879,1.803621,1.804394,1.804685,1.806432,1.807698,1.805849,1.804007,1.807016,1.807211,1.810046,1.806724,1.814978,1.818964,1.819665,1.818164,1.81617,1.820468,1.816568,1.817265,1.817166,1.821676,1.821474,1.821877,1.823695,1.819966,1.824303,1.821072,1.822785,1.823594,1.818064,1.822381,1.82664,1.828888,1.828888,1.812801,1.826946,1.834247,1.833832,1.833211,1.834351,1.834351,1.822482,1.818364,1.819866,1.826335,1.825724,1.838624,1.836847,1.838101,1.837787,1.839568
1096.64195,1.801474,1.803197,1.798902,1.797479,1.801283,1.802526,1.805024,1.800901,1.804639,1.802814,1.807149,1.804928,1.802622,1.808215,1.808215,1.806858,1.808895,1.809089,1.805313,1.806858,1.808409,1.810745,1.807342,1.813979,1.807924,1.811527,1.811429,1.819422,1.819621,1.820119,1.82262,1.820519,1.821718,1.826348,1.828377,1.823625,1.83113,1.82443,1.828173,1.826449,1.829394,1.830108,1.827564,1.828377,1.828072,1.825842,1.829904,1.835552,1.824833,1.832462,1.816049,1.8297,1.837416,1.836483,1.837935,1.837832,1.838351,1.828987,1.824027,1.828885,1.829598,1.828987,1.837001,1.835552,1.83981,1.842112,1.846648
1099.050291,1.808484,1.81003,1.802542,1.805982,1.812068,1.806846,1.803877,1.800359,1.807616,1.809933,1.81314,1.812068,1.811485,1.817157,1.810902,1.811679,1.813725,1.811388,1.814605,1.81275,1.81275,1.816076,1.811291,1.818044,1.81696,1.814312,1.81913,1.819229,1.825505,1.826812,1.828021,1.821808,1.827315,1.831161,1.828223,1.831365,1.828425,1.828425,1.832791,1.830146,1.83412,1.828931,1.827719,1.827114,1.830247,1.83106,1.83412,1.83813,1.839786,1.836789,1.821808,1.837407,1.838854,1.844373,1.841032,1.842595,1.845737,1.830856,1.827114,1.831365,1.830044,1.836171,1.841761,1.844582,1.847951,1.846685,1.846579
1101.45679,1.812656,1.812559,1.813237,1.808609,1.809666,1.809569,1.811689,1.813043,1.812849,1.813916,1.819386,1.815667,1.814499,1.818404,1.8186,1.817522,1.817033,1.816154,1.819091,1.820666,1.820666,1.819189,1.820469,1.822048,1.820863,1.820272,1.821357,1.829329,1.830941,1.828224,1.834998,1.82943,1.838682,1.829631,1.835916,1.836121,1.839196,1.834896,1.837553,1.836223,1.836632,1.838579,1.834896,1.838066,1.839608,1.840639,1.837143,1.841362,1.844267,1.844892,1.826922,1.843851,1.842813,1.844892,1.850559,1.849925,1.851722,1.82953,1.832053,1.835202,1.840639,1.841466,1.847402,1.855551,1.855979,1.846773,1.855338
1103.861448,1.821784,1.816709,1.813423,1.815546,1.821294,1.816515,1.818557,1.818947,1.817097,1.817681,1.823949,1.817195,1.821882,1.822865,1.818849,1.823456,1.822865,1.820608,1.826323,1.822275,1.827814,1.822177,1.827217,1.825432,1.824443,1.826522,1.827615,1.836054,1.83292,1.839722,1.840746,1.828711,1.838292,1.838292,1.840848,1.840541,1.838292,1.841156,1.84342,1.84239,1.847359,1.843317,1.843833,1.841362,1.842699,1.839824,1.846008,1.850494,1.843523,1.847567,1.832216,1.848506,1.851649,1.853335,1.855345,1.853757,1.856195,1.840541,1.84435,1.841156,1.844247,1.846735,1.854815,1.85662,1.858325,1.853757,1.857898
1106.264265,1.827572,1.824618,1.820128,1.82266,1.824422,1.824324,1.822367,1.820128,1.825207,1.827276,1.826585,1.829751,1.828363,1.835146,1.829453,1.831342,1.83304,1.82985,1.831542,1.830148,1.831143,1.833741,1.836455,1.828858,1.83244,1.83706,1.83274,1.839084,1.84265,1.841832,1.843571,1.84071,1.843264,1.844495,1.84676,1.845523,1.848105,1.849245,1.846347,1.848105,1.84676,1.850285,1.843674,1.846141,1.851849,1.848934,1.852163,1.852686,1.851432,1.852058,1.839084,1.856049,1.855206,1.857105,1.859969,1.857211,1.861569,1.849661,1.84173,1.844289,1.851119,1.854995,1.862853,1.860928,1.863067,1.863711,1.869548
1108.665241,1.833222,1.831634,1.832427,1.83114,1.83025,1.830547,1.835613,1.835413,1.836313,1.83352,1.839831,1.836814,1.835613,1.834615,1.838219,1.837416,1.837215,1.836313,1.837616,1.840235,1.839125,1.840336,1.841854,1.841651,1.845008,1.840841,1.84511,1.846132,1.852319,1.852527,1.851075,1.847157,1.854923,1.855027,1.852423,1.855655,1.857753,1.857753,1.856808,1.855132,1.857017,1.861025,1.851178,1.856283,1.856283,1.85965,1.85849,1.864322,1.859755,1.861131,1.850144,1.865498,1.863149,1.867752,1.869585,1.869369,1.869369,1.855341,1.850764,1.854297,1.853359,1.862617,1.868398,1.870667,1.872077,1.869801,1.87382
1111.064375,1.844904,1.837267,1.836869,1.84137,1.839164,1.842478,1.840968,1.839965,1.843285,1.842478,1.849695,1.848058,1.849592,1.847344,1.848058,1.84714,1.850516,1.850413,1.850208,1.850824,1.84908,1.84816,1.846529,1.852162,1.852059,1.85031,1.85031,1.859438,1.860278,1.857973,1.862912,1.857347,1.864818,1.863546,1.864181,1.86588,1.866732,1.8678,1.868334,1.867159,1.864606,1.872743,1.86154,1.864287,1.864499,1.868334,1.870802,1.877635,1.874585,1.870802,1.853091,1.871233,1.875237,1.877744,1.877526,1.878072,1.880156,1.866946,1.863652,1.862806,1.8662,1.871448,1.878401,1.878949,1.881037,1.876434,1.882471
1113.461668,1.853543,1.858605,1.852723,1.85262,1.853441,1.855705,1.853954,1.854984,1.857982,1.854572,1.863516,1.857982,1.862257,1.86027,1.859437,1.859958,1.863201,1.861524,1.859229,1.862991,1.862991,1.862991,1.859645,1.86121,1.860166,1.862676,1.867527,1.869121,1.8704,1.87008,1.874476,1.867103,1.876853,1.873185,1.879462,1.874368,1.872863,1.876096,1.876312,1.879571,1.876312,1.882635,1.875339,1.877396,1.879353,1.87707,1.883514,1.888494,1.882964,1.882964,1.868058,1.883844,1.88816,1.890055,1.889385,1.887604,1.894208,1.878699,1.875123,1.87783,1.880444,1.8811,1.893194,1.88972,1.892407,1.895563,1.895337
1115.857119,1.876538,1.864874,1.864037,1.867497,1.866551,1.866971,1.868657,1.871197,1.870243,1.867392,1.871091,1.867602,1.869079,1.870348,1.871197,1.870985,1.874286,1.87686,1.876215,1.873005,1.874607,1.874714,1.876323,1.874607,1.874607,1.877398,1.874714,1.886979,1.884127,1.8872,1.888634,1.878476,1.890517,1.886979,1.891072,1.887971,1.889076,1.891628,1.892965,1.894195,1.890073,1.894419,1.89085,1.888744,1.894979,1.894083,1.898582,1.899941,1.896552,1.899601,1.886979,1.902329,1.900395,1.90565,1.903243,1.9029,1.908532,1.892519,1.885551,1.892407,1.895203,1.902558,1.90565,1.90542,1.907954,1.907954,1.909111
1118.250729,1.891815,1.887855,1.887746,1.888403,1.896147,1.886107,1.887417,1.888293,1.888513,1.890712,1.885126,1.889391,1.890381,1.891594,1.886107,1.887527,1.891043,1.8927,1.8927,1.894921,1.89392,1.892479,1.892258,1.894476,1.894587,1.896482,1.897712,1.899396,1.901651,1.905283,1.904486,1.901538,1.908486,1.908601,1.909636,1.906196,1.909291,1.912408,1.909291,1.908831,1.910097,1.908716,1.90631,1.912524,1.912524,1.912988,1.910674,1.917889,1.915665,1.919417,1.899846,1.922964,1.917303,1.920006,1.927739,1.925107,1.926421,1.907225,1.903009,1.911945,1.914732,1.914732,1.925584,1.92666,1.928821,1.924868,1.930509
1120.642498,1.915643,1.909658,1.906696,1.911605,1.907832,1.907377,1.909086,1.90715,1.906809,1.908744,1.911261,1.909772,1.91264,1.916107,1.911491,1.913331,1.913101,1.909429,1.916339,1.914833,1.916223,1.910573,1.91241,1.915875,1.919953,1.916455,1.914024,1.92136,1.924543,1.932422,1.923125,1.923479,1.92942,1.93182,1.928823,1.936294,1.928226,1.929062,1.933749,1.932783,1.933024,1.93387,1.933145,1.927153,1.928345,1.92966,1.939466,1.930618,1.934112,1.940938,1.925846,1.935201,1.940938,1.944887,1.942908,1.948747,1.944515,1.933628,1.926796,1.932301,1.935808,1.938732,1.939956,1.947623,1.947373,1.947997,1.950879
1123.032425,1.933112,1.939505,1.932275,1.933591,1.934792,1.939627,1.934912,1.935634,1.93684,1.934792,1.941698,1.932753,1.938656,1.941942,1.938534,1.94121,1.942676,1.93805,1.939992,1.940235,1.936599,1.938534,1.938898,1.945378,1.941942,1.936599,1.944885,1.946735,1.947353,1.948592,1.952831,1.948468,1.948964,1.94971,1.950582,1.956733,1.956733,1.958253,1.95158,1.953458,1.954841,1.963872,1.947972,1.960033,1.959396,1.954338,1.963615,1.965159,1.965288,1.966321,1.953207,1.967356,1.968264,1.965675,1.97362,1.970477,1.974146,1.961309,1.954212,1.956986,1.957872,1.961309,1.970216,1.979043,1.977714,1.977316,1.970607
1125.420511,1.968901,1.958817,1.959322,1.962619,1.96466,1.961728,1.965812,1.962364,1.96084,1.959954,1.965044,1.96466,1.965812,1.963001,1.962619,1.967869,1.968643,1.96046,1.966968,1.964532,1.971881,1.961856,1.964916,1.968255,1.967354,1.968772,1.969806,1.976325,1.9758,1.971881,1.971231,1.977904,1.984681,1.985485,1.986291,1.988447,1.978696,1.978696,1.984681,1.987098,1.984949,1.986291,1.983477,1.982277,1.987367,1.984279,1.987367,1.992246,1.994294,1.994431,1.973575,1.99361,1.996078,1.998145,1.99856,1.998421,2.001473,1.987367,1.98108,1.984012,1.986425,1.987502,1.995803,2.000222,1.999806,2.001751,2.001334
1127.806756,1.994386,1.998487,1.98844,1.990053,1.990323,1.999449,1.997115,1.988574,1.998624,1.995066,2.004016,1.992079,1.988306,1.989784,1.993298,1.998212,1.997115,1.998487,1.997937,1.994249,1.991403,1.998349,2.001934,1.994794,1.996295,1.999036,1.9978,2.006107,2.008912,2.010321,2.005548,2.009193,2.009052,2.016147,2.008209,2.009757,2.015146,2.010745,2.017579,2.011027,2.016719,2.018729,2.009898,2.014006,2.011593,2.009616,2.020748,2.018873,2.020026,2.022487,2.007087,2.023359,2.022922,2.025985,2.023359,2.03084,2.027744,2.015146,2.01629,2.016576,2.016862,2.02467,2.023941,2.027597,2.034406,2.029068,2.027303
1130.191159,2.02376,2.02174,2.025644,2.015027,2.022172,2.021452,2.020303,2.02246,2.016731,2.020303,2.033707,2.024194,2.021308,2.024629,2.02246,2.023905,2.022893,2.026662,2.023038,2.024484,2.030464,2.023615,2.028267,2.025644,2.022893,2.022893,2.031199,2.038618,2.03623,2.039067,2.035933,2.033116,2.041621,2.039667,2.043433,2.038169,2.043585,2.047844,2.039667,2.037721,2.042829,2.044342,2.047844,2.044039,2.043736,2.043282,2.046014,2.044494,2.053847,2.050758,2.036826,2.047386,2.048303,2.055556,2.054312,2.056958,2.056334,2.047997,2.041621,2.042225,2.049682,2.047844,2.058679,2.055089,2.066427,2.058366,2.057271
1132.573721,2.051762,2.052222,2.053605,2.05008,2.047948,2.04886,2.049622,2.050997,2.047948,2.052529,2.048708,2.048556,2.053144,2.060274,2.055301,2.052529,2.057159,2.049013,2.055301,2.053759,2.05115,2.054067,2.055456,2.064514,2.051609,2.059493,2.060274,2.059961,2.064672,2.061526,2.063253,2.058558,2.070873,2.073926,2.066729,2.06784,2.075865,2.069753,2.076027,2.073926,2.065936,2.075056,2.060586,2.064829,2.072477,2.07441,2.068477,2.075865,2.076838,2.081737,2.06784,2.079444,2.083052,2.079771,2.078465,2.08553,2.084537,2.065304,2.06657,2.065936,2.07312,2.080098,2.087023,2.084702,2.087688,2.085198,2.085198
1134.954442,2.075162,2.077579,2.071164,2.07661,2.073238,2.072279,2.070686,2.073078,2.073718,2.077417,2.07774,2.081637,2.072279,2.078387,2.078873,2.077579,2.082126,2.078064,2.07661,2.077417,2.081311,2.075001,2.080659,2.075644,2.080985,2.082126,2.076933,2.087713,2.0912,2.088707,2.088873,2.08278,2.08821,2.084747,2.091868,2.099957,2.093876,2.095388,2.095557,2.094547,2.098429,2.099957,2.091367,2.094884,2.091367,2.098429,2.104575,2.102345,2.104231,2.100809,2.090035,2.105263,2.105435,2.101491,2.106643,2.107334,2.106988,2.093876,2.092035,2.092536,2.098938,2.099277,2.114311,2.116073,2.109589,2.107681,2.113082
1137.333321,2.097573,2.094891,2.094724,2.09439,2.096565,2.096397,2.094557,2.099933,2.092558,2.092391,2.100779,2.091893,2.09892,2.095727,2.09892,2.100779,2.105719,2.099764,2.10044,2.097069,2.108296,2.102476,2.104521,2.103157,2.100102,2.103327,2.103157,2.102987,2.108814,2.109159,2.113498,2.102987,2.107092,2.113498,2.121774,2.114895,2.11472,2.115771,2.11141,2.113498,2.119822,2.119292,2.115421,2.116473,2.11472,2.116122,2.125344,2.117704,2.12678,2.12696,2.113672,2.128943,2.122842,2.125344,2.131845,2.131663,2.128943,2.108814,2.113498,2.118585,2.116473,2.115245,2.12427,2.124091,2.131481,2.13021,2.139925
1139.710359,2.12077,2.113427,2.110834,2.111697,2.109973,2.108943,2.115687,2.112734,2.109286,2.112388,2.114642,2.110662,2.11049,2.111869,2.117958,2.115164,2.123246,2.1136,2.124133,2.113947,2.115338,2.117433,2.120066,2.120418,2.115512,2.117783,2.116559,2.123246,2.126628,2.125201,2.128419,2.127344,2.12824,2.130398,2.122714,2.141352,2.125379,2.132748,2.130939,2.132204,2.133655,2.135111,2.125736,2.12645,2.136571,2.132567,2.13767,2.135475,2.136205,2.145252,2.133837,2.140059,2.142092,2.143019,2.147121,2.145252,2.140244,2.136571,2.127523,2.12824,2.131843,2.147309,2.143576,2.149375,2.148435,2.144134,2.143019
1142.085556,2.130351,2.122721,2.127852,2.125898,2.120965,2.122545,2.123425,2.123073,2.11852,2.123073,2.121842,2.127496,2.12643,2.12643,2.123073,2.128565,2.13053,2.127674,2.127852,2.123954,2.127496,2.128208,2.127496,2.127318,2.128565,2.13053,2.126608,2.13485,2.131606,2.13485,2.144174,2.133225,2.14086,2.141227,2.139395,2.144729,2.151254,2.151066,2.147513,2.14233,2.145099,2.141594,2.135212,2.144174,2.151066,2.146026,2.146769,2.153136,2.1477,2.149754,2.141778,2.153703,2.159216,2.156356,2.160941,2.169476,2.160941,2.143067,2.145655,2.148259,2.147141,2.150316,2.162095,2.168107,2.159982,2.156356,2.159216
1144.458911,2.13654,2.140526,2.133843,2.137624,2.133127,2.132769,2.138166,2.135999,2.13474,2.129918,2.135459,2.140708,2.138347,2.139435,2.139981,2.13636,2.129563,2.132948,2.141437,2.138166,2.136721,2.14089,2.13528,2.139799,2.131163,2.139254,2.140708,2.145469,2.150468,2.143815,2.152147,2.145101,2.147314,2.148424,2.153646,2.148795,2.157036,2.158361,2.143448,2.150654,2.155149,2.154021,2.152334,2.154209,2.157603,2.149352,2.159691,2.149166,2.159501,2.157225,2.145837,2.168725,2.167367,2.167755,2.16428,2.16505,2.169892,2.158172,2.150654,2.150841,2.157982,2.155714,2.168725,2.170867,2.170281,2.172235,2.176564
1145.644899,2.139978,2.142704,2.137629,2.138711,2.137088,2.140703,2.13583,2.137448,2.138892,2.136189,2.136189,2.146366,2.145264,2.137448,2.139073,2.142522,2.145447,2.142339,2.140521,2.14034,2.136549,2.145814,2.143251,2.142704,2.144348,2.141429,2.148578,2.150244,2.148024,2.155846,2.153783,2.146734,2.152476,2.157918,2.153223,2.156975,2.153783,2.153783,2.158107,2.154532,2.162664,2.150801,2.156598,2.147839,2.162473,2.156975,2.161901,2.16114,2.159431,2.165345,2.15547,2.163811,2.170951,2.166499,2.170562,2.177816,2.171925,2.148578,2.162092,2.155095,2.16362,2.166306,2.164003,2.173684,2.167077,2.167077,2.175843
1148.015492,2.147464,2.147464,2.144908,2.145637,2.146549,2.146915,2.147464,2.140742,2.148197,2.144181,2.143636,2.149299,2.149299,2.145637,2.142006,2.146732,2.142367,2.149851,2.153734,2.146549,2.147098,2.142729,2.140562,2.143273,2.143454,2.151141,2.15485,2.157278,2.159908,2.152065,2.163312,2.153734,2.159343,2.16104,2.161418,2.157278,2.162174,2.158591,2.160473,2.168278,2.164073,2.155969,2.154292,2.161796,2.160851,2.162933,2.163882,2.172524,2.165406,2.167702,2.158403,2.175639,2.174274,2.177401,2.174079,2.180748,2.17799,2.159719,2.156903,2.163123,2.171556,2.167127,2.17603,2.177009,2.180551,2.17799,2.180353
1150.384244,2.149149,2.14479,2.147691,2.149514,2.154846,2.142806,2.147327,2.140653,2.153184,2.151162,2.147873,2.149697,2.146419,2.151896,2.151162,2.146782,2.152816,2.14988,2.152816,2.151162,2.150063,2.159868,2.149332,2.152264,2.150429,2.158374,2.153737,2.157257,2.160243,2.160618,2.163438,2.159868,2.163816,2.166657,2.16118,2.164572,2.165329,2.163438,2.16495,2.177628,2.168944,2.167038,2.164761,2.164005,2.174714,2.17259,2.170667,2.178409,2.175296,2.176655,2.158747,2.180366,2.180759,2.184703,2.179582,2.178214,2.177044,2.162308,2.165329,2.174714,2.172205,2.175878,2.182924,2.179582,2.182924,2.182332,2.184505
