Wavelength (nm),Absorbance (AU) 2024-10-30 00:01:11,Absorbance (AU) 2024-10-30 00:17:21,Absorbance (AU) 2024-10-30 00:32:27,Absorbance (AU) 2024-10-30 00:47:33,Absorbance (AU) 2024-10-30 01:02:39,Absorbance (AU) 2024-10-30 01:17:45,Absorbance (AU) 2024-10-30 01:32:52,Absorbance (AU) 2024-10-30 01:47:57,Absorbance (AU) 2024-10-30 02:03:03,Absorbance (AU) 2024-10-30 02:18:09,Absorbance (AU) 2024-10-30 02:33:15,Absorbance (AU) 2024-10-30 02:48:21,Absorbance (AU) 2024-10-30 03:03:27,Absorbance (AU) 2024-10-30 03:18:33,Absorbance (AU) 2024-10-30 03:33:39,Absorbance (AU) 2024-10-30 03:48:45,Absorbance (AU) 2024-10-30 04:03:51,Absorbance (AU) 2024-10-30 04:18:57,Absorbance (AU) 2024-10-30 04:34:03,Absorbance (AU) 2024-10-30 04:49:09,Absorbance (AU) 2024-10-30 05:04:15,Absorbance (AU) 2024-10-30 05:19:21,Absorbance (AU) 2024-10-30 05:34:27,Absorbance (AU) 2024-10-30 05:49:33,Absorbance (AU) 2024-10-30 06:04:39,Absorbance (AU) 2024-10-30 06:19:45,Absorbance (AU) 2024-10-30 06:34:51,Absorbance (AU) 2024-10-30 06:49:57,Absorbance (AU) 2024-10-30 07:05:03,Absorbance (AU) 2024-10-30 07:20:09,Absorbance (AU) 2024-10-30 07:35:15,Absorbance (AU) 2024-10-30 07:50:21,Absorbance (AU) 2024-10-30 08:05:27,Absorbance (AU) 2024-10-30 08:20:33,Absorbance (AU) 2024-10-30 08:35:39,Absorbance (AU) 2024-10-30 08:50:45,Absorbance (AU) 2024-10-30 09:05:51,Absorbance (AU) 2024-10-30 09:20:57,Absorbance (AU) 2024-10-30 09:36:03,Absorbance (AU) 2024-10-30 09:51:09,Absorbance (AU) 2024-10-30 10:06:15,Absorbance (AU) 2024-10-30 10:21:21,Absorbance (AU) 2024-10-30 10:36:27,Absorbance (AU) 2024-10-30 10:51:33,Absorbance (AU) 2024-10-30 11:06:39,Absorbance (AU) 2024-10-30 11:21:45,Absorbance (AU) 2024-10-30 11:36:51,Absorbance (AU) 2024-10-30 11:51:57,Absorbance (AU) 2024-10-30 12:07:03,Absorbance (AU) 2024-10-30 12:22:09,Absorbance (AU) 2024-10-30 12:37:15,Absorbance (AU) 2024-10-30 12:52:21,Absorbance (AU) 2024-10-30 13:07:27,Absorbance (AU) 2024-10-30 13:22:33,Absorbance (AU) 2024-10-30 13:37:39,Absorbance (AU) 2024-10-30 13:52:45,Absorbance (AU) 2024-10-30 14:07:51,Absorbance (AU) 2024-10-30 14:22:57,Absorbance (AU) 2024-10-30 14:38:03,Absorbance (AU) 2024-10-30 14:53:09,Absorbance (AU) 2024-10-30 15:08:15,Absorbance (AU) 2024-10-30 15:23:21,Absorbance (AU) 2024-10-30 15:38:27,Absorbance (AU) 2024-10-30 15:53:33,Absorbance (AU) 2024-10-30 16:08:38,Absorbance (AU) 2024-10-30 16:23:45,Absorbance (AU) 2024-10-30 16:38:50,Absorbance (AU) 2024-10-30 16:53:57,Absorbance (AU) 2024-10-30 17:09:03
1061.514086,1.798271,1.800056,1.800454,1.802048,1.802747,1.806361,1.804149,1.803247,1.806361,1.805053,1.808889,1.807674,1.810107,1.812759,1.809802,1.811431,1.812248,1.808585,1.811227,1.817387,1.818216,1.818112,1.81553,1.811023,1.818216,1.815633,1.816252,1.818941,1.820709,1.820397,1.826161,1.821335,1.81553,1.816458,1.819772,1.820709,1.817698,1.821022,1.819564,1.820188,1.824582,1.821648,1.820918,1.827535,1.821857,1.819149,1.822066,1.819045,1.819876,1.830722,1.823112,1.81998,1.823322,1.816974,1.821126,1.819149,1.816458,1.822903,1.819357,1.817801,1.819357,1.816871,1.819149,1.81946,1.819668,1.81553,1.815942,1.817594,1.818526
1063.949127,1.794601,1.801335,1.801036,1.798054,1.802635,1.801635,1.801835,1.802735,1.805548,1.810515,1.806456,1.809395,1.811331,1.810617,1.813276,1.810107,1.812251,1.811536,1.812456,1.814715,1.817503,1.814303,1.810617,1.814818,1.819268,1.8174,1.818125,1.821876,1.81906,1.819164,1.819997,1.820414,1.822819,1.820205,1.820414,1.815952,1.821249,1.817814,1.825027,1.818748,1.823974,1.821563,1.821667,1.823554,1.825449,1.821981,1.82031,1.821458,1.818333,1.826929,1.821563,1.82408,1.823659,1.820727,1.820622,1.819164,1.820622,1.818333,1.817503,1.820518,1.813174,1.816262,1.816365,1.82104,1.820205,1.820414,1.816779,1.818333,1.820101
1066.382326,1.799882,1.80028,1.803378,1.801177,1.806398,1.804684,1.807814,1.803679,1.809438,1.80559,1.80893,1.809642,1.809947,1.810253,1.813423,1.813115,1.811069,1.81476,1.810049,1.813013,1.815481,1.818586,1.815069,1.817756,1.81869,1.815481,1.822132,1.816824,1.818898,1.81579,1.81921,1.818274,1.816927,1.822132,1.822761,1.821086,1.821086,1.824232,1.823601,1.823916,1.819938,1.826765,1.819418,1.821923,1.821504,1.823601,1.824442,1.824021,1.819314,1.819106,1.819106,1.821295,1.822761,1.823391,1.818898,1.818586,1.822551,1.818794,1.820251,1.8214,1.821609,1.820355,1.821191,1.819522,1.819418,1.818274,1.817031,1.816617,1.817963
1067.598235,1.797177,1.803552,1.80185,1.804557,1.800353,1.80275,1.807078,1.803954,1.805362,1.806573,1.809208,1.807787,1.813191,1.806876,1.811348,1.809818,1.805463,1.80627,1.814424,1.818144,1.814939,1.818663,1.816383,1.817625,1.815145,1.820955,1.81463,1.819807,1.817936,1.814939,1.818248,1.82012,1.821582,1.820224,1.82012,1.818663,1.819495,1.822524,1.820537,1.823889,1.820746,1.823049,1.823469,1.82431,1.818455,1.824205,1.823049,1.823049,1.8241,1.820955,1.826315,1.822839,1.822315,1.821477,1.820537,1.818767,1.821687,1.817107,1.816383,1.816797,1.817833,1.821268,1.821268,1.820537,1.817418,1.81628,1.818871,1.815042,1.819912
1070.028672,1.802075,1.801975,1.803679,1.804181,1.801576,1.806903,1.804382,1.804784,1.809236,1.81056,1.808931,1.808931,1.81107,1.813938,1.81107,1.811887,1.815483,1.813528,1.815483,1.814144,1.818589,1.815277,1.814659,1.818589,1.819213,1.822136,1.820046,1.820359,1.821717,1.817344,1.822345,1.82266,1.820567,1.821612,1.820776,1.826452,1.820985,1.822031,1.823815,1.82308,1.820254,1.823395,1.820567,1.821612,1.826135,1.824131,1.820463,1.82677,1.827936,1.825184,1.820776,1.818174,1.824026,1.827299,1.818901,1.822765,1.82245,1.822241,1.821403,1.82308,1.820463,1.822241,1.820046,1.82015,1.818589,1.820046,1.818277,1.822765,1.819317
1072.457267,1.802754,1.802854,1.799662,1.806271,1.803756,1.808903,1.807889,1.809818,1.806877,1.814111,1.809309,1.815037,1.816068,1.815552,1.812164,1.81514,1.818656,1.817412,1.817826,1.821677,1.824299,1.822305,1.81876,1.820842,1.822305,1.825036,1.822829,1.820842,1.823983,1.82105,1.820529,1.821991,1.819903,1.825036,1.826302,1.823248,1.82842,1.826513,1.827572,1.825141,1.823143,1.825563,1.825141,1.827042,1.827784,1.825668,1.830976,1.827042,1.825036,1.827466,1.822934,1.824614,1.825563,1.822829,1.82472,1.82472,1.825879,1.825879,1.819695,1.819487,1.820946,1.824404,1.821573,1.820424,1.821155,1.819695,1.818137,1.8222,1.818344
1074.884022,1.803037,1.800444,1.803838,1.808168,1.807258,1.80908,1.811521,1.813258,1.812338,1.813258,1.810706,1.815105,1.816651,1.814283,1.82007,1.815414,1.818409,1.819862,1.821738,1.819446,1.820278,1.817374,1.821842,1.820799,1.824461,1.821842,1.823726,1.826251,1.823621,1.825408,1.830386,1.826146,1.828261,1.830812,1.825724,1.827625,1.828473,1.822992,1.827837,1.828685,1.828897,1.830599,1.828473,1.827519,1.827202,1.828155,1.834238,1.828897,1.830279,1.824461,1.828791,1.828897,1.827202,1.829641,1.827731,1.828897,1.829003,1.822992,1.821007,1.823621,1.823831,1.825092,1.822365,1.82604,1.821738,1.823202,1.826462,1.824987,1.820382
1077.308934,1.808165,1.808367,1.806654,1.806855,1.808468,1.811406,1.814672,1.81416,1.815287,1.815287,1.816622,1.820757,1.819409,1.819409,1.819098,1.82378,1.818271,1.821589,1.824303,1.823675,1.823048,1.826929,1.824513,1.823362,1.827246,1.827246,1.826508,1.825877,1.823257,1.828407,1.83191,1.830952,1.827035,1.830739,1.826193,1.82809,1.835441,1.829359,1.828936,1.831058,1.832336,1.827562,1.830633,1.831164,1.829359,1.833404,1.831164,1.830952,1.829042,1.829996,1.82989,1.828936,1.836302,1.827668,1.823989,1.82883,1.829465,1.828196,1.825457,1.828301,1.826613,1.826087,1.828513,1.824199,1.827668,1.826087,1.82989,1.830102,1.827668
1079.732006,1.809474,1.811394,1.812205,1.815057,1.816694,1.815261,1.821023,1.817824,1.821334,1.819988,1.820298,1.819988,1.821126,1.823724,1.823516,1.827808,1.825604,1.823412,1.827703,1.827387,1.829812,1.82362,1.825395,1.829178,1.830976,1.83034,1.829283,1.832462,1.829389,1.831931,1.828019,1.835129,1.83034,1.836522,1.831718,1.835343,1.836093,1.834274,1.837274,1.833314,1.830552,1.836307,1.835343,1.836415,1.835878,1.83943,1.83792,1.834701,1.839214,1.830446,1.834594,1.830976,1.834915,1.836522,1.832568,1.833314,1.828861,1.832888,1.832037,1.830976,1.83438,1.828861,1.831294,1.83374,1.827913,1.828756,1.829389,1.831931,1.827913
1082.153236,1.814624,1.818094,1.817992,1.819223,1.81871,1.821386,1.821076,1.822213,1.822006,1.824599,1.824079,1.826789,1.826893,1.829095,1.831097,1.829095,1.8292,1.827731,1.829516,1.833744,1.833638,1.833426,1.830358,1.834915,1.831836,1.831414,1.833851,1.833426,1.834915,1.835448,1.836195,1.830991,1.838659,1.836943,1.839089,1.832683,1.838122,1.836622,1.837265,1.837586,1.837908,1.839735,1.838122,1.842544,1.836088,1.843413,1.841678,1.841354,1.840705,1.843847,1.838767,1.834382,1.837265,1.841137,1.835874,1.82941,1.837372,1.837586,1.8378,1.835341,1.835768,1.834808,1.837265,1.835874,1.835128,1.835448,1.828675,1.832577,1.830464
1084.572625,1.81973,1.824571,1.820345,1.827898,1.821989,1.827794,1.825193,1.82592,1.828943,1.83062,1.829781,1.830305,1.83062,1.830831,1.83516,1.828734,1.833783,1.83601,1.836649,1.834206,1.836862,1.839748,1.837715,1.836968,1.837929,1.842222,1.839534,1.838142,1.841683,1.838677,1.84287,1.839534,1.840822,1.83857,1.842222,1.842114,1.843735,1.839963,1.84136,1.842007,1.843086,1.84093,1.841791,1.843843,1.844493,1.844385,1.841037,1.843519,1.843735,1.844927,1.842978,1.841145,1.844602,1.841899,1.841575,1.841575,1.8405,1.843302,1.844493,1.840177,1.839534,1.843086,1.840392,1.842762,1.84007,1.841468,1.840392,1.838677,1.839963
1086.990173,1.823719,1.828168,1.82475,1.828376,1.827441,1.829001,1.832138,1.82921,1.833084,1.834876,1.831824,1.834453,1.833189,1.83477,1.836781,1.835616,1.838162,1.84201,1.836251,1.841259,1.845135,1.835933,1.838269,1.840296,1.843193,1.84287,1.840082,1.847412,1.84201,1.841903,1.843301,1.846326,1.847195,1.84676,1.844919,1.848392,1.851563,1.848828,1.849264,1.847521,1.845243,1.846869,1.851782,1.849482,1.852882,1.848828,1.845676,1.846435,1.849155,1.84676,1.845351,1.843947,1.849701,1.847303,1.843085,1.84287,1.844919,1.851673,1.839334,1.844811,1.843839,1.846326,1.843839,1.843732,1.845568,1.843732,1.843516,1.843516,1.846218
1089.405879,1.82985,1.831828,1.828708,1.830058,1.832246,1.829746,1.833921,1.837079,1.835918,1.839091,1.840899,1.839515,1.840047,1.839834,1.837079,1.844108,1.841966,1.843786,1.843678,1.841005,1.846045,1.844108,1.847557,1.845937,1.848424,1.84626,1.84626,1.852236,1.847341,1.851798,1.847341,1.84799,1.848532,1.852454,1.847773,1.851143,1.848641,1.85038,1.850816,1.850271,1.846368,1.849401,1.854979,1.848641,1.850271,1.852564,1.851034,1.848207,1.850489,1.85355,1.854539,1.847882,1.85377,1.851143,1.852345,1.849292,1.846476,1.849075,1.85038,1.851471,1.853331,1.852126,1.850598,1.849727,1.844322,1.841112,1.846908,1.847124,1.843786
1091.819744,1.827947,1.83385,1.839623,1.839201,1.838146,1.837725,1.83699,1.841954,1.838779,1.844725,1.843018,1.842699,1.846117,1.843977,1.849671,1.852492,1.852383,1.846439,1.847084,1.852057,1.851514,1.849671,1.85391,1.850104,1.849563,1.8538,1.853473,1.850971,1.855441,1.854675,1.85391,1.854019,1.857969,1.850971,1.856648,1.854237,1.856978,1.852383,1.856648,1.856978,1.857088,1.85566,1.857748,1.861066,1.857088,1.860068,1.854456,1.860733,1.857088,1.861511,1.859625,1.855003,1.85184,1.859073,1.861288,1.857088,1.860622,1.85588,1.853473,1.853255,1.8583,1.854675,1.85852,1.85588,1.852819,1.854893,1.852275,1.854019,1.853691
1094.231768,1.838206,1.842518,1.839463,1.841884,1.839463,1.840724,1.847728,1.843258,1.847835,1.851272,1.847514,1.852136,1.848799,1.853543,1.85376,1.852568,1.853001,1.854846,1.853868,1.851488,1.860868,1.857135,1.855716,1.856917,1.860537,1.859107,1.855281,1.855934,1.857354,1.861751,1.859987,1.859107,1.862414,1.861088,1.858449,1.860097,1.860978,1.862414,1.860537,1.860207,1.864855,1.863189,1.863633,1.863855,1.863855,1.867198,1.862635,1.865858,1.859987,1.866192,1.86441,1.864633,1.863078,1.862082,1.860757,1.863522,1.857354,1.862193,1.866081,1.859327,1.861751,1.864077,1.859107,1.858668,1.859877,1.860647,1.86164,1.85823,1.854194
1096.64195,1.842217,1.8458,1.848028,1.848561,1.849307,1.853057,1.850268,1.853487,1.854566,1.856188,1.853272,1.85543,1.860217,1.855106,1.854566,1.854998,1.859125,1.864836,1.859561,1.861861,1.862411,1.859452,1.864615,1.85978,1.861313,1.865057,1.862961,1.864505,1.865833,1.863181,1.866609,1.867387,1.865389,1.864284,1.866387,1.864284,1.865722,1.866387,1.866831,1.871746,1.872533,1.870848,1.862411,1.870288,1.869952,1.86917,1.866831,1.869058,1.870624,1.8685,1.867387,1.871297,1.871521,1.868835,1.868277,1.866831,1.869058,1.866942,1.865833,1.864394,1.863953,1.864284,1.869393,1.873209,1.865057,1.866498,1.864726,1.868055,1.862301
1099.050291,1.847106,1.854016,1.850707,1.851452,1.856057,1.854123,1.859082,1.856595,1.855089,1.859298,1.862128,1.867511,1.863221,1.863878,1.868617,1.866517,1.871062,1.862565,1.863659,1.86895,1.865415,1.864756,1.868839,1.865305,1.871062,1.87006,1.869061,1.870505,1.870505,1.871843,1.871731,1.871285,1.869727,1.870505,1.879048,1.874306,1.87498,1.871731,1.874082,1.870617,1.877235,1.873521,1.874418,1.870394,1.872849,1.875656,1.873521,1.87498,1.879048,1.872402,1.874194,1.876332,1.872961,1.870951,1.869838,1.870951,1.87162,1.873521,1.874082,1.869949,1.869394,1.873185,1.8674,1.870394,1.873857,1.871397,1.87006,1.871062,1.87162
1101.45679,1.85963,1.854378,1.856086,1.860386,1.864729,1.86017,1.865056,1.864292,1.867465,1.869557,1.865603,1.867575,1.867246,1.867465,1.868675,1.87033,1.87288,1.875333,1.870993,1.874662,1.87033,1.874104,1.873324,1.878137,1.874885,1.877238,1.876116,1.875444,1.88062,1.875444,1.878813,1.874774,1.883231,1.879038,1.879602,1.876452,1.881186,1.876901,1.876228,1.883573,1.879264,1.882548,1.881413,1.8813,1.880733,1.881413,1.880054,1.881413,1.884942,1.880167,1.879828,1.878137,1.88198,1.880281,1.874551,1.883003,1.88062,1.880054,1.885629,1.880733,1.878024,1.88164,1.87825,1.876564,1.874885,1.877687,1.878024,1.87825,1.87288
1103.861448,1.865974,1.865431,1.868044,1.868371,1.869137,1.872103,1.871002,1.870123,1.874757,1.876423,1.873649,1.874757,1.871332,1.871772,1.879552,1.878096,1.880787,1.875534,1.878656,1.881913,1.881575,1.879888,1.884741,1.882026,1.882477,1.881575,1.883268,1.881012,1.883947,1.882364,1.883947,1.882816,1.884174,1.887816,1.885991,1.884514,1.888387,1.889878,1.887245,1.886902,1.891373,1.88406,1.891604,1.893221,1.891028,1.891604,1.888845,1.888044,1.886902,1.884741,1.889189,1.889075,1.889648,1.88896,1.890452,1.892642,1.892296,1.887473,1.886788,1.888731,1.88406,1.889075,1.890567,1.881012,1.890912,1.883721,1.882364,1.883721,1.885877
1106.264265,1.873593,1.873483,1.873373,1.870201,1.881574,1.880011,1.882806,1.877565,1.883592,1.883368,1.882134,1.88562,1.881686,1.88247,1.886751,1.886751,1.890503,1.889591,1.891418,1.888566,1.890617,1.890047,1.887204,1.885846,1.890503,1.892908,1.892449,1.892334,1.891075,1.891532,1.894749,1.895673,1.894173,1.891075,1.892678,1.89096,1.891303,1.89602,1.898223,1.893598,1.896367,1.897642,1.901841,1.900671,1.896135,1.901256,1.90032,1.896251,1.895211,1.898455,1.89962,1.897758,1.898106,1.901607,1.896482,1.897526,1.894288,1.896482,1.892793,1.892908,1.893253,1.893943,1.896482,1.891761,1.89602,1.894173,1.896714,1.891075,1.889819
1108.665241,1.883642,1.884536,1.888129,1.890504,1.887566,1.888468,1.891867,1.894949,1.890731,1.889033,1.891753,1.893805,1.892892,1.893691,1.897246,1.898515,1.898746,1.899093,1.898053,1.899093,1.900831,1.90281,1.904095,1.900019,1.904212,1.903277,1.898631,1.906912,1.905032,1.90246,1.902344,1.904915,1.909037,1.902693,1.906677,1.905971,1.907265,1.903043,1.905501,1.903744,1.909748,1.908682,1.908446,1.903627,1.908446,1.905854,1.90281,1.912482,1.907148,1.912721,1.909748,1.902927,1.913557,1.905384,1.904446,1.905032,1.910103,1.905384,1.905032,1.905384,1.902927,1.905619,1.903861,1.904446,1.904329,1.899093,1.903978,1.901878,1.907501
1111.064375,1.894576,1.902375,1.899721,1.899836,1.899606,1.900988,1.900873,1.90365,1.903186,1.906327,1.905511,1.90586,1.904928,1.908786,1.909609,1.906795,1.911969,1.9082,1.913391,1.912206,1.911732,1.912087,1.915413,1.918165,1.911732,1.912561,1.918165,1.913154,1.920451,1.911732,1.918885,1.919006,1.919367,1.919367,1.918405,1.921296,1.921175,1.922749,1.922264,1.921055,1.917445,1.921175,1.921659,1.921659,1.92287,1.919246,1.920089,1.919246,1.924694,1.919969,1.918285,1.920089,1.92033,1.921901,1.92033,1.917925,1.92287,1.922628,1.91601,1.919487,1.911496,1.917445,1.916727,1.919246,1.919126,1.912206,1.919728,1.914937,1.913391
1113.461668,1.913344,1.915233,1.914051,1.917845,1.921073,1.92372,1.918322,1.922996,1.922635,1.920473,1.924203,1.922274,1.924445,1.923479,1.927965,1.923358,1.926991,1.931883,1.932868,1.932622,1.931883,1.930655,1.930042,1.928697,1.933238,1.929797,1.928819,1.933238,1.934598,1.934227,1.933732,1.933979,1.93176,1.93708,1.939452,1.938701,1.931023,1.938951,1.930901,1.937952,1.934722,1.938951,1.932622,1.933856,1.936831,1.935217,1.938826,1.938951,1.941333,1.937828,1.934845,1.939702,1.938576,1.938826,1.932376,1.930655,1.935465,1.932006,1.940831,1.936707,1.934722,1.937205,1.937454,1.933485,1.934969,1.934722,1.93621,1.931515,1.932992
1115.857119,1.935867,1.934146,1.936114,1.934514,1.936607,1.939082,1.936237,1.940201,1.938834,1.940574,1.942572,1.945711,1.945837,1.94483,1.945711,1.948746,1.946216,1.947986,1.948873,1.952315,1.951675,1.949254,1.948493,1.948112,1.950272,1.953853,1.953724,1.950782,1.95142,1.948366,1.947606,1.950399,1.950017,1.957204,1.95501,1.957982,1.952571,1.955783,1.956946,1.953468,1.955525,1.960843,1.949509,1.961235,1.9585,1.952443,1.960321,1.955139,1.956558,1.955268,1.953724,1.952827,1.952955,1.957982,1.95889,1.95928,1.954881,1.951292,1.951547,1.956429,1.951164,1.958371,1.95617,1.948366,1.948493,1.948746,1.954881,1.948239,1.95501
1118.250729,1.962722,1.957677,1.960386,1.970334,1.963373,1.965332,1.965855,1.962852,1.965724,1.967299,1.967957,1.969673,1.970997,1.969937,1.970467,1.972458,1.979162,1.97339,1.974057,1.974191,1.974191,1.97714,1.977005,1.974859,1.975931,1.973257,1.977274,1.980244,1.979297,1.98038,1.974458,1.974458,1.981465,1.975127,1.977678,1.972325,1.979027,1.978892,1.985971,1.984601,1.983099,1.977274,1.981737,1.984601,1.976602,1.982417,1.980922,1.987622,1.984327,1.989002,1.985149,1.984054,1.983917,1.984601,1.975529,1.981737,1.977409,1.981465,1.985149,1.98556,1.979027,1.978082,1.976871,1.975395,1.973657,1.974458,1.978622,1.978892,1.983781
1120.642498,1.989777,1.992674,1.992536,1.997405,1.990741,1.996427,1.997965,2.000494,2.000353,1.996706,1.997965,2.00318,2.003606,2.001482,2.003747,1.999228,2.002755,2.006025,2.006882,2.01076,2.007598,2.004458,2.005455,2.002472,2.010328,2.006739,2.006882,2.005597,2.006453,2.007311,2.008458,2.005312,2.006025,2.011916,2.007168,2.011916,2.004458,2.015548,2.013511,2.012495,2.016132,2.006453,2.013075,2.007311,2.012061,2.01004,2.008889,2.012206,2.012495,2.010472,2.00932,2.011049,2.010905,2.013656,2.014674,2.012785,2.010328,2.014092,2.008889,2.013801,2.011338,2.014528,2.008889,2.009896,2.009896,2.00574,2.011049,2.008315,2.006025
1123.032425,2.024017,2.026831,2.02594,2.028319,2.030112,2.026237,2.032063,2.028767,2.036598,2.034778,2.031462,2.031762,2.040413,2.038272,2.040107,2.038425,2.04118,2.034778,2.04072,2.035687,2.035081,2.035081,2.03599,2.037663,2.042873,2.039494,2.041641,2.044108,2.04118,2.042257,2.043799,2.042103,2.043799,2.042719,2.047056,2.044108,2.045502,2.045192,2.044417,2.045812,2.04924,2.043336,2.043645,2.050023,2.045502,2.052381,2.050651,2.050337,2.045812,2.052696,2.044417,2.047211,2.043027,2.048303,2.042565,2.046123,2.049553,2.043336,2.048615,2.047056,2.049397,2.045502,2.04971,2.048147,2.04072,2.044108,2.045967,2.046433,2.036902
1125.420511,2.059783,2.065714,2.069605,2.070583,2.066198,2.067331,2.073202,2.072218,2.073695,2.072382,2.078156,2.075342,2.071563,2.078987,2.08216,2.069116,2.077161,2.0714,2.081993,2.071073,2.075012,2.069442,2.082831,2.07982,2.079154,2.080821,2.08654,2.085357,2.075507,2.080988,2.088577,2.08216,2.080821,2.07271,2.084176,2.082663,2.080988,2.080821,2.087048,2.086879,2.085357,2.089428,2.081993,2.081825,2.084176,2.080988,2.08485,2.089428,2.08149,2.081323,2.084176,2.089258,2.086879,2.083503,2.073859,2.08994,2.087727,2.085694,2.084176,2.09011,2.088407,2.082831,2.084176,2.085694,2.083671,2.090281,2.083503,2.085863,2.083167
1127.806756,2.109637,2.109637,2.111237,2.111415,2.109282,2.105224,2.104698,2.116972,2.109282,2.115711,2.122602,2.12812,2.123517,2.11878,2.117875,2.116972,2.127196,2.119324,2.12775,2.113558,2.129047,2.119506,2.120051,2.123517,2.123151,2.125352,2.127935,2.123334,2.127196,2.116972,2.125905,2.126642,2.122602,2.125536,2.130348,2.123883,2.122968,2.123151,2.121324,2.131279,2.128676,2.130162,2.132586,2.127381,2.127565,2.129604,2.124801,2.130906,2.130348,2.131652,2.128676,2.118418,2.12979,2.120414,2.127196,2.130348,2.125169,2.123334,2.131652,2.129233,2.121507,2.123517,2.130348,2.13072,2.130162,2.121142,2.127196,2.133522,2.132586
1130.191159,2.152621,2.14894,2.154767,2.151649,2.15068,2.154571,2.152038,2.155746,2.153011,2.161864,2.155354,2.160277,2.154962,2.15909,2.149712,2.159485,2.164256,2.163656,2.165456,2.160079,2.163656,2.167264,2.166661,2.164856,2.158301,2.169686,2.159881,2.165256,2.163058,2.168473,2.15653,2.169483,2.163656,2.161268,2.169888,2.166862,2.172121,2.16646,2.167868,2.162262,2.168877,2.170902,2.166661,2.170293,2.165056,2.173752,2.169281,2.171308,2.171917,2.167667,2.164256,2.162262,2.170091,2.168675,2.169079,2.158498,2.165657,2.168877,2.167667,2.165857,2.172732,2.164456,2.171917,2.16266,2.168271,2.168271,2.167465,2.160475,2.169079
1132.573721,2.187563,2.195384,2.194106,2.193681,2.186935,2.186726,2.196025,2.192197,2.196025,2.192832,2.195811,2.203349,2.193681,2.198381,2.202481,2.205964,2.201831,2.200318,2.199456,2.194745,2.198596,2.199456,2.204655,2.194319,2.198811,2.200318,2.199887,2.212793,2.21235,2.196666,2.205527,2.204655,2.200318,2.202915,2.205309,2.211021,2.204655,2.209255,2.208375,2.202698,2.211906,2.209696,2.217481,2.208156,2.203784,2.208156,2.210358,2.207936,2.201615,2.206402,2.2108,2.2108,2.206621,2.213905,2.203132,2.210579,2.216584,2.211242,2.204873,2.209916,2.212793,2.21793,2.205527,2.213905,2.204219,2.208156,2.201398,2.215019,2.207497
1134.954442,2.216751,2.226885,2.236329,2.227341,2.225975,2.227113,2.230546,2.234238,2.223707,2.233312,2.236329,2.229857,2.235864,2.232388,2.231006,2.23447,2.237262,2.241954,2.245269,2.231006,2.234007,2.240776,2.239367,2.238664,2.241012,2.232388,2.23843,2.245983,2.239133,2.240776,2.24219,2.234934,2.233775,2.230317,2.239133,2.245032,2.250531,2.245032,2.241718,2.243846,2.241483,2.239133,2.241954,2.234702,2.231927,2.236562,2.249329,2.24861,2.242426,2.243372,2.25005,2.253912,2.242663,2.242663,2.237262,2.239836,2.241247,2.240071,2.252944,2.24219,2.241483,2.247414,2.24909,2.243609,2.23447,2.237962,2.237028,2.245983,2.24646
1137.333321,2.250342,2.257572,2.25082,2.247483,2.249387,2.262952,2.251539,2.256117,2.260743,2.27518,2.261478,2.261724,2.259765,2.27316,2.270648,2.264678,2.259765,2.270648,2.262706,2.272153,2.268898,2.264184,2.272405,2.262952,2.275433,2.258789,2.263198,2.264925,2.272405,2.271902,2.260499,2.267902,2.260988,2.271149,2.270648,2.260499,2.276447,2.269397,2.265915,2.270898,2.274927,2.280784,2.274169,2.271651,2.269397,2.256117,2.281297,2.278482,2.279759,2.262952,2.270898,2.272656,2.273664,2.280015,2.279248,2.263938,2.28104,2.275433,2.270898,2.272153,2.277464,2.276701,2.270398,2.282067,2.277973,2.271651,2.277718,2.282839,2.260499
1139.710359,2.284605,2.275697,2.277464,2.267958,2.286151,2.282297,2.280001,2.28512,2.28102,2.283321,2.289518,2.280256,2.287443,2.29082,2.297126,2.289258,2.280001,2.293174,2.289518,2.288998,2.298717,2.286667,2.296862,2.282553,2.29265,2.284605,2.291865,2.28822,2.295805,2.294488,2.295541,2.293699,2.295014,2.290039,2.280001,2.278731,2.293962,2.296333,2.310019,2.300314,2.295277,2.295541,2.297656,2.298451,2.293437,2.300314,2.296862,2.294751,2.30487,2.295541,2.307572,2.285635,2.305409,2.304062,2.292127,2.293962,2.296597,2.300847,2.301381,2.297391,2.291604,2.300047,2.294488,2.297126,2.295277,2.293437,2.289778,2.303793,2.291081
1142.085556,2.303854,2.301193,2.304656,2.295395,2.30199,2.299076,2.294088,2.312209,2.299076,2.313572,2.304388,2.304388,2.309226,2.299869,2.303321,2.309496,2.308686,2.307338,2.302522,2.302788,2.309767,2.304388,2.307069,2.309226,2.314118,2.300663,2.298812,2.314391,2.296969,2.308146,2.304388,2.309496,2.29934,2.310037,2.319342,2.310308,2.308686,2.307338,2.299076,2.312481,2.315487,2.308956,2.317686,2.312481,2.318237,2.313845,2.309767,2.313026,2.31631,2.323511,2.317686,2.309496,2.319896,2.315487,2.311665,2.323511,2.317686,2.322396,2.313845,2.314665,2.32045,2.315761,2.321005,2.312209,2.313026,2.31085,2.301193,2.309496,2.317135
