Wavelength (nm),Absorbance (AU) 2024-10-30 00:00:06,Absorbance (AU) 2024-10-30 00:16:17,Absorbance (AU) 2024-10-30 00:31:23,Absorbance (AU) 2024-10-30 00:46:29,Absorbance (AU) 2024-10-30 01:01:35,Absorbance (AU) 2024-10-30 01:16:41,Absorbance (AU) 2024-10-30 01:31:47,Absorbance (AU) 2024-10-30 01:46:53,Absorbance (AU) 2024-10-30 02:01:59,Absorbance (AU) 2024-10-30 02:17:04,Absorbance (AU) 2024-10-30 02:32:10,Absorbance (AU) 2024-10-30 02:47:16,Absorbance (AU) 2024-10-30 03:02:23,Absorbance (AU) 2024-10-30 03:17:29,Absorbance (AU) 2024-10-30 03:32:35,Absorbance (AU) 2024-10-30 03:47:40,Absorbance (AU) 2024-10-30 04:02:47,Absorbance (AU) 2024-10-30 04:17:52,Absorbance (AU) 2024-10-30 04:32:58,Absorbance (AU) 2024-10-30 04:48:04,Absorbance (AU) 2024-10-30 05:03:10,Absorbance (AU) 2024-10-30 05:18:17,Absorbance (AU) 2024-10-30 05:33:23,Absorbance (AU) 2024-10-30 05:48:29,Absorbance (AU) 2024-10-30 06:03:35,Absorbance (AU) 2024-10-30 06:18:40,Absorbance (AU) 2024-10-30 06:33:47,Absorbance (AU) 2024-10-30 06:48:52,Absorbance (AU) 2024-10-30 07:03:59,Absorbance (AU) 2024-10-30 07:19:05,Absorbance (AU) 2024-10-30 07:34:10,Absorbance (AU) 2024-10-30 07:49:16,Absorbance (AU) 2024-10-30 08:04:22,Absorbance (AU) 2024-10-30 08:19:28,Absorbance (AU) 2024-10-30 08:34:34,Absorbance (AU) 2024-10-30 08:49:40,Absorbance (AU) 2024-10-30 09:04:46,Absorbance (AU) 2024-10-30 09:19:52,Absorbance (AU) 2024-10-30 09:34:58,Absorbance (AU) 2024-10-30 09:50:04,Absorbance (AU) 2024-10-30 10:05:10,Absorbance (AU) 2024-10-30 10:20:16,Absorbance (AU) 2024-10-30 10:35:22,Absorbance (AU) 2024-10-30 10:50:28,Absorbance (AU) 2024-10-30 11:05:34,Absorbance (AU) 2024-10-30 11:20:40,Absorbance (AU) 2024-10-30 11:35:46,Absorbance (AU) 2024-10-30 11:50:52,Absorbance (AU) 2024-10-30 12:05:58,Absorbance (AU) 2024-10-30 12:21:04,Absorbance (AU) 2024-10-30 12:36:10,Absorbance (AU) 2024-10-30 12:51:16,Absorbance (AU) 2024-10-30 13:06:22,Absorbance (AU) 2024-10-30 13:21:28,Absorbance (AU) 2024-10-30 13:36:34,Absorbance (AU) 2024-10-30 13:51:40,Absorbance (AU) 2024-10-30 14:06:46,Absorbance (AU) 2024-10-30 14:21:52,Absorbance (AU) 2024-10-30 14:36:58,Absorbance (AU) 2024-10-30 14:52:04,Absorbance (AU) 2024-10-30 15:07:10,Absorbance (AU) 2024-10-30 15:22:16,Absorbance (AU) 2024-10-30 15:37:22,Absorbance (AU) 2024-10-30 15:52:28,Absorbance (AU) 2024-10-30 16:07:34,Absorbance (AU) 2024-10-30 16:22:40,Absorbance (AU) 2024-10-30 16:37:46,Absorbance (AU) 2024-10-30 16:52:52,Absorbance (AU) 2024-10-30 17:07:58
1096.64195,1.852197,1.846118,1.850268,1.846648,1.850482,1.849307,1.848348,1.850054,1.851553,1.85543,1.858144,1.859016,1.852519,1.860984,1.858688,1.854566,1.859671,1.8576,1.85489,1.863512,1.865833,1.861861,1.860327,1.860327,1.866498,1.861971,1.864284,1.863291,1.864836,1.860874,1.864615,1.863512,1.863953,1.86672,1.867164,1.869282,1.866609,1.868277,1.86672,1.869058,1.868389,1.868389,1.867276,1.872646,1.868723,1.86917,1.873209,1.866387,1.869505,1.870624,1.867609,1.865168,1.869393,1.864726,1.871185,1.862191,1.866276,1.868835,1.866942,1.867498,1.868723,1.861203,1.867721,1.866387,1.866498,1.862521,1.863953,1.863953,1.865057
1099.050291,1.849751,1.854338,1.857891,1.857783,1.855841,1.85638,1.855304,1.858215,1.859733,1.857999,1.859733,1.8618,1.863878,1.865305,1.866627,1.864976,1.865856,1.865525,1.869505,1.865746,1.87006,1.868396,1.865415,1.868174,1.867953,1.870394,1.870617,1.872513,1.868728,1.869172,1.872849,1.871731,1.875093,1.872849,1.871285,1.873745,1.873969,1.871731,1.872625,1.876557,1.872961,1.871397,1.873857,1.870728,1.874194,1.873745,1.874868,1.874643,1.873745,1.875318,1.878594,1.872737,1.87229,1.874755,1.873521,1.875656,1.873857,1.873185,1.869616,1.873633,1.874082,1.87229,1.871285,1.868396,1.870172,1.86895,1.869616,1.871174,1.872178
1101.45679,1.856728,1.86017,1.861684,1.859522,1.862118,1.864074,1.861467,1.862335,1.868565,1.86615,1.869888,1.86353,1.870219,1.869226,1.865275,1.871104,1.868895,1.872102,1.870661,1.871326,1.879715,1.87634,1.877013,1.875892,1.8787,1.876789,1.87949,1.878137,1.878024,1.879602,1.880394,1.879715,1.883117,1.876004,1.880054,1.876452,1.881753,1.883801,1.879602,1.880733,1.878362,1.879828,1.882094,1.880394,1.880507,1.880054,1.880733,1.881526,1.876676,1.876901,1.875668,1.879941,1.881073,1.88164,1.878024,1.876228,1.881526,1.880846,1.877013,1.88096,1.878475,1.877238,1.879377,1.880733,1.877912,1.874774,1.87578,1.876901,1.878813
1103.861448,1.866191,1.861971,1.864347,1.868262,1.86728,1.869685,1.866191,1.874535,1.875645,1.876535,1.877203,1.871662,1.876089,1.873317,1.879664,1.87765,1.877761,1.875534,1.88135,1.8844,1.876535,1.884741,1.882138,1.88135,1.883494,1.88135,1.883042,1.883042,1.885081,1.884627,1.889993,1.886788,1.884627,1.888502,1.886219,1.889304,1.890912,1.885195,1.887245,1.889993,1.888273,1.886332,1.884854,1.890337,1.886674,1.889878,1.888273,1.889189,1.889533,1.892065,1.89195,1.883834,1.888159,1.892642,1.886788,1.88793,1.890452,1.884968,1.888616,1.885877,1.885309,1.888159,1.887701,1.889419,1.885422,1.885422,1.888502,1.884741,1.886332
1106.264265,1.874472,1.875685,1.880234,1.873373,1.875244,1.878009,1.874472,1.886298,1.88483,1.878897,1.88393,1.884605,1.889363,1.886185,1.886525,1.884042,1.888452,1.891303,1.889591,1.885169,1.887885,1.890846,1.887771,1.890617,1.893598,1.891761,1.896135,1.898572,1.891075,1.893713,1.889363,1.895211,1.890275,1.893023,1.89799,1.894519,1.894058,1.893598,1.895557,1.89602,1.893253,1.900671,1.896367,1.893483,1.897526,1.898921,1.897874,1.899853,1.89683,1.895326,1.899503,1.89683,1.89927,1.89799,1.89927,1.895788,1.898339,1.89741,1.893713,1.898455,1.891303,1.894288,1.893598,1.894749,1.893713,1.896714,1.89498,1.891303,1.89498
1108.665241,1.887679,1.882416,1.883642,1.885095,1.889372,1.88892,1.888581,1.89164,1.892436,1.896326,1.895064,1.895178,1.89255,1.89312,1.897477,1.895637,1.896786,1.901529,1.899209,1.901878,1.903861,1.899556,1.900948,1.904329,1.905032,1.903627,1.899903,1.90118,1.898169,1.902693,1.90246,1.910816,1.910222,1.905267,1.90703,1.90468,1.907148,1.901761,1.906441,1.905032,1.907619,1.907973,1.909629,1.90703,1.910222,1.906441,1.911291,1.90703,1.911886,1.906324,1.906089,1.909866,1.905736,1.909748,1.904915,1.903394,1.905384,1.905854,1.907501,1.906324,1.906794,1.905854,1.909511,1.905854,1.906794,1.905267,1.901529,1.909274,1.90118
1111.064375,1.898573,1.899836,1.89697,1.898229,1.898458,1.901681,1.902259,1.902259,1.904347,1.903766,1.908786,1.905977,1.907145,1.908786,1.909609,1.907379,1.911851,1.913985,1.914937,1.909492,1.915294,1.91351,1.913866,1.912442,1.914104,1.917086,1.919126,1.914104,1.917925,1.913035,1.916727,1.917805,1.917805,1.917086,1.917086,1.918285,1.917086,1.917206,1.915413,1.919487,1.925059,1.918165,1.92372,1.920451,1.922749,1.914937,1.924085,1.918165,1.919487,1.921538,1.921296,1.920572,1.92178,1.919969,1.922507,1.920089,1.922385,1.921417,1.919006,1.920813,1.919728,1.913985,1.917805,1.921055,1.918045,1.919728,1.925792,1.916727,1.921175
1113.461668,1.915707,1.915352,1.914406,1.919635,1.917013,1.919874,1.922876,1.919755,1.922996,1.920953,1.923961,1.924808,1.926505,1.922515,1.924566,1.923841,1.929064,1.929797,1.926384,1.926384,1.930901,1.931392,1.930287,1.932006,1.933238,1.931392,1.935713,1.928819,1.937454,1.933732,1.935713,1.934598,1.931146,1.933609,1.932499,1.935341,1.938327,1.933115,1.933238,1.936334,1.934845,1.931515,1.932622,1.932622,1.935341,1.943096,1.936085,1.93708,1.936334,1.936458,1.934845,1.93435,1.938202,1.939577,1.937329,1.937578,1.938951,1.933485,1.935961,1.93621,1.933485,1.932129,1.936458,1.930533,1.935961,1.933238,1.930901,1.933856,1.935217
1115.857119,1.936607,1.935006,1.93476,1.937101,1.943073,1.937967,1.938958,1.938338,1.940325,1.944704,1.942072,1.938834,1.946342,1.946468,1.946594,1.94045,1.94862,1.945333,1.94395,1.946468,1.955268,1.950399,1.946468,1.947479,1.952827,1.94989,1.946721,1.952059,1.949763,1.951675,1.953083,1.948873,1.95863,1.954238,1.948112,1.957593,1.953981,1.956558,1.957722,1.952187,1.957204,1.95915,1.951292,1.957075,1.95863,1.955912,1.961888,1.960452,1.95863,1.957334,1.95915,1.954624,1.957463,1.952443,1.954753,1.9563,1.960582,1.957334,1.957204,1.953853,1.958111,1.95501,1.954753,1.951037,1.947353,1.952955,1.956429,1.952187,1.951803
1118.250729,1.962331,1.961163,1.954218,1.968221,1.961293,1.968221,1.966642,1.963764,1.965855,1.967826,1.969673,1.970069,1.965987,1.973257,1.970599,1.966774,1.969276,1.972857,1.974859,1.970467,1.978217,1.98133,1.975663,1.974191,1.979027,1.973924,1.974057,1.972857,1.973124,1.983781,1.98038,1.977409,1.978217,1.98038,1.98133,1.978352,1.977813,1.978622,1.977274,1.981601,1.976334,1.982826,1.986109,1.983644,1.983371,1.984738,1.976871,1.986796,1.982553,1.982962,1.983508,1.987209,1.983781,1.985286,1.979974,1.978487,1.980515,1.982281,1.98038,1.978622,1.977544,1.978892,1.977544,1.978217,1.977005,1.980787,1.978217,1.976065,1.974993
1120.642498,1.989228,1.994616,1.994338,1.993921,1.99143,1.996008,1.99573,1.993505,1.997965,2.002613,1.993783,1.998105,1.996706,1.998807,1.998666,2.000072,2.001199,1.999368,2.003606,2.008745,2.006025,2.002189,2.007168,2.00233,2.001482,2.000917,2.005597,2.008028,2.005455,2.004742,2.010328,2.009896,2.005597,2.01076,2.013365,2.007884,2.006025,2.004316,2.011338,2.013511,2.008458,2.010616,2.014965,2.018769,2.009896,2.008315,2.017449,2.011482,2.01004,2.014383,2.01076,2.011627,2.011482,2.013656,2.008889,2.007025,2.010184,2.013511,2.013365,2.008315,2.007741,2.006168,2.010616,2.01004,2.006596,2.010616,2.008171,2.011772,2.007311
1123.032425,2.029813,2.026831,2.025644,2.031912,2.028319,2.025644,2.033418,2.028021,2.035232,2.031612,2.033117,2.037054,2.036598,2.04072,2.042873,2.040413,2.040873,2.039647,2.035384,2.047523,2.044727,2.040413,2.039494,2.037054,2.040567,2.041334,2.044727,2.044727,2.037815,2.04349,2.048303,2.042719,2.043954,2.037663,2.048147,2.045037,2.040107,2.047056,2.046744,2.047056,2.048771,2.047211,2.045347,2.046589,2.048928,2.055703,2.046744,2.052381,2.050808,2.052066,2.047056,2.044727,2.039647,2.053485,2.050808,2.047679,2.041027,2.049867,2.046744,2.045347,2.050337,2.045812,2.048771,2.044572,2.042565,2.044263,2.047523,2.043645,2.044263
1125.420511,2.065069,2.0633,2.066198,2.068466,2.06346,2.073859,2.068954,2.063782,2.067169,2.073038,2.067655,2.074188,2.076168,2.076168,2.077658,2.083335,2.07799,2.084008,2.076829,2.079154,2.075837,2.077492,2.078654,2.08149,2.076333,2.077658,2.080821,2.080654,2.078654,2.082831,2.081825,2.087557,2.083503,2.093022,2.083167,2.077658,2.082831,2.080821,2.08384,2.086879,2.087218,2.087218,2.088237,2.08994,2.076995,2.087727,2.081323,2.085526,2.089769,2.084345,2.088067,2.08671,2.092851,2.081323,2.082831,2.082496,2.090281,2.088407,2.082831,2.087727,2.08671,2.087218,2.084176,2.080821,2.084008,2.084345,2.081993,2.083503,2.089428
1127.806756,2.106984,2.109105,2.111949,2.106455,2.112306,2.113916,2.115172,2.109105,2.112842,2.113916,2.121324,2.116612,2.11878,2.112306,2.128491,2.119687,2.113379,2.119324,2.12425,2.122419,2.124617,2.117695,2.117333,2.124801,2.124434,2.11878,2.125536,2.12775,2.118599,2.121689,2.117333,2.126826,2.121142,2.129976,2.119506,2.12425,2.13296,2.126642,2.123517,2.133897,2.122968,2.131652,2.127935,2.122054,2.134836,2.129604,2.129233,2.131839,2.127196,2.130162,2.131092,2.1237,2.126273,2.1237,2.126089,2.130162,2.127011,2.126457,2.131279,2.127935,2.126642,2.129976,2.122419,2.12096,2.130348,2.125536,2.127011,2.122785,2.126642
1130.191159,2.149712,2.145672,2.151455,2.147207,2.150099,2.151649,2.156727,2.155158,2.15712,2.154181,2.158301,2.15555,2.15771,2.15712,2.153985,2.157907,2.152816,2.15909,2.155942,2.164656,2.161864,2.163656,2.159485,2.163457,2.162262,2.161864,2.174775,2.156923,2.162262,2.172528,2.165056,2.163258,2.170496,2.157316,2.157907,2.169888,2.171714,2.157907,2.159881,2.16807,2.168877,2.160673,2.161467,2.169281,2.165857,2.167063,2.172936,2.167465,2.169281,2.170293,2.164656,2.168877,2.177033,2.169079,2.172936,2.171714,2.167063,2.167465,2.1758,2.17498,2.177033,2.163457,2.178889,2.16807,2.167667,2.166058,2.163058,2.16807,2.160673
1132.573721,2.18589,2.191562,2.191562,2.196452,2.19262,2.192197,2.199241,2.201398,2.195598,2.196666,2.199241,2.203349,2.196025,2.198381,2.205746,2.201398,2.197523,2.205964,2.194745,2.197952,2.196452,2.197952,2.203132,2.195598,2.207059,2.199672,2.194319,2.202481,2.206621,2.205091,2.207716,2.199241,2.204219,2.205527,2.208156,2.203132,2.214128,2.196025,2.209696,2.200103,2.206183,2.205964,2.216808,2.205746,2.204002,2.213682,2.210358,2.2108,2.207716,2.208375,2.198166,2.207716,2.200966,2.204437,2.217033,2.203349,2.205964,2.206402,2.217706,2.213238,2.21346,2.207278,2.209255,2.207716,2.207059,2.213015,2.207716,2.201615,2.202048
1134.954442,2.236795,2.226657,2.234702,2.228712,2.22917,2.225747,2.239602,2.224159,2.226657,2.224386,2.240306,2.234702,2.233544,2.231236,2.232388,2.231236,2.228254,2.231927,2.237495,2.234007,2.239367,2.235399,2.239133,2.235631,2.233544,2.236329,2.235166,2.242663,2.236329,2.242899,2.241954,2.248371,2.243372,2.247414,2.231697,2.245032,2.237028,2.244557,2.22917,2.241954,2.236096,2.247653,2.251012,2.247175,2.24432,2.246937,2.249569,2.23843,2.248131,2.24981,2.237262,2.244083,2.243846,2.25029,2.243135,2.245507,2.253428,2.247892,2.242426,2.236329,2.241247,2.240071,2.249569,2.244557,2.24432,2.242426,2.247175,2.245032,2.24861
1137.333321,2.253701,2.252018,2.248434,2.265915,2.260499,2.258546,2.259521,2.251299,2.259033,2.259521,2.260988,2.255633,2.2684,2.256844,2.263198,2.263445,2.258059,2.261969,2.260254,2.264925,2.268898,2.260254,2.270398,2.265667,2.2684,2.271902,2.264431,2.260499,2.272153,2.260254,2.280015,2.260988,2.258059,2.273664,2.27316,2.266163,2.269148,2.262952,2.269148,2.277209,2.256844,2.268151,2.283097,2.280271,2.274421,2.27316,2.280015,2.272656,2.272405,2.271149,2.271902,2.267653,2.286201,2.269397,2.278993,2.272908,2.276955,2.264925,2.277209,2.277973,2.281553,2.266411,2.274421,2.278482,2.269397,2.274927,2.279248,2.271149,2.269897
1139.710359,2.282553,2.276959,2.276202,2.284091,2.281275,2.290299,2.28051,2.287443,2.288479,2.284348,2.287443,2.28153,2.286925,2.282553,2.280001,2.282297,2.281786,2.288479,2.293962,2.29056,2.286151,2.285893,2.297391,2.30272,2.288739,2.297656,2.301381,2.298717,2.298451,2.29056,2.289518,2.288998,2.293962,2.291342,2.29082,2.300314,2.291081,2.296333,2.297391,2.289258,2.298451,2.295805,2.298717,2.295277,2.289518,2.298186,2.300314,2.300847,2.301649,2.293962,2.282297,2.309474,2.292127,2.301114,2.297656,2.291604,2.294751,2.297921,2.303256,2.303793,2.290039,2.289778,2.302988,2.289258,2.292912,2.308386,2.290299,2.298186,2.289258
1142.085556,2.310308,2.305459,2.295395,2.296706,2.276945,2.300398,2.303054,2.29934,2.315761,2.304388,2.300663,2.304656,2.310308,2.305459,2.308416,2.306263,2.304388,2.301459,2.303054,2.307338,2.318513,2.304923,2.310308,2.309496,2.315761,2.308146,2.316035,2.312481,2.311937,2.309226,2.312481,2.314939,2.311937,2.316585,2.316035,2.315213,2.315213,2.310037,2.310308,2.321283,2.310037,2.316585,2.314665,2.323791,2.317961,2.313572,2.314391,2.318513,2.314391,2.320727,2.322117,2.321839,2.313845,2.319896,2.32491,2.32407,2.328003,2.32463,2.309226,2.319342,2.308686,2.320727,2.322117,2.311937,2.326595,2.313299,2.317961,2.314939,2.309767
1144.458911,2.315164,2.314077,2.315981,2.316254,2.31762,2.327305,2.30895,2.305743,2.3168,2.31899,2.310024,2.312992,2.313263,2.312181,2.330112,2.31762,2.3168,2.317346,2.312992,2.320365,2.328706,2.321192,2.314348,2.306809,2.322851,2.328987,2.333505,2.324794,2.313534,2.327025,2.328426,2.317073,2.326746,2.314077,2.321744,2.325908,2.326746,2.322297,2.330394,2.328426,2.31899,2.323405,2.323405,2.324516,2.324238,2.329549,2.321744,2.336067,2.32396,2.32396,2.321468,2.335782,2.328426,2.324794,2.342105,2.327305,2.328145,2.332938,2.333789,2.31762,2.333221,2.336925,2.329268,2.334358,2.330676,2.329268,2.32202,2.32396,2.328987
1145.644899,2.31363,2.321539,2.308525,2.31743,2.327078,2.324023,2.320439,2.326799,2.319616,2.321263,2.319342,2.318248,2.325131,2.322089,2.33467,2.327636,2.320988,2.329875,2.325687,2.316069,2.325409,2.343844,2.327078,2.327636,2.326799,2.332972,2.329034,2.334954,2.325965,2.325687,2.327357,2.327357,2.33952,2.332125,2.320165,2.325131,2.339233,2.325687,2.324854,2.334954,2.328474,2.329314,2.325687,2.33128,2.33382,2.345295,2.332407,2.328474,2.327915,2.331843,2.336661,2.326521,2.33467,2.334103,2.332407,2.343844,2.3243,2.336376,2.343265,2.339807,2.336661,2.332407,2.331843,2.33866,2.327915,2.334387,2.336946,2.334103,2.333537
1148.015492,2.332808,2.330011,2.324472,2.335058,2.32751,2.331407,2.325574,2.33874,2.334213,2.327787,2.32751,2.332527,2.329732,2.335905,2.331128,2.329176,2.326679,2.329176,2.332527,2.33647,2.335622,2.333088,2.338171,2.349101,2.340164,2.329732,2.339309,2.331687,2.336187,2.335622,2.33732,2.345042,2.334494,2.33365,2.335058,2.347357,2.340449,2.337036,2.336187,2.334494,2.339879,2.344465,2.355261,2.342166,2.351145,2.341593,2.339309,2.344465,2.333088,2.337887,2.340735,2.361211,2.343314,2.335905,2.343602,2.339879,2.339024,2.343027,2.338171,2.339594,2.33534,2.339594,2.34562,2.347647,2.335622,2.33874,2.337887,2.343889,2.339594
1150.384244,2.333813,2.334652,2.337741,2.330752,2.333813,2.338587,2.324693,2.332698,2.335212,2.345131,2.338023,2.340852,2.34142,2.341989,2.338305,2.334932,2.333534,2.33887,2.335773,2.332976,2.347719,2.3437,2.349163,2.346279,2.338305,2.345705,2.345131,2.34743,2.343129,2.344844,2.332976,2.338023,2.349163,2.340001,2.349452,2.348874,2.357341,2.337459,2.34743,2.332419,2.349742,2.350032,2.332419,2.351193,2.352357,2.355869,2.358522,2.34743,2.347719,2.346279,2.354695,2.350322,2.355282,2.359114,2.353817,2.355575,2.345992,2.343414,2.340852,2.342559,2.358226,2.345705,2.340568,2.350322,2.358226,2.343129,2.346854,2.349163,2.351484
1152.751154,2.336241,2.341015,2.33792,2.340169,2.331243,2.347272,2.342146,2.335962,2.348994,2.349282,2.346128,2.33764,2.337359,2.343848,2.33764,2.33764,2.348132,2.347272,2.342713,2.356245,2.342429,2.35188,2.3382,2.349858,2.362727,2.350146,2.34328,2.339605,2.346414,2.348132,2.341297,2.351012,2.348707,2.342713,2.348707,2.34957,2.344132,2.354785,2.351301,2.341015,2.352459,2.347272,2.353621,2.355952,2.347845,2.355077,2.35566,2.353621,2.365407,2.355952,2.339605,2.358591,2.363321,2.352749,2.35771,2.353911,2.358003,2.35217,2.35217,2.366603,2.346128,2.35566,2.367203,2.349858,2.357416,2.341015,2.342713,2.352749,2.34158
1155.116224,2.3474,2.336983,2.343429,2.332003,2.34456,2.341457,2.344843,2.342583,2.333657,2.342865,2.337539,2.34541,2.347686,2.344277,2.339774,2.341176,2.352849,2.352849,2.348828,2.362478,2.342019,2.343429,2.351121,2.35256,2.339494,2.353715,2.348256,2.357782,2.354005,2.359244,2.347971,2.345127,2.343429,2.354005,2.358952,2.356035,2.353426,2.354874,2.352849,2.351696,2.357491,2.347971,2.348542,2.343712,2.347116,2.35256,2.354294,2.35026,2.363364,2.364251,2.34541,2.351696,2.352272,2.355454,2.358659,2.355744,2.357199,2.356035,2.358952,2.354294,2.351984,2.35026,2.358659,2.358367,2.351696,2.352849,2.354874,2.356035,2.35256
1157.479452,2.341405,2.346461,2.344488,2.353296,2.339732,2.344769,2.337789,2.345614,2.347593,2.349296,2.35072,2.352149,2.345332,2.353583,2.345332,2.343926,2.344488,2.339454,2.355887,2.349012,2.349012,2.355599,2.355887,2.346744,2.355022,2.345332,2.353009,2.349012,2.354158,2.348728,2.361994,2.352149,2.367891,2.349012,2.362873,2.352149,2.344488,2.366705,2.360824,2.351291,2.34958,2.376889,2.352436,2.354734,2.366409,2.343645,2.338898,2.355887,2.357913,2.354446,2.363461,2.361701,2.358494,2.358494,2.363461,2.357913,2.372366,2.35531,2.354734,2.362873,2.367001,2.362873,2.358494,2.340568,2.361701,2.366705,2.364638,2.359075,2.368485
1159.840838,2.346792,2.34595,2.347636,2.348482,2.353591,2.349612,2.353021,2.34595,2.348764,2.351882,2.352736,2.34623,2.353021,2.353021,2.340375,2.350462,2.349329,2.34623,2.359919,2.342318,2.357031,2.364872,2.355021,2.357896,2.355595,2.360209,2.350462,2.350178,2.365166,2.358762,2.357896,2.351029,2.354735,2.359919,2.349895,2.355882,2.357031,2.360789,2.368995,2.360789,2.353306,2.360499,2.375252,2.352166,2.359051,2.36341,2.368403,2.36929,2.35934,2.357607,2.347355,2.35934,2.352166,2.36341,2.370476,2.357896,2.362534,2.365166,2.354449,2.36341,2.365459,2.365459,2.342596,2.361952,2.361661,2.372559,2.361952,2.354735,2.361661
1162.200383,2.345578,2.347533,2.341416,2.344186,2.359456,2.347813,2.354875,2.345578,2.349498,2.354022,2.350342,2.357159,2.361764,2.35573,2.347533,2.345578,2.360897,2.349498,2.350906,2.354022,2.353454,2.361764,2.357159,2.357159,2.356016,2.368765,2.357732,2.357732,2.364667,2.351471,2.36032,2.351754,2.35573,2.343908,2.356301,2.35459,2.360609,2.345856,2.351471,2.356587,2.361764,2.379783,2.361764,2.35459,2.369353,2.35459,2.361186,2.366126,2.35232,2.355445,2.357446,2.363504,2.35573,2.364959,2.360032,2.349498,2.357159,2.353454,2.357446,2.363794,2.362343,2.36525,2.359168,2.36759,2.360897,2.367883,2.354306,2.360897,2.353454
1164.558087,2.347832,2.342293,2.346163,2.341193,2.350629,2.349228,2.358556,2.352315,2.355141,2.339276,2.352597,2.367213,2.355424,2.357985,2.350909,2.353726,2.354291,2.3597,2.357985,2.368089,2.361135,2.352034,2.349788,2.367505,2.359414,2.362863,2.376344,2.365758,2.371902,2.352315,2.361998,2.364308,2.369258,2.362286,2.361998,2.371902,2.355992,2.359987,2.350909,2.352034,2.366049,2.365178,2.371608,2.35827,2.362286,2.356561,2.371313,2.360274,2.360561,2.362286,2.356845,2.364019,2.36373,2.361423,2.367213,2.350348,2.375749,2.364019,2.351752,2.361998,2.365468,2.351752,2.355424,2.352879,2.365758,2.361998,2.36171,2.366922,2.357985
1166.91395,2.354921,2.352392,2.355203,2.353233,2.346824,2.347377,2.351552,2.351552,2.355203,2.355767,2.357181,2.355203,2.362884,2.352392,2.350156,2.352672,2.352392,2.352392,2.356898,2.353795,2.360594,2.362884,2.366632,2.36088,2.364322,2.360309,2.361452,2.365476,2.3586,2.358884,2.348764,2.352392,2.356615,2.361452,2.357181,2.350435,2.364898,2.366922,2.373049,2.353233,2.358032,2.364898,2.356332,2.364034,2.368082,2.353514,2.365476,2.361738,2.352112,2.359454,2.349877,2.367212,2.36461,2.362311,2.367792,2.364898,2.359169,2.354921,2.365476,2.369246,2.369537,2.368082,2.375997,2.353795,2.362024,2.362884,2.371289,2.361738,2.366922
1169.267971,2.341813,2.352272,2.346736,2.343994,2.354226,2.359576,2.354226,2.369606,2.359009,2.352829,2.369027,2.349218,2.358727,2.357315,2.359859,2.355066,2.356752,2.357315,2.359292,2.353667,2.352272,2.369896,2.357033,2.359009,2.350326,2.363274,2.361563,2.351437,2.366429,2.357597,2.368159,2.366141,2.360994,2.352829,2.372223,2.364419,2.355908,2.365566,2.367293,2.355347,2.361279,2.364419,2.371058,2.368448,2.370186,2.370186,2.362418,2.366429,2.367581,2.361563,2.371349,2.364992,2.362418,2.352829,2.36787,2.373099,2.366429,2.365853,2.368448,2.35647,2.358444,2.366429,2.369027,2.366141,2.361848,2.358444,2.360143,2.370767,2.365853
1171.620151,2.351236,2.357077,2.354842,2.35876,2.366989,2.361863,2.363281,2.359041,2.354842,2.349306,2.365274,2.35373,2.351789,2.356797,2.356238,2.357918,2.376255,2.366131,2.369287,2.366703,2.35876,2.36158,2.35373,2.366703,2.356238,2.357077,2.361863,2.359604,2.365845,2.368137,2.361863,2.369287,2.357077,2.357357,2.376547,2.365845,2.362997,2.350408,2.376255,2.36385,2.36045,2.366989,2.371019,2.370152,2.373047,2.36158,2.369287,2.368999,2.37073,2.358479,2.362997,2.379486,2.373047,2.351236,2.362997,2.372467,2.374794,2.36045,2.364704,2.370152,2.352066,2.357918,2.375378,2.364419,2.360168,2.378014,2.366703,2.374794,2.366131
1173.970489,2.358619,2.349499,2.352518,2.35639,2.365374,2.355835,2.361702,2.349773,2.348134,2.365374,2.365658,2.364241,2.357503,2.353345,2.351967,2.36651,2.367364,2.363393,2.356113,2.361984,2.362547,2.363958,2.365942,2.363958,2.365374,2.36114,2.371948,2.36114,2.367364,2.371085,2.366795,2.369078,2.355558,2.365658,2.371085,2.367364,2.372236,2.372813,2.369078,2.375999,2.363676,2.383328,2.360578,2.362829,2.373102,2.371085,2.368506,2.35834,2.359738,2.372813,2.369364,2.37339,2.375708,2.365091,2.363958,2.372813,2.370798,2.365091,2.37166,2.362265,2.369937,2.377747,2.360859,2.360578,2.377455,2.362547,2.377455,2.35528,2.365091
1176.318986,2.354123,2.354123,2.37064,2.348392,2.361883,2.356879,2.363845,2.361325,2.367796,2.365534,2.359374,2.366947,2.360487,2.366664,2.3695,2.359374,2.372929,2.360487,2.363845,2.369216,2.362443,2.361325,2.358263,2.366664,2.361604,2.364408,2.372929,2.37007,2.374366,2.381328,2.370926,2.37064,2.366947,2.364689,2.364126,2.376096,2.376385,2.37007,2.370926,2.364971,2.3533,2.371497,2.367513,2.370355,2.365816,2.377543,2.371783,2.363003,2.372929,2.377833,2.373216,2.367796,2.374078,2.369216,2.366099,2.366099,2.376096,2.383969,2.369785,2.368647,2.360766,2.366664,2.365252,2.369216,2.365534,2.378414,2.363565,2.360487,2.358263
