Wavelength (nm),Absorbance (AU) 2024-10-04 00:00:02,Absorbance (AU) 2024-10-04 00:15:07,Absorbance (AU) 2024-10-04 00:30:13,Absorbance (AU) 2024-10-04 00:45:19,Absorbance (AU) 2024-10-04 01:00:25,Absorbance (AU) 2024-10-04 01:15:31,Absorbance (AU) 2024-10-04 01:30:36,Absorbance (AU) 2024-10-04 01:45:42,Absorbance (AU) 2024-10-04 02:00:48,Absorbance (AU) 2024-10-04 02:15:54,Absorbance (AU) 2024-10-04 02:31:00,Absorbance (AU) 2024-10-04 02:46:06,Absorbance (AU) 2024-10-04 03:01:12,Absorbance (AU) 2024-10-04 03:16:17,Absorbance (AU) 2024-10-04 03:31:23,Absorbance (AU) 2024-10-04 03:46:29,Absorbance (AU) 2024-10-04 04:01:35,Absorbance (AU) 2024-10-04 04:16:41,Absorbance (AU) 2024-10-04 04:31:46,Absorbance (AU) 2024-10-04 04:46:52,Absorbance (AU) 2024-10-04 05:01:58,Absorbance (AU) 2024-10-04 05:17:04,Absorbance (AU) 2024-10-04 05:32:10,Absorbance (AU) 2024-10-04 05:47:15,Absorbance (AU) 2024-10-04 06:02:21,Absorbance (AU) 2024-10-04 06:17:27,Absorbance (AU) 2024-10-04 06:32:33,Absorbance (AU) 2024-10-04 06:47:39,Absorbance (AU) 2024-10-04 07:02:44,Absorbance (AU) 2024-10-04 07:17:50,Absorbance (AU) 2024-10-04 07:32:56,Absorbance (AU) 2024-10-04 07:48:02,Absorbance (AU) 2024-10-04 08:03:08,Absorbance (AU) 2024-10-04 08:18:14,Absorbance (AU) 2024-10-04 08:33:20,Absorbance (AU) 2024-10-04 08:48:26,Absorbance (AU) 2024-10-04 09:03:31,Absorbance (AU) 2024-10-04 09:18:37,Absorbance (AU) 2024-10-04 09:33:43,Absorbance (AU) 2024-10-04 09:48:49,Absorbance (AU) 2024-10-04 10:03:55,Absorbance (AU) 2024-10-04 10:19:01,Absorbance (AU) 2024-10-04 10:34:06,Absorbance (AU) 2024-10-04 10:49:12,Absorbance (AU) 2024-10-04 11:04:18,Absorbance (AU) 2024-10-04 11:19:24,Absorbance (AU) 2024-10-04 11:34:30,Absorbance (AU) 2024-10-04 11:49:35,Absorbance (AU) 2024-10-04 12:04:41,Absorbance (AU) 2024-10-04 12:19:47,Absorbance (AU) 2024-10-04 12:34:53,Absorbance (AU) 2024-10-04 12:49:59,Absorbance (AU) 2024-10-04 13:05:05,Absorbance (AU) 2024-10-04 13:20:11,Absorbance (AU) 2024-10-04 13:35:17,Absorbance (AU) 2024-10-04 13:50:23,Absorbance (AU) 2024-10-04 14:05:28,Absorbance (AU) 2024-10-04 14:20:34,Absorbance (AU) 2024-10-04 14:35:40,Absorbance (AU) 2024-10-04 14:50:46,Absorbance (AU) 2024-10-04 15:05:52,Absorbance (AU) 2024-10-04 15:20:58,Absorbance (AU) 2024-10-04 15:36:03,Absorbance (AU) 2024-10-04 15:51:09,Absorbance (AU) 2024-10-04 16:06:15,Absorbance (AU) 2024-10-04 16:21:21,Absorbance (AU) 2024-10-04 16:36:27,Absorbance (AU) 2024-10-04 16:51:33
1063.949127,1.746285,1.748843,1.749994,1.754183,1.750083,1.753378,1.752485,1.755169,1.755618,1.759589,1.762957,1.766443,1.760678,1.764972,1.766996,1.765799,1.76177,1.76488,1.766075,1.759317,1.766167,1.763414,1.763688,1.764696,1.763505,1.760497,1.75796,1.760133,1.751416,1.762957,1.760043,1.762135,1.759952,1.757328,1.761588,1.755079,1.753914,1.75106,1.753556,1.752217,1.754541,1.750616,1.750261,1.752842,1.750793,1.740781,1.734917,1.742957,1.749906,1.748224,1.750527,1.751683,1.755259,1.75481,1.749285,1.759589,1.758141,1.760043,1.759226,1.752842,1.761862,1.759045,1.762318,1.761224,1.762865,1.763963,1.765983,1.766167
1066.382326,1.749493,1.748785,1.751446,1.750557,1.750557,1.753498,1.754124,1.755649,1.760438,1.75736,1.761075,1.763355,1.759984,1.766016,1.76473,1.765097,1.760438,1.76299,1.763081,1.763355,1.766661,1.763996,1.76363,1.767122,1.76363,1.76363,1.761439,1.757902,1.754931,1.765189,1.761439,1.761348,1.758444,1.75718,1.76062,1.760438,1.75207,1.753856,1.752873,1.753141,1.75547,1.75207,1.750557,1.755021,1.749847,1.740115,1.733575,1.742462,1.745963,1.748254,1.748343,1.750735,1.757721,1.754841,1.749316,1.758082,1.756639,1.757721,1.755829,1.752248,1.75736,1.765924,1.758625,1.761712,1.762077,1.762624,1.766477,1.768601
1067.598235,1.746728,1.748581,1.750708,1.749998,1.751064,1.748846,1.757333,1.758417,1.755802,1.764336,1.759776,1.763146,1.763146,1.766634,1.767187,1.765254,1.761594,1.765805,1.765529,1.766266,1.765438,1.764611,1.765254,1.766726,1.765713,1.761503,1.756252,1.756432,1.756252,1.763237,1.761139,1.763329,1.758598,1.759051,1.760139,1.756882,1.752846,1.749998,1.754725,1.755084,1.759323,1.750619,1.750886,1.752043,1.747963,1.739655,1.733805,1.741304,1.746552,1.742959,1.748846,1.752578,1.757875,1.754008,1.7492,1.755982,1.751064,1.757333,1.756612,1.75374,1.755623,1.758689,1.759957,1.761139,1.761503,1.762872,1.768944,1.766634
1070.028672,1.744546,1.750368,1.746742,1.752236,1.752504,1.75474,1.756718,1.754651,1.760246,1.757801,1.765731,1.76739,1.764537,1.765915,1.766099,1.769705,1.758886,1.767945,1.764353,1.763072,1.767021,1.769798,1.763346,1.765915,1.768592,1.766283,1.75943,1.757981,1.755908,1.76417,1.759792,1.760337,1.759702,1.759067,1.756178,1.756989,1.750723,1.754561,1.75501,1.755189,1.757079,1.753218,1.75474,1.75483,1.750634,1.744108,1.735443,1.744021,1.749392,1.750545,1.752504,1.750279,1.759248,1.753755,1.749569,1.758072,1.756898,1.758433,1.75771,1.752861,1.760156,1.763987,1.762249,1.761976,1.762067,1.765915,1.764812,1.770169
1072.457267,1.746329,1.75048,1.75048,1.756826,1.750835,1.755209,1.760262,1.760898,1.75999,1.762628,1.765466,1.763176,1.768231,1.76657,1.767215,1.769712,1.763724,1.765926,1.766754,1.766386,1.767307,1.76611,1.768693,1.769434,1.767492,1.761625,1.763816,1.760534,1.754581,1.76464,1.763633,1.766202,1.761625,1.760898,1.766662,1.758993,1.757728,1.752882,1.756916,1.759446,1.757277,1.756197,1.751279,1.761534,1.748797,1.747649,1.736852,1.74589,1.748532,1.750391,1.755478,1.749948,1.755388,1.754491,1.751902,1.758541,1.755837,1.759446,1.760534,1.754044,1.761534,1.75836,1.765099,1.763359,1.763816,1.76345,1.771106,1.769249
1074.884022,1.751329,1.753644,1.754627,1.75804,1.755343,1.75804,1.755881,1.758491,1.75633,1.767613,1.768352,1.768352,1.76385,1.768075,1.771782,1.769369,1.762846,1.769554,1.769461,1.763302,1.771224,1.766969,1.770202,1.770481,1.768998,1.766693,1.765223,1.758943,1.759666,1.763576,1.763759,1.767798,1.76312,1.763576,1.764124,1.760754,1.757139,1.759576,1.757499,1.761844,1.761844,1.756959,1.756869,1.756959,1.755074,1.745771,1.737177,1.749291,1.751773,1.750265,1.753376,1.753465,1.75795,1.759847,1.753019,1.761389,1.757409,1.762572,1.761299,1.760935,1.765407,1.767245,1.767061,1.76449,1.766141,1.764673,1.770945,1.770666
1077.308934,1.755848,1.753529,1.757641,1.761249,1.75899,1.759802,1.762882,1.761793,1.764796,1.763519,1.772535,1.770402,1.766351,1.771699,1.773279,1.774118,1.764978,1.774491,1.772163,1.768556,1.770124,1.769478,1.769847,1.775145,1.774491,1.767268,1.766534,1.762973,1.760525,1.768832,1.766717,1.765344,1.764796,1.763519,1.768003,1.764339,1.76143,1.75881,1.757641,1.760887,1.763519,1.75558,1.762519,1.762428,1.760434,1.747783,1.739952,1.749543,1.75809,1.751841,1.7589,1.757372,1.761339,1.75872,1.755759,1.770032,1.764887,1.761702,1.764704,1.761883,1.771792,1.764339,1.768648,1.769755,1.772535,1.76874,1.773093,1.776363
1079.732006,1.758972,1.758433,1.761674,1.763847,1.760591,1.764574,1.761493,1.764574,1.769606,1.77108,1.771635,1.772282,1.773024,1.774789,1.779188,1.777592,1.769698,1.775348,1.777967,1.774231,1.776282,1.775815,1.775069,1.775162,1.773488,1.770619,1.771727,1.77182,1.763938,1.773209,1.77145,1.768503,1.77219,1.766306,1.772005,1.763031,1.760411,1.76023,1.760771,1.763122,1.764756,1.76005,1.761583,1.761493,1.76023,1.750085,1.74597,1.752024,1.758164,1.757627,1.760861,1.761945,1.764756,1.764574,1.759511,1.767586,1.766032,1.764211,1.764847,1.765758,1.769422,1.768962,1.77358,1.769146,1.771542,1.774231,1.775162,1.776936
1082.153236,1.758798,1.762118,1.763743,1.766737,1.764739,1.762118,1.76847,1.765737,1.768653,1.770762,1.773897,1.776311,1.778925,1.781272,1.779862,1.776683,1.774453,1.779112,1.779018,1.779018,1.777242,1.776311,1.778457,1.780613,1.77827,1.77659,1.77436,1.773065,1.76701,1.77436,1.774268,1.774268,1.77436,1.771405,1.770486,1.768928,1.763833,1.762749,1.770302,1.765555,1.769019,1.766464,1.764557,1.767375,1.764105,1.750562,1.747503,1.754616,1.764376,1.763201,1.765737,1.76311,1.772603,1.771958,1.763291,1.772511,1.771221,1.769477,1.77436,1.766373,1.776032,1.770578,1.774824,1.776776,1.777242,1.77436,1.782026,1.780331
1084.572625,1.767759,1.765041,1.770128,1.76958,1.768942,1.767577,1.773154,1.771501,1.773891,1.775831,1.779736,1.781609,1.781984,1.784244,1.786515,1.78011,1.772235,1.78114,1.780765,1.781984,1.781703,1.780297,1.781327,1.786895,1.781609,1.779176,1.77871,1.776108,1.775091,1.781421,1.776757,1.78011,1.778058,1.777314,1.777965,1.769945,1.767486,1.766126,1.773246,1.773246,1.770311,1.76676,1.768851,1.769763,1.769215,1.758409,1.751527,1.76037,1.760907,1.76441,1.767668,1.771226,1.772419,1.774075,1.769124,1.775275,1.770311,1.777872,1.774536,1.773522,1.776479,1.775738,1.776386,1.777965,1.776201,1.780672,1.784244,1.783489
1086.990173,1.768956,1.77041,1.772144,1.774343,1.772144,1.772693,1.775171,1.777663,1.777571,1.78045,1.786643,1.785511,1.780636,1.785416,1.786832,1.786265,1.781569,1.785134,1.790727,1.784005,1.784287,1.784663,1.78504,1.787969,1.784663,1.785511,1.780263,1.779519,1.774987,1.784287,1.779612,1.780357,1.780823,1.776369,1.782317,1.778312,1.775171,1.767145,1.777941,1.778034,1.778869,1.773701,1.771231,1.776369,1.77315,1.762561,1.754324,1.764802,1.770137,1.768956,1.772144,1.772144,1.776554,1.772967,1.768775,1.77924,1.776923,1.782879,1.776092,1.775263,1.779798,1.785982,1.783254,1.783817,1.78045,1.784381,1.789869,1.791777
1089.405879,1.774698,1.77178,1.773967,1.781709,1.779391,1.778559,1.778744,1.778467,1.785914,1.784227,1.79111,1.78629,1.79054,1.789782,1.790161,1.794832,1.783106,1.792347,1.789213,1.787985,1.789119,1.788457,1.791395,1.794928,1.789213,1.789687,1.780873,1.7832,1.780502,1.788741,1.786102,1.789403,1.784227,1.784695,1.78808,1.78143,1.778282,1.775706,1.775248,1.777452,1.781709,1.776624,1.774607,1.774698,1.774424,1.762873,1.758444,1.768069,1.775523,1.77269,1.777268,1.775523,1.781059,1.782268,1.778282,1.783106,1.779668,1.789876,1.778282,1.776624,1.787797,1.784602,1.783947,1.783667,1.792442,1.787419,1.791205,1.791681
1091.819744,1.77842,1.776406,1.780998,1.783126,1.779615,1.781275,1.783869,1.785732,1.787322,1.789576,1.795167,1.793169,1.794119,1.795358,1.796122,1.795358,1.791936,1.798904,1.795549,1.78967,1.796696,1.796601,1.791842,1.796792,1.793264,1.795263,1.791369,1.789293,1.78452,1.793074,1.790802,1.794405,1.789105,1.785639,1.79241,1.785359,1.783126,1.779891,1.785732,1.785172,1.788447,1.78257,1.779707,1.784893,1.779891,1.774492,1.76203,1.77322,1.783869,1.778512,1.779339,1.780076,1.783034,1.786479,1.78183,1.789199,1.786292,1.78967,1.788917,1.783962,1.787228,1.787884,1.79033,1.792031,1.79118,1.793359,1.795931,1.797367
1094.231768,1.784988,1.783048,1.783141,1.787402,1.784803,1.789829,1.792082,1.788427,1.790954,1.795483,1.798433,1.800251,1.799198,1.798147,1.803041,1.801981,1.794346,1.798051,1.804201,1.796147,1.799102,1.796623,1.800443,1.798815,1.799102,1.795388,1.794441,1.789549,1.787402,1.797956,1.796052,1.798242,1.797098,1.795104,1.796052,1.789361,1.785173,1.786193,1.786193,1.787309,1.788707,1.788521,1.788241,1.786751,1.783233,1.77619,1.770422,1.781484,1.783509,1.785266,1.789081,1.787309,1.792082,1.79011,1.784341,1.794346,1.793118,1.791142,1.793118,1.788894,1.794346,1.79293,1.795957,1.795768,1.799772,1.802655,1.803041,1.799293
1096.64195,1.789691,1.78571,1.791648,1.790156,1.791181,1.79399,1.794648,1.794272,1.796817,1.800233,1.800806,1.805024,1.801856,1.807245,1.805988,1.805506,1.797763,1.801665,1.804542,1.80243,1.804735,1.802814,1.807149,1.806665,1.804639,1.802048,1.799853,1.80071,1.796628,1.803677,1.800043,1.797574,1.798712,1.799662,1.802622,1.797384,1.790436,1.791461,1.795024,1.795118,1.79625,1.795024,1.791648,1.788484,1.789226,1.784055,1.774971,1.782863,1.788576,1.787002,1.793052,1.78728,1.791088,1.795118,1.791835,1.799472,1.797006,1.797384,1.797763,1.790808,1.800233,1.797384,1.801856,1.800519,1.802718,1.803581,1.804639,1.808895
1099.050291,1.793313,1.79406,1.795368,1.797339,1.797057,1.794153,1.800169,1.800927,1.800075,1.808773,1.809546,1.810321,1.807327,1.811485,1.811679,1.812945,1.80579,1.812652,1.812068,1.808098,1.806462,1.808773,1.811097,1.810418,1.80974,1.808966,1.803018,1.802637,1.79828,1.808001,1.806846,1.807231,1.803972,1.801212,1.804928,1.801212,1.798374,1.797433,1.801496,1.799318,1.796305,1.79894,1.797339,1.794994,1.794153,1.785556,1.780732,1.791176,1.791547,1.790157,1.796399,1.796118,1.804163,1.801401,1.796212,1.801117,1.803972,1.801971,1.803114,1.800169,1.80579,1.804737,1.806846,1.80579,1.80512,1.807135,1.814019,1.808966
1101.45679,1.798937,1.798843,1.797439,1.806791,1.802988,1.805837,1.807843,1.8066,1.806028,1.812462,1.812849,1.816252,1.813819,1.815569,1.819779,1.816252,1.810532,1.814596,1.814304,1.817522,1.819288,1.816349,1.814499,1.817816,1.819386,1.813237,1.81005,1.80746,1.805933,1.818208,1.812172,1.81111,1.812172,1.807556,1.814013,1.807652,1.803367,1.804031,1.804981,1.806123,1.804601,1.802421,1.805266,1.806791,1.803557,1.793161,1.78737,1.793995,1.803367,1.798468,1.80176,1.799594,1.812075,1.800722,1.801382,1.809858,1.810146,1.807556,1.811689,1.801854,1.809569,1.810724,1.811882,1.814013,1.815959,1.816642,1.818895,1.821159
1103.861448,1.808158,1.802394,1.811597,1.809588,1.808158,1.814001,1.814194,1.816903,1.814483,1.815837,1.820999,1.821882,1.818654,1.820901,1.825135,1.823752,1.816903,1.824147,1.818557,1.823851,1.825333,1.821686,1.824443,1.825135,1.822472,1.81545,1.818362,1.818167,1.810639,1.821294,1.81603,1.819434,1.814097,1.815256,1.822964,1.812269,1.80892,1.809302,1.811022,1.813519,1.814194,1.813326,1.807873,1.810161,1.805314,1.797725,1.790814,1.801268,1.801737,1.807303,1.807113,1.809683,1.813712,1.813423,1.809683,1.811309,1.81545,1.815353,1.815546,1.808444,1.815643,1.818167,1.81603,1.819825,1.817486,1.822177,1.823752,1.824344
1106.264265,1.815683,1.81176,1.815395,1.818673,1.823149,1.8179,1.822367,1.817224,1.820322,1.823736,1.830347,1.83304,1.826585,1.826585,1.830446,1.827177,1.824422,1.830745,1.831043,1.825699,1.829751,1.828759,1.829751,1.829949,1.829354,1.827671,1.824324,1.821782,1.819739,1.827671,1.821197,1.824716,1.825994,1.817514,1.823834,1.820711,1.81848,1.817031,1.818673,1.8179,1.820808,1.817514,1.818673,1.817996,1.814244,1.804392,1.801871,1.80674,1.811379,1.807966,1.814819,1.814435,1.817996,1.819642,1.815972,1.823247,1.818867,1.822562,1.823344,1.823051,1.824422,1.830049,1.829155,1.826092,1.826486,1.829949,1.83304,1.83585
1108.665241,1.825245,1.818661,1.825245,1.827986,1.826809,1.82632,1.829067,1.831931,1.832031,1.835913,1.836514,1.837918,1.835314,1.843479,1.840538,1.84074,1.833321,1.83832,1.840336,1.839629,1.841144,1.837616,1.838521,1.841043,1.83832,1.835413,1.829067,1.832526,1.830843,1.84074,1.838018,1.834615,1.83213,1.831832,1.835913,1.830942,1.825734,1.826614,1.827201,1.833321,1.830053,1.826614,1.826614,1.828281,1.826809,1.816265,1.810473,1.817892,1.82291,1.820973,1.828772,1.824758,1.827103,1.829757,1.827103,1.832526,1.83025,1.830053,1.833918,1.831041,1.835014,1.834117,1.836413,1.836514,1.839125,1.837015,1.841144,1.843784
1111.064375,1.833597,1.831233,1.833992,1.843891,1.839564,1.838464,1.841974,1.838964,1.843891,1.846631,1.850208,1.850413,1.848671,1.853401,1.851956,1.850618,1.847446,1.851441,1.853918,1.851441,1.848773,1.84765,1.851132,1.855577,1.854643,1.845716,1.84816,1.846122,1.841471,1.853401,1.844803,1.846936,1.843891,1.84137,1.848978,1.839464,1.840265,1.836869,1.839764,1.838065,1.841873,1.839164,1.839264,1.839864,1.836371,1.826446,1.819028,1.828491,1.835974,1.833399,1.83518,1.838164,1.840868,1.840165,1.832807,1.844094,1.837965,1.845107,1.841974,1.840366,1.843588,1.845513,1.850003,1.844803,1.847548,1.850824,1.85485,1.852265
1113.461668,1.848337,1.847223,1.851494,1.852723,1.85303,1.853338,1.854778,1.858293,1.860375,1.860062,1.864673,1.861838,1.864989,1.864778,1.866045,1.868908,1.860688,1.865939,1.865728,1.858397,1.864778,1.862152,1.862047,1.864989,1.861942,1.860166,1.858709,1.858605,1.857774,1.863831,1.863831,1.866574,1.860792,1.856635,1.861419,1.853543,1.855087,1.853441,1.852415,1.857671,1.854572,1.851494,1.853338,1.85736,1.847121,1.842892,1.833672,1.844197,1.847628,1.852313,1.848947,1.851903,1.858709,1.848845,1.849658,1.860688,1.854263,1.857463,1.854675,1.855705,1.856842,1.855499,1.863411,1.865411,1.862152,1.862676,1.86668,1.865939
1115.857119,1.870879,1.869925,1.868024,1.872899,1.868657,1.870773,1.878045,1.872473,1.875893,1.879557,1.882054,1.882162,1.884127,1.887971,1.883471,1.890184,1.871303,1.880424,1.885002,1.882925,1.884893,1.879449,1.885222,1.885331,1.885331,1.880315,1.876645,1.877291,1.871516,1.882271,1.877829,1.880207,1.880207,1.878908,1.875464,1.875357,1.871303,1.869607,1.870666,1.875143,1.873432,1.871728,1.871622,1.87226,1.864246,1.859984,1.853821,1.861227,1.867813,1.871091,1.871197,1.872792,1.874714,1.874607,1.871197,1.878045,1.87686,1.875357,1.875786,1.872899,1.87686,1.875571,1.88238,1.881184,1.878584,1.877937,1.884127,1.892742
1118.250729,1.893809,1.894587,1.889721,1.894698,1.894365,1.893365,1.898497,1.900522,1.896482,1.900634,1.902216,1.905739,1.903236,1.906653,1.909867,1.90199,1.895255,1.904941,1.906196,1.905283,1.907913,1.904031,1.909751,1.907913,1.904713,1.905739,1.906653,1.900747,1.894142,1.905397,1.902782,1.900522,1.903009,1.900409,1.905283,1.897376,1.8927,1.893254,1.894142,1.896258,1.896482,1.896258,1.895032,1.897824,1.89637,1.878967,1.873001,1.888952,1.891043,1.887417,1.893587,1.89637,1.896705,1.893365,1.888074,1.897041,1.899283,1.899621,1.900522,1.893365,1.899058,1.90086,1.902443,1.901425,1.899733,1.904486,1.908027,1.908257
1120.642498,1.919953,1.917385,1.921243,1.925846,1.917385,1.917618,1.92644,1.925016,1.927987,1.930978,1.927987,1.93182,1.936537,1.933628,1.931099,1.937146,1.924779,1.931579,1.933387,1.934233,1.934959,1.930259,1.933991,1.934112,1.933266,1.928823,1.928823,1.922536,1.924779,1.933266,1.930259,1.92954,1.930858,1.92954,1.921595,1.920539,1.919719,1.921595,1.917735,1.922654,1.923833,1.917385,1.922536,1.923715,1.919602,1.911835,1.901953,1.911146,1.914601,1.917269,1.915875,1.918317,1.921478,1.926677,1.919018,1.928703,1.932301,1.924424,1.924779,1.916339,1.928703,1.931099,1.933507,1.933024,1.928464,1.932783,1.935808,1.936051
1123.032425,1.950457,1.950582,1.954086,1.952706,1.95158,1.952581,1.962588,1.95686,1.960415,1.960288,1.959015,1.960798,1.962845,1.968004,1.969434,1.963872,1.953458,1.961948,1.967615,1.962204,1.964901,1.962845,1.962973,1.968004,1.967097,1.962716,1.962204,1.959905,1.954463,1.962204,1.957999,1.965417,1.954086,1.956733,1.964772,1.956607,1.952205,1.947105,1.956986,1.956733,1.957746,1.953333,1.950457,1.954212,1.950831,1.941332,1.93684,1.941942,1.947848,1.946858,1.950582,1.952456,1.962716,1.957492,1.945747,1.962332,1.958507,1.957492,1.962332,1.954715,1.955219,1.961436,1.964,1.956733,1.959651,1.961692,1.964386,1.97257
1125.420511,1.988582,1.985485,1.986425,1.990342,1.98281,1.988582,1.993337,1.989664,1.995254,1.996904,1.993064,2.0005,1.997593,1.996491,2.004546,2.00217,1.996078,1.995666,1.999113,1.993337,1.997593,1.995117,1.996628,1.996078,1.995117,1.991157,1.998283,1.995117,1.986694,1.994294,1.992655,1.993474,1.993474,1.985217,1.9932,1.985619,1.986156,1.982943,1.992382,1.986829,1.984279,1.98656,1.981213,1.985083,1.984949,1.976588,1.965941,1.976588,1.983611,1.98656,1.985217,1.982677,1.988717,1.993337,1.986022,1.9932,1.990342,1.995528,1.988717,1.983477,1.988312,1.994021,1.999529,1.9932,1.991021,1.991701,1.999252,2.0005
1127.806756,2.02467,2.022197,2.022777,2.030101,2.021182,2.028038,2.032917,2.029658,2.02657,2.02701,2.038002,2.0371,2.03695,2.038303,2.034108,2.03695,2.027157,2.038303,2.035751,2.033661,2.042234,2.029216,2.03635,2.039509,2.035452,2.031729,2.032917,2.032174,2.019738,2.031877,2.031877,2.030544,2.028332,2.024086,2.034257,2.028626,2.020171,2.023941,2.029363,2.029511,2.025838,2.012443,2.025985,2.021762,2.018298,2.013579,2.006667,2.016147,2.02467,2.014006,2.016433,2.023213,2.021327,2.027157,2.019017,2.028626,2.025253,2.033512,2.02365,2.020171,2.02365,2.028921,2.03084,2.032471,2.031581,2.034108,2.042538,2.0374
1130.191159,2.065312,2.055867,2.057114,2.063565,2.061825,2.065153,2.066746,2.060564,2.064835,2.069952,2.073019,2.074479,2.074804,2.077906,2.072533,2.070918,2.068827,2.070273,2.069791,2.073181,2.067066,2.068827,2.073343,2.06579,2.074154,2.068988,2.060879,2.061983,2.05649,2.067386,2.060721,2.066108,2.068506,2.062299,2.066108,2.066587,2.062773,2.054623,2.057114,2.059934,2.061983,2.06309,2.055556,2.061036,2.056178,2.049069,2.04132,2.047233,2.052918,2.051837,2.055244,2.057114,2.060249,2.060406,2.047539,2.06579,2.060092,2.061825,2.07124,2.061667,2.063882,2.061983,2.066746,2.064199,2.058836,2.062773,2.072857,2.073343
1132.573721,2.09406,2.09187,2.096771,2.100013,2.09103,2.088021,2.098304,2.093216,2.103624,2.095753,2.10657,2.103624,2.107963,2.104488,2.106744,2.115706,2.097622,2.104315,2.104143,2.102934,2.10744,2.102073,2.100527,2.112345,2.101042,2.097282,2.093385,2.097452,2.096941,2.099328,2.096771,2.095414,2.106222,2.097792,2.101729,2.093048,2.096601,2.100698,2.087522,2.094229,2.095244,2.092206,2.088188,2.092711,2.086524,2.080261,2.069593,2.088021,2.093554,2.094229,2.093385,2.087522,2.092542,2.095753,2.084537,2.099158,2.093385,2.096092,2.097111,2.091702,2.098133,2.096431,2.097792,2.102762,2.096941,2.105701,2.109711,2.103106
1134.954442,2.122834,2.128974,2.12734,2.126435,2.131893,2.128792,2.128428,2.131344,2.133544,2.133728,2.136125,2.138535,2.142269,2.137607,2.139466,2.140585,2.125171,2.134096,2.138164,2.143208,2.140212,2.134096,2.13594,2.137607,2.134464,2.131344,2.121938,2.135202,2.130066,2.128247,2.127703,2.131162,2.129884,2.131527,2.133728,2.125532,2.124991,2.120509,2.123193,2.130614,2.125171,2.122655,2.120509,2.129156,2.121402,2.110983,2.103716,2.119085,2.126435,2.125352,2.116957,2.118552,2.122296,2.125712,2.121581,2.130249,2.129338,2.130979,2.128792,2.121044,2.121044,2.128065,2.130066,2.130249,2.122296,2.139279,2.12861,2.140585
1137.333321,2.153289,2.142714,2.155781,2.150811,2.154437,2.15655,2.157515,2.147215,2.15655,2.158287,2.159449,2.162758,2.165895,2.160031,2.160614,2.160225,2.154054,2.156165,2.163735,2.163344,2.159643,2.159837,2.163931,2.161587,2.159449,2.164127,2.157515,2.148347,2.146085,2.154437,2.153289,2.164323,2.152334,2.15655,2.154054,2.150241,2.144584,2.145146,2.148914,2.147215,2.146273,2.146273,2.146085,2.145709,2.145897,2.136969,2.138999,2.137891,2.143835,2.142714,2.144396,2.152716,2.147592,2.149672,2.140481,2.151001,2.148536,2.154629,2.149862,2.142528,2.150621,2.156358,2.158868,2.148725,2.154054,2.150431,2.157129,2.155012
1139.710359,2.171394,2.167646,2.172982,2.179191,2.178787,2.16922,2.177982,2.173977,2.179191,2.183447,2.185899,2.188983,2.184059,2.18101,2.186309,2.179998,2.176777,2.178183,2.185694,2.185489,2.187952,2.176576,2.181618,2.18243,2.178586,2.176376,2.174975,2.170998,2.169812,2.177982,2.171394,2.179594,2.178385,2.174576,2.179392,2.172386,2.169417,2.164905,2.167253,2.171592,2.177178,2.164514,2.164319,2.168236,2.164125,2.168432,2.151641,2.151641,2.1564,2.166077,2.170998,2.167842,2.169615,2.168826,2.161793,2.176777,2.1708,2.178183,2.171791,2.165882,2.165686,2.16922,2.172783,2.181212,2.170009,2.175175,2.177982,2.179594
1142.085556,2.191577,2.184625,2.193229,2.18727,2.191165,2.194888,2.194888,2.197178,2.2037,2.193851,2.186047,2.195303,2.194473,2.201164,2.20243,2.197178,2.180587,2.19468,2.19697,2.197805,2.202008,2.187883,2.194888,2.20243,2.195511,2.194265,2.191165,2.195927,2.180185,2.196136,2.183208,2.191371,2.189111,2.184625,2.190342,2.188496,2.186047,2.179985,2.186047,2.179784,2.190754,2.183208,2.181795,2.179784,2.178982,2.168693,2.168889,2.177383,2.179784,2.179383,2.18341,2.181996,2.18422,2.186251,2.177583,2.188496,2.185844,2.185437,2.188906,2.180587,2.182803,2.186047,2.197596,2.188701,2.183208,2.19199,2.195096,2.189931
1144.458911,2.204119,2.201179,2.203487,2.209632,2.196598,2.203908,2.204962,2.201179,2.209846,2.200342,2.210701,2.208566,2.215217,2.208992,2.208779,2.210915,2.200551,2.210701,2.211986,2.200969,2.209206,2.199299,2.202226,2.210273,2.209206,2.191247,2.200969,2.208354,2.202856,2.204119,2.201807,2.199299,2.195357,2.20076,2.203908,2.196805,2.192681,2.202017,2.197635,2.206443,2.197843,2.193092,2.199091,2.196184,2.194326,2.186567,2.171844,2.187377,2.192476,2.192271,2.194738,2.198882,2.194326,2.189817,2.190633,2.198674,2.197427,2.194738,2.186769,2.192681,2.192271,2.20454,2.203697,2.195357,2.193708,2.204751,2.196805,2.203697
