Wavelength (nm),Absorbance (AU) 2024-09-27 00:00:04,Absorbance (AU) 2024-09-27 00:15:10,Absorbance (AU) 2024-09-27 00:30:16,Absorbance (AU) 2024-09-27 00:45:22,Absorbance (AU) 2024-09-27 01:00:28,Absorbance (AU) 2024-09-27 01:15:34,Absorbance (AU) 2024-09-27 01:30:40,Absorbance (AU) 2024-09-27 01:45:46,Absorbance (AU) 2024-09-27 02:00:52,Absorbance (AU) 2024-09-27 02:15:58,Absorbance (AU) 2024-09-27 02:31:04,Absorbance (AU) 2024-09-27 02:46:10,Absorbance (AU) 2024-09-27 03:01:16,Absorbance (AU) 2024-09-27 03:16:22,Absorbance (AU) 2024-09-27 03:31:28,Absorbance (AU) 2024-09-27 03:46:34,Absorbance (AU) 2024-09-27 04:01:40,Absorbance (AU) 2024-09-27 04:16:46,Absorbance (AU) 2024-09-27 04:31:52,Absorbance (AU) 2024-09-27 04:46:57,Absorbance (AU) 2024-09-27 05:02:03,Absorbance (AU) 2024-09-27 05:17:09,Absorbance (AU) 2024-09-27 05:32:15,Absorbance (AU) 2024-09-27 05:47:21,Absorbance (AU) 2024-09-27 06:02:27,Absorbance (AU) 2024-09-27 06:17:33,Absorbance (AU) 2024-09-27 06:32:39,Absorbance (AU) 2024-09-27 06:47:45,Absorbance (AU) 2024-09-27 07:02:51,Absorbance (AU) 2024-09-27 07:17:57,Absorbance (AU) 2024-09-27 07:33:03,Absorbance (AU) 2024-09-27 07:48:09,Absorbance (AU) 2024-09-27 08:03:15,Absorbance (AU) 2024-09-27 08:18:21,Absorbance (AU) 2024-09-27 08:33:27,Absorbance (AU) 2024-09-27 08:48:33,Absorbance (AU) 2024-09-27 09:03:39,Absorbance (AU) 2024-09-27 09:18:45,Absorbance (AU) 2024-09-27 09:33:51,Absorbance (AU) 2024-09-27 09:48:57,Absorbance (AU) 2024-09-27 10:04:03,Absorbance (AU) 2024-09-27 10:19:09,Absorbance (AU) 2024-09-27 10:34:15,Absorbance (AU) 2024-09-27 10:49:21,Absorbance (AU) 2024-09-27 11:04:27,Absorbance (AU) 2024-09-27 11:19:33,Absorbance (AU) 2024-09-27 11:34:39,Absorbance (AU) 2024-09-27 11:49:45,Absorbance (AU) 2024-09-27 12:04:51,Absorbance (AU) 2024-09-27 12:19:57,Absorbance (AU) 2024-09-27 12:35:03,Absorbance (AU) 2024-09-27 12:50:10,Absorbance (AU) 2024-09-27 13:05:15,Absorbance (AU) 2024-09-27 13:20:22,Absorbance (AU) 2024-09-27 13:35:28,Absorbance (AU) 2024-09-27 13:50:34,Absorbance (AU) 2024-09-27 14:05:40,Absorbance (AU) 2024-09-27 14:20:46,Absorbance (AU) 2024-09-27 14:35:52,Absorbance (AU) 2024-09-27 14:50:58,Absorbance (AU) 2024-09-27 15:06:04,Absorbance (AU) 2024-09-27 15:21:10,Absorbance (AU) 2024-09-27 15:36:16,Absorbance (AU) 2024-09-27 15:51:22,Absorbance (AU) 2024-09-27 16:06:28,Absorbance (AU) 2024-09-27 16:21:34
901.841506,1.654741,1.659434,1.669434,1.670124,1.68274,1.669894,1.67336,1.681556,1.68132,1.681793,1.684403,1.68132,1.687747,1.68274,1.679199,1.678494,1.667369,1.66327,1.673128,1.668974,1.67197,1.668515,1.669894,1.671508,1.664405,1.672433,1.668744,1.670124,1.679669,1.673824,1.674987,1.67197,1.67197,1.67779,1.668286,1.669894,1.670815,1.679199,1.662591,1.67336,1.671277,1.666455,1.671739,1.679905,1.662364,1.66327,1.679669,1.686789,1.679199,1.678259,1.674754,1.68014,1.67336,1.68274,1.67522,1.664405,1.680376,1.670124,1.668974,1.673592,1.671046,1.673824,1.688948,1.673128,1.67197,1.674754
904.394392,1.659187,1.662203,1.670276,1.663936,1.668518,1.670496,1.680076,1.672041,1.671599,1.679401,1.666985,1.686658,1.690102,1.685288,1.68506,1.669836,1.666112,1.666112,1.667641,1.672484,1.660692,1.666112,1.66524,1.664805,1.65534,1.668298,1.663069,1.672263,1.65449,1.670717,1.669176,1.670937,1.668957,1.670717,1.666766,1.673148,1.660477,1.672927,1.661123,1.664805,1.665458,1.665458,1.665676,1.661555,1.666766,1.670056,1.67182,1.673592,1.671158,1.675817,1.682108,1.677381,1.669396,1.674036,1.673148,1.668518,1.682334,1.666766,1.665022,1.666112,1.682108,1.667641,1.675594,1.665676,1.671158,1.668737
905.670145,1.652918,1.651058,1.65708,1.664035,1.669165,1.664248,1.666806,1.682925,1.666593,1.67829,1.671753,1.670457,1.675227,1.689635,1.67829,1.665312,1.670457,1.669165,1.665739,1.660649,1.659176,1.656453,1.668091,1.659596,1.661493,1.664035,1.66702,1.671536,1.668735,1.662762,1.672185,1.664461,1.66895,1.674791,1.668735,1.661282,1.664461,1.660649,1.664461,1.661493,1.667663,1.661916,1.665525,1.661493,1.655202,1.675009,1.66852,1.667448,1.669595,1.676318,1.675445,1.674356,1.668091,1.656244,1.662762,1.667448,1.66852,1.666593,1.664673,1.670673,1.663823,1.662339,1.662974,1.664461,1.666165,1.66895
908.220269,1.638886,1.653305,1.661909,1.658688,1.656088,1.659893,1.66597,1.669657,1.666174,1.671926,1.665155,1.667605,1.675039,1.671306,1.670275,1.659491,1.660698,1.653503,1.656886,1.652711,1.656487,1.661909,1.655291,1.658086,1.661505,1.653107,1.653305,1.658688,1.652909,1.663935,1.653503,1.661909,1.663732,1.656088,1.661303,1.652513,1.652118,1.657686,1.656088,1.652118,1.659491,1.64838,1.664341,1.660698,1.659089,1.658487,1.664951,1.671926,1.666787,1.661303,1.669657,1.66822,1.670275,1.660497,1.65192,1.661101,1.666378,1.658086,1.664138,1.658287,1.665562,1.666787,1.669452,1.664138,1.657286,1.6539
910.768552,1.634351,1.645347,1.654537,1.665285,1.656247,1.655296,1.650763,1.667623,1.658154,1.658537,1.664315,1.656628,1.664121,1.667233,1.664315,1.652835,1.649824,1.650763,1.653213,1.652646,1.653969,1.649637,1.654158,1.654727,1.653591,1.661223,1.655486,1.663346,1.652269,1.653969,1.659111,1.655866,1.655866,1.65208,1.646276,1.645161,1.653591,1.647207,1.654537,1.651515,1.64758,1.647953,1.653591,1.652457,1.651703,1.649262,1.654158,1.659111,1.668014,1.663346,1.673128,1.658345,1.657009,1.654727,1.651139,1.651892,1.658919,1.655676,1.652835,1.646834,1.661223,1.653591,1.651703,1.657009,1.651139,1.649824
913.314994,1.629212,1.634181,1.648192,1.648905,1.648014,1.65087,1.657002,1.658093,1.653024,1.652485,1.652485,1.660467,1.660284,1.661567,1.662118,1.645177,1.649797,1.643589,1.645177,1.649797,1.650691,1.646593,1.645,1.644117,1.643237,1.654106,1.648905,1.644117,1.642885,1.64944,1.652305,1.647303,1.645707,1.653024,1.651228,1.644294,1.649797,1.650512,1.642182,1.648014,1.64447,1.640605,1.64837,1.652126,1.647658,1.643589,1.655914,1.659553,1.662118,1.660284,1.665624,1.662302,1.656276,1.643941,1.657547,1.655552,1.663038,1.646948,1.653024,1.646239,1.651946,1.639034,1.651049,1.649083,1.653745,1.64944
915.859594,1.640749,1.63729,1.636962,1.648424,1.657267,1.652483,1.651804,1.659852,1.65028,1.651974,1.658643,1.66089,1.66193,1.665242,1.667171,1.648256,1.647583,1.649604,1.645071,1.655552,1.651974,1.648256,1.654186,1.652653,1.645405,1.651974,1.645238,1.654698,1.64792,1.651804,1.651804,1.649942,1.652993,1.644904,1.643404,1.648088,1.649267,1.652823,1.641411,1.653163,1.649773,1.652313,1.645238,1.645238,1.652653,1.652143,1.657783,1.661236,1.662104,1.664194,1.668756,1.66193,1.652143,1.647752,1.649942,1.64792,1.657267,1.649267,1.653674,1.650618,1.650787,1.651804,1.649773,1.652653,1.651634,1.651295
918.402353,1.644504,1.645292,1.647983,1.653255,1.655996,1.660713,1.657455,1.667801,1.659081,1.662023,1.663501,1.669967,1.666142,1.6688,1.666639,1.652773,1.660713,1.653577,1.659406,1.655673,1.650372,1.657617,1.652132,1.653738,1.652132,1.655835,1.656158,1.657292,1.655673,1.653416,1.656968,1.654382,1.657292,1.658755,1.652613,1.653416,1.646398,1.653577,1.650532,1.655835,1.649893,1.647032,1.659733,1.658592,1.654382,1.651811,1.663172,1.668467,1.666474,1.670302,1.671473,1.671138,1.659733,1.650532,1.653738,1.651971,1.670134,1.657292,1.651491,1.662351,1.655027,1.658267,1.652773,1.658267,1.649096,1.654704
920.943271,1.650489,1.654571,1.654571,1.668148,1.664403,1.661461,1.665492,1.674781,1.65992,1.669247,1.673351,1.674622,1.677816,1.680871,1.681033,1.662543,1.664714,1.658998,1.664248,1.662852,1.662852,1.667992,1.666428,1.662233,1.661461,1.666428,1.665181,1.667992,1.659613,1.664248,1.662233,1.661615,1.661152,1.665804,1.662697,1.665336,1.665336,1.663317,1.659613,1.661615,1.661615,1.659306,1.664714,1.661307,1.660228,1.658998,1.665804,1.674622,1.677816,1.678297,1.675737,1.674781,1.661152,1.664403,1.662079,1.662852,1.670033,1.667365,1.666896,1.668619,1.659613,1.663317,1.664248,1.668148,1.665492,1.664403
923.482347,1.672261,1.669178,1.684664,1.685422,1.683906,1.691077,1.690002,1.690462,1.68527,1.691847,1.695562,1.691077,1.69401,1.69432,1.70293,1.68074,1.683302,1.68315,1.682999,1.676852,1.676852,1.682245,1.677895,1.68029,1.682547,1.684361,1.67939,1.675366,1.681191,1.681342,1.686943,1.687248,1.67999,1.686639,1.682999,1.683755,1.685726,1.68014,1.676257,1.68044,1.677746,1.67418,1.681041,1.684058,1.684512,1.686943,1.687553,1.695406,1.69077,1.695873,1.688317,1.692001,1.688164,1.687248,1.67999,1.684664,1.694165,1.678642,1.684512,1.682547,1.688776,1.68089,1.67999,1.686639,1.685422,1.683604
926.019582,1.686272,1.693736,1.695041,1.701919,1.703545,1.708609,1.713278,1.721224,1.70251,1.712521,1.711766,1.711766,1.717539,1.716622,1.71647,1.700888,1.698247,1.70251,1.700741,1.704138,1.699565,1.699419,1.69737,1.701624,1.703841,1.70251,1.701919,1.702953,1.702657,1.703397,1.701624,1.697954,1.703249,1.703545,1.701919,1.703101,1.697662,1.700594,1.699565,1.705325,1.695186,1.696349,1.695913,1.696204,1.700447,1.702953,1.707711,1.710711,1.715099,1.713732,1.711766,1.711314,1.709058,1.706517,1.696932,1.702214,1.711163,1.703249,1.702657,1.70816,1.703249,1.702214,1.700153,1.700006,1.695476,1.703693
928.554976,1.714535,1.716251,1.729342,1.726986,1.727574,1.730377,1.72949,1.738143,1.726839,1.726545,1.736339,1.735889,1.739048,1.738897,1.748359,1.727721,1.723184,1.725666,1.722457,1.727721,1.727574,1.723621,1.722893,1.727574,1.728162,1.725227,1.725666,1.722747,1.726106,1.72115,1.726692,1.726545,1.723621,1.723038,1.72173,1.718982,1.729933,1.726106,1.71855,1.723184,1.716681,1.718982,1.724058,1.720716,1.717399,1.72728,1.725666,1.73499,1.727427,1.727133,1.732157,1.72831,1.72728,1.722893,1.724935,1.720716,1.734093,1.725959,1.721295,1.728604,1.726839,1.722021,1.724935,1.723475,1.731563,1.72552
931.088528,1.728829,1.7387,1.744587,1.747488,1.746761,1.756013,1.751583,1.754827,1.74997,1.746761,1.755864,1.757947,1.760339,1.7638,1.764103,1.751583,1.742568,1.739985,1.743,1.753349,1.746616,1.74618,1.743432,1.744443,1.747925,1.744298,1.743721,1.744009,1.745166,1.747488,1.743721,1.747052,1.749677,1.752612,1.741993,1.742712,1.747343,1.748217,1.742712,1.741418,1.744587,1.742424,1.746616,1.741131,1.739556,1.747634,1.752024,1.749823,1.747343,1.753202,1.753792,1.75276,1.753349,1.744443,1.742568,1.737703,1.750262,1.747052,1.747488,1.741562,1.740558,1.748217,1.741849,1.745166,1.745456,1.747343
933.620239,1.756674,1.762504,1.76136,1.779583,1.770595,1.774992,1.770303,1.783922,1.775139,1.779285,1.784073,1.780477,1.783171,1.789522,1.788154,1.768848,1.776911,1.771179,1.770158,1.764656,1.772056,1.776025,1.770887,1.770158,1.768703,1.766675,1.769721,1.775582,1.773521,1.773668,1.772641,1.769284,1.771325,1.772056,1.772348,1.766531,1.7778,1.772788,1.768268,1.765088,1.771909,1.767978,1.765232,1.761789,1.773375,1.770741,1.76943,1.776025,1.764944,1.773375,1.776616,1.783021,1.769139,1.770741,1.770887,1.766386,1.771617,1.768268,1.769866,1.767978,1.769284,1.767688,1.767543,1.770595,1.765809,1.767109
936.150109,1.777713,1.784292,1.790386,1.794792,1.797606,1.796715,1.79999,1.796419,1.803139,1.806917,1.795975,1.80344,1.804495,1.8092,1.812724,1.795088,1.79273,1.790825,1.794202,1.79141,1.795679,1.793318,1.790971,1.79376,1.798945,1.784436,1.792143,1.795679,1.796715,1.794792,1.790094,1.791117,1.791117,1.792877,1.787328,1.788636,1.794645,1.784724,1.791703,1.787473,1.785446,1.790094,1.79984,1.789948,1.789948,1.790094,1.794497,1.791117,1.796567,1.798201,1.800887,1.79435,1.79999,1.79185,1.792437,1.787618,1.800887,1.789364,1.787328,1.788927,1.796715,1.794055,1.79435,1.786603,1.791117,1.798945
938.678137,1.802942,1.806139,1.813938,1.820219,1.817965,1.825066,1.818865,1.824458,1.82052,1.82797,1.817815,1.823849,1.829507,1.829507,1.831048,1.815127,1.813789,1.8129,1.811716,1.814383,1.817366,1.817965,1.811569,1.812012,1.816619,1.818565,1.813789,1.821879,1.816469,1.809947,1.810684,1.815872,1.817217,1.814532,1.819767,1.8129,1.812456,1.818715,1.805702,1.801209,1.814086,1.80541,1.813344,1.813641,1.812012,1.815127,1.812604,1.819918,1.818265,1.822333,1.819016,1.821879,1.818565,1.813789,1.81216,1.814086,1.817067,1.816918,1.81483,1.811864,1.814086,1.811421,1.817815,1.813344,1.816171,1.814978
941.204324,1.819513,1.828802,1.832094,1.84212,1.834503,1.842889,1.837686,1.84474,1.837534,1.84212,1.845669,1.845979,1.850342,1.851283,1.849247,1.834352,1.840126,1.833297,1.832995,1.832094,1.829399,1.834503,1.828802,1.836167,1.830744,1.834503,1.837534,1.842889,1.833598,1.83921,1.836622,1.83723,1.829996,1.834805,1.836319,1.838447,1.830295,1.832845,1.828504,1.8291,1.827463,1.830445,1.828951,1.830894,1.833749,1.831493,1.834956,1.843197,1.834654,1.841812,1.840739,1.845204,1.839515,1.832094,1.830744,1.833297,1.840126,1.831643,1.832845,1.832094,1.83921,1.831643,1.830295,1.827463,1.830894,1.83405
943.72867,1.8442,1.842997,1.854408,1.852102,1.85518,1.85518,1.862972,1.857037,1.857037,1.856417,1.858435,1.865495,1.867715,1.868192,1.870106,1.854563,1.853023,1.859994,1.853023,1.854871,1.848894,1.859682,1.853792,1.85518,1.855334,1.850113,1.849503,1.856882,1.8541,1.853792,1.854871,1.85518,1.857192,1.85828,1.857037,1.848589,1.855953,1.849198,1.84935,1.845255,1.846162,1.847981,1.844803,1.846768,1.851795,1.849046,1.852255,1.851642,1.856882,1.856882,1.862343,1.856572,1.854717,1.851489,1.850418,1.849198,1.855953,1.852255,1.853638,1.852716,1.855026,1.853484,1.850113,1.846768,1.845557,1.852562
946.251174,1.850393,1.853842,1.865281,1.875603,1.867761,1.876395,1.874497,1.877825,1.872135,1.870724,1.87894,1.882302,1.888453,1.881339,1.886988,1.870881,1.868228,1.863738,1.864663,1.862508,1.878302,1.870724,1.87592,1.861741,1.866364,1.86963,1.864818,1.861281,1.867606,1.868383,1.867916,1.864355,1.864972,1.870099,1.86559,1.863892,1.866519,1.862201,1.861128,1.8596,1.863892,1.860975,1.868539,1.865745,1.867295,1.864355,1.866674,1.864355,1.873708,1.872135,1.875762,1.874497,1.86963,1.871351,1.865281,1.866674,1.873078,1.86559,1.866209,1.861281,1.862662,1.860669,1.86885,1.866674,1.862662,1.870568
948.771837,1.864398,1.86911,1.868957,1.878845,1.884666,1.878533,1.883559,1.888484,1.881982,1.885142,1.887846,1.891531,1.89282,1.893466,1.890727,1.880097,1.88214,1.881039,1.875886,1.873564,1.878533,1.879471,1.875421,1.875421,1.880411,1.88151,1.878533,1.876974,1.879314,1.879314,1.879471,1.88214,1.879314,1.880568,1.878845,1.884508,1.879627,1.872485,1.879158,1.870334,1.872485,1.871562,1.865913,1.877285,1.878533,1.873873,1.870028,1.885459,1.880882,1.88214,1.885618,1.889925,1.881982,1.874028,1.876508,1.874956,1.887686,1.872023,1.877285,1.875576,1.878377,1.870794,1.869569,1.881982,1.876663,1.872639
951.290658,1.870583,1.882474,1.882474,1.89248,1.8887,1.888387,1.893747,1.897891,1.887917,1.890429,1.897091,1.892954,1.894223,1.902398,1.901751,1.889328,1.895654,1.886667,1.892638,1.888074,1.889014,1.889957,1.885109,1.884333,1.886043,1.887604,1.887604,1.885265,1.886823,1.885887,1.885887,1.883712,1.887917,1.882938,1.884177,1.887448,1.89169,1.886355,1.885576,1.875878,1.881239,1.874359,1.891059,1.883557,1.88201,1.889014,1.883402,1.892005,1.886979,1.893113,1.898852,1.890586,1.887917,1.881085,1.882474,1.881239,1.895973,1.883867,1.885109,1.882319,1.883867,1.878934,1.880931,1.879394,1.881393,1.884022
953.807639,1.887404,1.88572,1.893118,1.893273,1.900485,1.899065,1.897335,1.892031,1.897963,1.895612,1.901594,1.907016,1.896551,1.909108,1.909269,1.889866,1.891876,1.891256,1.895925,1.895143,1.895456,1.892652,1.891411,1.888326,1.891411,1.894051,1.89374,1.897335,1.892652,1.890174,1.897649,1.892496,1.894051,1.889711,1.896238,1.888479,1.89002,1.892496,1.88572,1.890329,1.889249,1.880404,1.891411,1.882978,1.888326,1.887865,1.890174,1.895925,1.888941,1.895143,1.891102,1.897806,1.892807,1.892341,1.887558,1.889866,1.897021,1.886638,1.892962,1.893118,1.886485,1.892031,1.886791,1.888326,1.890947,1.889866
956.322778,1.884644,1.8875,1.890984,1.89819,1.896955,1.8985,1.902541,1.90662,1.899274,1.900516,1.903166,1.906778,1.913132,1.902073,1.914575,1.892965,1.896647,1.89068,1.893271,1.892507,1.892965,1.898345,1.897264,1.897264,1.899119,1.899739,1.894496,1.896339,1.897881,1.898964,1.897572,1.89819,1.897572,1.89266,1.892355,1.893577,1.894189,1.890072,1.893118,1.892965,1.889012,1.889163,1.892355,1.892355,1.899274,1.897727,1.892507,1.900205,1.904262,1.903792,1.901917,1.907252,1.895109,1.89373,1.886897,1.893577,1.899119,1.891288,1.889012,1.896185,1.895263,1.884644,1.896493,1.89373,1.895109,1.895263
958.836075,1.88811,1.894243,1.891689,1.904763,1.897569,1.902147,1.90353,1.908795,1.902147,1.904763,1.909262,1.914281,1.916654,1.912706,1.918402,1.896963,1.897114,1.894544,1.896811,1.896357,1.895147,1.892289,1.895752,1.904455,1.895903,1.901841,1.89666,1.892889,1.90353,1.901075,1.898025,1.896205,1.894393,1.900922,1.906309,1.895449,1.903223,1.901075,1.883383,1.888556,1.892289,1.893039,1.893189,1.896205,1.899242,1.894243,1.892289,1.89909,1.904609,1.902608,1.902147,1.907861,1.890642,1.893189,1.896054,1.890493,1.894544,1.89349,1.892739,1.892739,1.892739,1.895601,1.8893,1.892439,1.895903,1.895601
961.347531,1.886194,1.889843,1.899476,1.899177,1.900377,1.906273,1.90734,1.911942,1.901881,1.906273,1.90339,1.913797,1.910864,1.91148,1.916594,1.902937,1.89649,1.898429,1.90339,1.902032,1.898429,1.902484,1.893671,1.899476,1.902635,1.897533,1.896341,1.899327,1.898728,1.899027,1.896787,1.902032,1.895895,1.896936,1.895597,1.895301,1.896638,1.893819,1.886485,1.891311,1.891311,1.890283,1.901279,1.895449,1.891459,1.891311,1.896936,1.905969,1.902484,1.904905,1.904299,1.906578,1.902635,1.897383,1.895597,1.895004,1.899776,1.893671,1.899626,1.899776,1.898279,1.893523,1.896192,1.896787,1.89649,1.893671
963.857146,1.884831,1.890136,1.899319,1.896968,1.904804,1.898877,1.910511,1.908099,1.904655,1.906598,1.908099,1.913849,1.911267,1.91507,1.909756,1.898583,1.897995,1.896382,1.90272,1.900647,1.896236,1.899024,1.898289,1.899172,1.901386,1.900499,1.900499,1.900056,1.897701,1.897261,1.897995,1.906598,1.909002,1.897408,1.895651,1.895651,1.900056,1.897261,1.894484,1.891291,1.890424,1.886259,1.893175,1.891725,1.897261,1.894193,1.896675,1.903018,1.903315,1.907048,1.905551,1.902424,1.897261,1.887404,1.895068,1.897408,1.903761,1.899614,1.89028,1.898142,1.898436,1.896236,1.898289,1.901238,1.890857,1.900499
966.36492,1.893079,1.894652,1.905244,1.9029,1.906126,1.908783,1.907895,1.908635,1.91265,1.903192,1.911754,1.909672,1.910415,1.914296,1.914146,1.904657,1.900133,1.896664,1.898395,1.898829,1.903046,1.903924,1.903339,1.905244,1.90407,1.898829,1.905097,1.901151,1.899698,1.897673,1.900279,1.905684,1.901733,1.895513,1.898395,1.905684,1.900133,1.90086,1.901442,1.891084,1.892222,1.887826,1.897817,1.898974,1.896808,1.895944,1.897528,1.899408,1.902316,1.9029,1.907748,1.908043,1.903631,1.899118,1.89825,1.890515,1.902462,1.893507,1.899698,1.894079,1.903046,1.899408,1.895083,1.902316,1.893079,1.89652
968.870852,1.887503,1.891683,1.896895,1.903462,1.898598,1.901596,1.90375,1.910423,1.905481,1.90375,1.913062,1.916754,1.915126,1.911008,1.914682,1.897746,1.899595,1.895763,1.897746,1.898741,1.899168,1.898172,1.899738,1.898883,1.903174,1.90447,1.900023,1.90131,1.897462,1.903174,1.899738,1.89732,1.902456,1.90088,1.89647,1.895198,1.901166,1.899168,1.887503,1.889449,1.891543,1.890146,1.894211,1.899453,1.896187,1.895904,1.896753,1.904326,1.904182,1.897036,1.9026,1.909984,1.892945,1.898883,1.891963,1.895339,1.908381,1.895198,1.892665,1.893507,1.892384,1.893507,1.893648,1.895904,1.888336,1.894352
971.374943,1.887438,1.892794,1.893347,1.904701,1.897657,1.906551,1.908696,1.910563,1.900461,1.905411,1.908982,1.910275,1.910851,1.912005,1.911139,1.90032,1.896541,1.899197,1.896541,1.896262,1.900883,1.899337,1.897657,1.895149,1.901728,1.895984,1.903566,1.897517,1.894733,1.900602,1.904133,1.896541,1.900742,1.899618,1.899337,1.899899,1.89169,1.895566,1.894733,1.887848,1.892656,1.889902,1.895705,1.896541,1.893762,1.889627,1.89501,1.901446,1.904275,1.899197,1.904559,1.897238,1.897657,1.890726,1.894039,1.891966,1.900602,1.895844,1.891828,1.898496,1.900602,1.896401,1.89169,1.894871,1.891966,1.897937
973.877192,1.88416,1.892645,1.892781,1.901577,1.901716,1.897983,1.908858,1.909282,1.89702,1.901022,1.907026,1.90914,1.910981,1.911407,1.917845,1.894417,1.890881,1.895374,1.900468,1.899085,1.902829,1.892237,1.894144,1.899362,1.897983,1.89702,1.895374,1.896608,1.893462,1.898258,1.891423,1.894964,1.899224,1.896059,1.894827,1.897432,1.892917,1.897432,1.889393,1.891016,1.890474,1.889933,1.890881,1.893326,1.886433,1.892102,1.893598,1.897983,1.900053,1.903665,1.894827,1.899085,1.897845,1.895511,1.89183,1.890204,1.895511,1.884694,1.891559,1.890474,1.885496,1.895374,1.897845,1.890745,1.898258,1.894281
976.3776,1.88431,1.890399,1.893476,1.890533,1.89563,1.898336,1.89956,1.903663,1.897658,1.902977,1.899152,1.905868,1.908362,1.906836,1.911009,1.892537,1.896034,1.89361,1.893074,1.894417,1.89227,1.892537,1.894417,1.892805,1.895899,1.89671,1.896981,1.894417,1.900514,1.89563,1.89509,1.894552,1.894282,1.894955,1.896981,1.892805,1.898472,1.898065,1.8896,1.886023,1.89509,1.887212,1.89294,1.886287,1.890266,1.889334,1.8912,1.892136,1.892404,1.891467,1.890799,1.893208,1.891066,1.89294,1.886551,1.891066,1.900514,1.885627,1.894821,1.888272,1.890399,1.891334,1.890933,1.891868,1.889467,1.897116
978.876167,1.878081,1.88193,1.8921,1.891704,1.892364,1.894348,1.903325,1.903867,1.896209,1.901164,1.901704,1.905769,1.905633,1.900357,1.906723,1.890914,1.895145,1.890914,1.890782,1.891177,1.896342,1.89781,1.89541,1.890125,1.890125,1.893818,1.898345,1.895676,1.896209,1.888552,1.893818,1.895942,1.888291,1.89276,1.895543,1.890125,1.894216,1.891046,1.879873,1.884644,1.889994,1.884774,1.886464,1.888814,1.890914,1.890125,1.887376,1.893156,1.893156,1.892232,1.894348,1.895012,1.889863,1.891177,1.887376,1.886464,1.890651,1.885553,1.891836,1.893024,1.887898,1.887637,1.888552,1.888029,1.886855,1.890257
981.372892,1.872614,1.883705,1.888583,1.889617,1.888841,1.897057,1.897452,1.904492,1.892734,1.896399,1.89548,1.903957,1.901822,1.896925,1.905162,1.888971,1.893647,1.889229,1.88588,1.893386,1.890913,1.886779,1.887809,1.887552,1.891953,1.891693,1.894694,1.891693,1.889617,1.893909,1.892343,1.891043,1.887938,1.886651,1.890913,1.886779,1.891953,1.890265,1.886394,1.884983,1.885496,1.880779,1.883194,1.877243,1.88154,1.889358,1.88768,1.888067,1.891303,1.890135,1.888583,1.888067,1.895611,1.886394,1.88345,1.886779,1.89548,1.88396,1.882812,1.892604,1.887294,1.886779,1.883705,1.884216,1.886908,1.883705
983.867776,1.87868,1.879179,1.880804,1.889532,1.888128,1.889276,1.895838,1.892995,1.890043,1.892095,1.898439,1.903027,1.902106,1.900137,1.900399,1.886603,1.886603,1.881556,1.885715,1.886857,1.887365,1.889787,1.887365,1.890299,1.892223,1.889915,1.884956,1.893124,1.884703,1.887365,1.88673,1.887747,1.888001,1.885462,1.887238,1.888766,1.885336,1.884703,1.879553,1.880929,1.879553,1.875452,1.882183,1.882058,1.88118,1.88118,1.875823,1.882938,1.883568,1.886095,1.887492,1.887238,1.885715,1.886857,1.882938,1.879428,1.893511,1.879304,1.88382,1.880303,1.886095,1.885209,1.882058,1.886476,1.879054,1.879054
986.360819,1.868003,1.875516,1.882912,1.887537,1.887412,1.884033,1.889048,1.892466,1.887035,1.89272,1.893229,1.893611,1.899255,1.897966,1.898997,1.883161,1.876862,1.88068,1.882912,1.876985,1.876005,1.880433,1.881423,1.879075,1.885156,1.882912,1.884282,1.882415,1.884657,1.880309,1.882664,1.883286,1.88716,1.88254,1.880186,1.874661,1.882415,1.879322,1.881795,1.877599,1.87393,1.879568,1.880309,1.880309,1.880804,1.876985,1.878213,1.885406,1.877353,1.883037,1.883037,1.883908,1.876985,1.874539,1.87809,1.877353,1.884906,1.878952,1.879568,1.877476,1.877599,1.877108,1.881175,1.87809,1.87809,1.879692
987.60665,1.868123,1.870639,1.876689,1.888047,1.879992,1.885553,1.883815,1.895236,1.886175,1.889677,1.894347,1.891312,1.891564,1.890431,1.89651,1.879133,1.881961,1.882825,1.874259,1.878399,1.878399,1.883444,1.881838,1.881468,1.8863,1.881468,1.883073,1.883444,1.884435,1.882455,1.8863,1.88518,1.884807,1.884063,1.887173,1.882208,1.882084,1.878888,1.874259,1.876689,1.875594,1.876202,1.880115,1.879992,1.875351,1.873533,1.879501,1.882455,1.877055,1.877299,1.878521,1.877421,1.877177,1.874259,1.876568,1.880115,1.885553,1.874138,1.880361,1.878766,1.876446,1.874259,1.874623,1.875108,1.875108,1.875837
990.096931,1.862187,1.874009,1.87593,1.877015,1.879799,1.881503,1.882113,1.890247,1.888013,1.885422,1.886284,1.884194,1.894497,1.888509,1.892742,1.878708,1.878223,1.878587,1.878587,1.87895,1.882235,1.87329,1.875329,1.879314,1.878587,1.881747,1.879678,1.876894,1.877377,1.878587,1.879435,1.876171,1.879678,1.87895,1.881625,1.87569,1.880285,1.875088,1.872095,1.874128,1.871976,1.872095,1.872692,1.871738,1.871618,1.872692,1.874608,1.878465,1.872573,1.879678,1.87581,1.882113,1.878223,1.87353,1.874009,1.870547,1.880407,1.87353,1.874009,1.871976,1.870904,1.872215,1.874368,1.87329,1.872334,1.876171
